@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,article-number,pii,prism:isbn,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85089723059', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85089723059?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85089723059&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85089723059&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85089723059,SCOPUS_ID:85089723059,2-s2.0-85089723059,Stacked deep learning structure with bidirectional long-short term memory for stock market prediction,Xu Y.,Communications in Computer and Information Science,18650929,18650937,1265 CCIS,,447-460,2020-01-01,2020,10.1007/978-981-15-7670-6_37,7,"[{'@_fa': 'true', 'affilname': 'Hunan University', 'affiliation-city': 'Changsha', 'affiliation-country': 'China'}]",Book Series,cp,Conference Paper,17700155007,0,False,,,,,"[{'@_fa': 'true', '$': '9789811576690'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85088537185', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85088537185?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088537185&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85088537185&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85088537185,SCOPUS_ID:85088537185,2-s2.0-85088537185,A Logic-Based Agent Modelling Paradigm for Investment in Derivatives Markets,Waller J.,Advances in Intelligent Systems and Computing,21945357,21945365,1229 AISC,,169-180,2020-01-01,2020,10.1007/978-3-030-52246-9_12,0,"[{'@_fa': 'true', 'affilname': 'Endfield Derivatives, LLC', 'affiliation-city': 'Wilmington', 'affiliation-country': 'United States'}]",Book Series,cp,Conference Paper,5100152904,0,False,,,,,"[{'@_fa': 'true', '$': '9783030522452'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85088209979', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85088209979?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088209979&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85088209979&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85088209979,SCOPUS_ID:85088209979,2-s2.0-85088209979,Labor Intensity Evaluation Technique in Software Development Process Based on Neural Networks,V. Dudarin P.,Advances in Intelligent Systems and Computing,21945357,21945365,1156 AISC,,75-84,2020-01-01,2020,10.1007/978-3-030-50097-9_9,1,"[{'@_fa': 'true', 'affilname': 'Ulyanovsk State Technical University', 'affiliation-city': 'Ulyanovsk', 'affiliation-country': 'Russian Federation'}]",Book Series,cp,Conference Paper,5100152904,0,False,,,,,"[{'@_fa': 'true', '$': '9783030500962'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85085165496', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85085165496?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085165496&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085165496&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85085165496,SCOPUS_ID:85085165496,2-s2.0-85085165496,Nonlinear Autoregressive Neural Network and Extended Kalman Filters for Prediction of Financial Time Series,Benrhmach G.,Journal of Applied Mathematics,1110757X,16870042,2020,,,2020-01-01,2020,10.1155/2020/5057801,10,"[{'@_fa': 'true', 'affilname': 'Faculté des Sciences Ben M’Sick', 'affiliation-city': 'Casablanca', 'affiliation-country': 'Morocco'}]",Journal,ar,Article,144917,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",5057801,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85083346518', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85083346518?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083346518&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083346518&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85083346518,SCOPUS_ID:85083346518,2-s2.0-85083346518,A study of fraud detection approaches in credit card transactions,Krishna Rao L.V.,Journal of Advanced Research in Dynamical and Control Systems,,1943023X,12,2,905-909,2020-01-01,2020,10.5373/JARDCS/V12I2/S20201113,0,"[{'@_fa': 'true', 'affilname': 'Lakireddy Bali Reddy College of Engineering', 'affiliation-city': 'Mylavaram', 'affiliation-country': 'India'}]",Journal,ar,Article,20500195215,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85083084662', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85083084662?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083084662&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083084662&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85083084662,SCOPUS_ID:85083084662,2-s2.0-85083084662,An Automated Framework for Real-time Phishing URL Detection,Sadique F.,"2020 10th Annual Computing and Communication Workshop and Conference, CCWC 2020",,,,,335-341,2020-01-01,January 2020,10.1109/CCWC47524.2020.9031269,5,"[{'@_fa': 'true', 'affilname': 'University of Nevada, Reno', 'affiliation-city': 'Reno', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,21100977493,0,False,,,9031269,,"[{'@_fa': 'true', '$': '9781728137834'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85080882756', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85080882756?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85080882756&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85080882756&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85080882756,SCOPUS_ID:85080882756,2-s2.0-85080882756,Ontology summit 2019 communiqué: Explanations,Baclawski K.,Applied Ontology,15705838,18758533,15,1,91-107,2020-01-01,2020,10.3233/AO-200226,2,"[{'@_fa': 'true', 'affilname': 'Northeastern University', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}]",Journal,ar,Article,19900193674,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85079362029', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85079362029?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079362029&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079362029&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85079362029,SCOPUS_ID:85079362029,2-s2.0-85079362029,Blockchain outlook for deployment of IoT in distribution networks and smart homes,Hosseinian H.,International Journal of Electrical and Computer Engineering,20888708,,10,3,2787-2796,2020-01-01,2020,10.11591/ijece.v10i3.pp2787-2796,13,"[{'@_fa': 'true', 'affilname': 'Amirkabir University of Technology', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",Journal,ar,Article,21100373959,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85076228886', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85076228886?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85076228886&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076228886&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85076228886,SCOPUS_ID:85076228886,2-s2.0-85076228886,"3rd International Conference on Data Management, Analytics and Innovation, ICDMAI 2019",,Advances in Intelligent Systems and Computing,21945357,21945365,1042,,,2020-01-01,2020,,0,,Book Series,cr,Conference Review,5100152904,0,False,,,,,"[{'@_fa': 'true', '$': '9789813299481'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85069539379', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85069539379?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069539379&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069539379&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85069539379,SCOPUS_ID:85069539379,2-s2.0-85069539379,An empirical analysis of swarm intelligence techniques on ATM cash withdrawal forecasting,Danaci E.,Advances in Intelligent Systems and Computing,21945357,21945365,1029,,1235-1242,2020-01-01,2020,10.1007/978-3-030-23756-1_145,1,"[{'@_fa': 'true', 'affilname': 'Urbanstat', 'affiliation-city': 'Istanbul', 'affiliation-country': 'Turkey'}]",Book Series,cp,Conference Paper,5100152904,0,False,,,,,"[{'@_fa': 'true', '$': '9783030237554'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85079889209', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85079889209?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079889209&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079889209&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85079889209,SCOPUS_ID:85079889209,2-s2.0-85079889209,Classification based software defect prediction model for finance software system - An industry study,Zong L.,ACM International Conference Proceeding Series,,,,,60-65,2019-12-09,9 December 2019,10.1145/3374549.3374553,0,"[{'@_fa': 'true', 'affilname': 'Standard Chartered Bank', 'affiliation-city': 'Tianjin', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,11600154611,0,False,,,,,"[{'@_fa': 'true', '$': '9781450376495'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85132412098', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85132412098?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85132412098&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85132412098&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85132412098,SCOPUS_ID:85132412098,2-s2.0-85132412098,Application and practice of machine learning model in real-time anti-fraud in the era of digital finance,Cao H.,Chinese Journal of Intelligent Science and Technology,20966652,,1,4,342-351,2019-12-01,December 2019,10.11959/j.issn.2096-6652.201939,1,"[{'@_fa': 'true', 'affilname': 'Bank Of China', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,21101093016,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85087008120', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85087008120?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087008120&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087008120&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85087008120,SCOPUS_ID:85087008120,2-s2.0-85087008120,Auditor: An R package for model-agnostic visual validation and diagnostics,Gosiewska A.,R Journal,,20734859,11,2,85-98,2019-12-01,1 December 2019,,4,"[{'@_fa': 'true', 'affilname': 'Politechnika Warszawska', 'affiliation-city': 'Warsaw', 'affiliation-country': 'Poland'}]",Journal,ar,Article,21100255423,0,False,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121959903', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121959903?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121959903&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121959903&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121959903,SCOPUS_ID:85121959903,2-s2.0-85121959903,"The practitioner's handbook of project performance: Agile, waterfall and beyond",Phillips M.,"The Practitioner's Handbook of Project Performance: Agile, Waterfall and Beyond",,,,,1-448,2019-11-20,20 November 2019,10.4324/9781315268040,0,,Book,bk,Book,21101070828,0,False,,,,,"[{'@_fa': 'true', '$': '9781351974899'}, {'@_fa': 'true', '$': '9781138288225'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85079321094', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85079321094?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079321094&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079321094&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85079321094,SCOPUS_ID:85079321094,2-s2.0-85079321094,Development of intelligent systems and application of gamification in artificial intelligent learning,Draskovic D.,"27th Telecommunications Forum, TELFOR 2019",,,,,,2019-11-01,November 2019,10.1109/TELFOR48224.2019.8971360,0,"[{'@_fa': 'true', 'affilname': 'University of Belgrade', 'affiliation-city': 'Belgrade', 'affiliation-country': 'Serbia'}]",Conference Proceeding,cp,Conference Paper,21100946113,0,False,,,8971360,,"[{'@_fa': 'true', '$': '9781728147895'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85078910526', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85078910526?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078910526&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078910526&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85078910526,SCOPUS_ID:85078910526,2-s2.0-85078910526,FPChecker: Detecting floating-point exceptions in GPU applications,Laguna I.,"Proceedings - 2019 34th IEEE/ACM International Conference on Automated Software Engineering, ASE 2019",,,,,1126-1129,2019-11-01,November 2019,10.1109/ASE.2019.00118,4,"[{'@_fa': 'true', 'affilname': 'Lawrence Livermore National Laboratory', 'affiliation-city': 'Livermore', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,21100944101,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",8952258,,"[{'@_fa': 'true', '$': '9781728125084'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85078895684', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85078895684?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078895684&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078895684&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85078895684,SCOPUS_ID:85078895684,2-s2.0-85078895684,Delivering Health Intelligence For Healthcare Services,Murray M.,"Proceedings - 2019 1st International Conference on Digital Data Processing, DDP 2019",,,,,88-91,2019-11-01,November 2019,10.1109/DDP.2019.00026,0,"[{'@_fa': 'true', 'affilname': 'AI-KEN', 'affiliation-city': 'Dublin', 'affiliation-country': 'Ireland'}]",Conference Proceeding,cp,Conference Paper,21100954183,0,False,,,8948727,,"[{'@_fa': 'true', '$': '9781728153636'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85078243804', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85078243804?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85078243804&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85078243804&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85078243804,SCOPUS_ID:85078243804,2-s2.0-85078243804,The deployment of Machine Learning in eBanking: A Survey.,Tabiaa M.,"2019 3rd International Conference on Intelligent Computing in Data Sciences, ICDS 2019",,,,,,2019-10-01,October 2019,10.1109/ICDS47004.2019.8942379,0,"[{'@_fa': 'true', 'affilname': ""Faculté des Sciences d'El Jadida"", 'affiliation-city': 'El Jadida', 'affiliation-country': 'Morocco'}]",Conference Proceeding,cp,Conference Paper,21100958099,0,False,,,8942379,,"[{'@_fa': 'true', '$': '9781728100036'}]",
