@_fa,link,prism:url,dc:identifier,eid,dc:title,prism:publicationName,prism:issn,prism:eIssn,prism:isbn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,citedby-count,prism:aggregationType,subtype,subtypeDescription,source-id,openaccess,openaccessFlag,dc:creator,prism:doi,pii,affiliation,article-number,freetoread,freetoreadLabel,prism:issueIdentifier,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85039153573', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85039153573?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85039153573&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85039153573&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85039153573,SCOPUS_ID:85039153573,2-s2.0-85039153573,Characterizing intra-urban air quality gradients with a spatially-distributed network,"Proceedings of the Air and Waste Management Association's Annual Conference and Exhibition, AWMA",10526102,,,,,2017-01-01,2017,0,Conference Proceeding,cp,Conference Paper,96222,0,False,Zimmerman N.,,,"[{'@_fa': 'true', 'affilname': 'Carnegie Mellon University', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85035124992', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85035124992?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85035124992&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85035124992&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85035124992,SCOPUS_ID:85035124992,2-s2.0-85035124992,"Agent-based modeling of urban land-use development: Modelling and simulating households and economic activities location choice in bordeaux, France","5th International Workshop on Simulation for Energy, Sustainable Development and Environment, SESDE 2017, Held at the International Multidisciplinary Modeling and Simulation Multiconference, I3M 2017",,,"[{'@_fa': 'true', '$': '9781510847712'}]",,1-10,2017-01-01,2017,0,Conference Proceeding,cp,Conference Paper,21100840374,0,False,Bouanan Y.,,,"[{'@_fa': 'true', 'affilname': 'Université de Bordeaux', 'affiliation-city': 'Bordeaux', 'affiliation-country': 'France'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85032380931', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85032380931?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032380931&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032380931&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/3-s2.0-B9780128113189000326'}",https://api.elsevier.com/content/abstract/scopus_id/85032380931,SCOPUS_ID:85032380931,2-s2.0-85032380931,A Comparative Study of Image Segmentation Algorithms and Descriptors for Building Detection,Handbook of Neural Computation,,,"[{'@_fa': 'true', '$': '9780128113196'}, {'@_fa': 'true', '$': '9780128113189'}]",,591-606,2017-01-01,1 January 2017,7,Book,ch,Book Chapter,21100835719,0,False,Dornaika F.,10.1016/B978-0-12-811318-9.00032-6,B9780128113189000326,"[{'@_fa': 'true', 'affilname': 'Ikerbasque, Basque Foundation for Science', 'affiliation-city': 'Bilbao', 'affiliation-country': 'Spain'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85031421791', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85031421791?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031421791&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031421791&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85031421791,SCOPUS_ID:85031421791,2-s2.0-85031421791,A location-based service to support collaboration and strategic control in a real estate broker,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783319675848'}]",10586 LNCS,181-193,2017-01-01,2017,2,Book Series,cp,Conference Paper,25674,0,False,Cancino C.A.,10.1007/978-3-319-67585-5_19,,"[{'@_fa': 'true', 'affilname': 'Universidad de Chile', 'affiliation-city': 'Santiago', 'affiliation-country': 'Chile'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85031418936', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85031418936?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031418936&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031418936&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85031418936,SCOPUS_ID:85031418936,2-s2.0-85031418936,"18th International Conference on Web Information Systems Engineering, WISE 2017",Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783319687827'}]",10569 LNCS,1-539,2017-01-01,2017,0,Book Series,cr,Conference Review,25674,0,False,,,,,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85031395148', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85031395148?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031395148&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031395148&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85031395148,SCOPUS_ID:85031395148,2-s2.0-85031395148,Decision-making intelligent system for passenger of urban transports,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783319675848'}]",10586 LNCS,128-139,2017-01-01,2017,2,Book Series,cp,Conference Paper,25674,0,False,Wences P.,10.1007/978-3-319-67585-5_14,,"[{'@_fa': 'true', 'affilname': 'Centro Nacional de Investigación y Desarrollo Tecnológico, Mexico', 'affiliation-city': 'Cuernavaca', 'affiliation-country': 'Mexico'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85031022423', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85031022423?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031022423&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031022423&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85031022423,SCOPUS_ID:85031022423,2-s2.0-85031022423,Development of a Waste-to-Energy Decision Support System (WTEDSS),67th Annual Conference and Expo of the Institute of Industrial Engineers 2017,,,"[{'@_fa': 'true', '$': '9780983762461'}]",,452-457,2017-01-01,2017,1,Conference Proceeding,cp,Conference Paper,21100833800,0,False,Diao M.,,,"[{'@_fa': 'true', 'affilname': 'National University of Singapore', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85030867520', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85030867520?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030867520&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030867520&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85030867520,SCOPUS_ID:85030867520,2-s2.0-85030867520,The online evaluation system in sciences course for students in remote areas: Enhancing educational opportunities for all students toward Thailand 4.0,Communications in Computer and Information Science,18650929,,"[{'@_fa': 'true', '$': '9789811064265'}]",775,93-102,2017-01-01,2017,0,Book Series,cp,Conference Paper,17700155007,0,False,Charernmool P.,10.1007/978-981-10-6427-2_8,,"[{'@_fa': 'true', 'affilname': ""King Mongkut's University of Technology North Bangkok"", 'affiliation-city': 'Bangkok', 'affiliation-country': 'Thailand'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85030848096', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85030848096?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030848096&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030848096&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85030848096,SCOPUS_ID:85030848096,2-s2.0-85030848096,Optimization using swarm intelligence and dynamic graph partitioning in IoE infrastructure: Fog computing and cloud computing,Communications in Computer and Information Science,18650929,,"[{'@_fa': 'true', '$': '9789811064265'}]",775,440-452,2017-01-01,2017,4,Book Series,cp,Conference Paper,17700155007,0,False,Nath S.,10.1007/978-981-10-6427-2_36,,"[{'@_fa': 'true', 'affilname': 'Jadavpur University', 'affiliation-city': 'Kolkata', 'affiliation-country': 'India'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85030837025', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85030837025?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85030837025&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85030837025&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85030837025,SCOPUS_ID:85030837025,2-s2.0-85030837025,Neural Network Based Eye Tracking,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783319670768'}]",10449 LNAI,600-609,2017-01-01,2017,2,Book Series,cp,Conference Paper,25674,0,False,Morozkin P.,10.1007/978-3-319-67077-5_58,,"[{'@_fa': 'true', 'affilname': 'SuriCog', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}, {'@_fa': 'true', 'affilname': ""Institut Supérieur d'Electronique de Paris"", 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85027176889', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85027176889?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85027176889&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85027176889&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85027176889,SCOPUS_ID:85027176889,2-s2.0-85027176889,DIANA: A Machine Learning Mechanism for Adjusting the TDD Uplink-Downlink Configuration in XG-PON-LTE Systems,Mobile Information Systems,1574017X,1875905X,,2017,,2017-01-01,2017,15,Journal,ar,Article,19700174653,1,True,Sarigiannidis P.,10.1155/2017/8198017,,"[{'@_fa': 'true', 'affilname': 'University of Western Macedonia', 'affiliation-city': 'Kozani', 'affiliation-country': 'Greece'}]",8198017,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85025157831', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85025157831?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85025157831&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85025157831&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85025157831,SCOPUS_ID:85025157831,2-s2.0-85025157831,Model-free adaptive controller for autonomous aerial transportation of suspended loads with unknown characteristics,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,1996756X,"[{'@_fa': 'true', '$': '9781510608917'}]",10195,,2017-01-01,2017,0,Conference Proceeding,cp,Conference Paper,40067,0,False,Barron-Gomez R.A.,10.1117/12.2262924,,"[{'@_fa': 'true', 'affilname': 'Universidad Autónoma del Estado de Hidalgo', 'affiliation-city': 'Pachuca', 'affiliation-country': 'Mexico'}]",1019512,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85025121530', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85025121530?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85025121530&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85025121530&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85025121530,SCOPUS_ID:85025121530,2-s2.0-85025121530,Urban indicator for database updating a decision tool to help stakeholders and map producers,"GISTAM 2017 - Proceedings of the 3rd International Conference on Geographical Information Systems Theory, Applications and Management",,,"[{'@_fa': 'true', '$': '9789897582523'}]",,81-89,2017-01-01,2017,1,Conference Proceeding,cp,Conference Paper,21100824410,1,True,Navaro B.,10.5220/0006327600810089,,,,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85021635331', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85021635331?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85021635331&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85021635331&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85021635331,SCOPUS_ID:85021635331,2-s2.0-85021635331,Digital map table VR: Bringing an interactive system to virtual reality,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,,10280,54-71,2017-01-01,2017,1,Book Series,ch,Book Chapter,25674,0,False,Strentzsch G.,10.1007/978-3-319-57987-0_5,,"[{'@_fa': 'true', 'affilname': 'Karlsruher Institut für Technologie', 'affiliation-city': 'Karlsruhe', 'affiliation-country': 'Germany'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85021446118', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85021446118?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85021446118&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85021446118&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85021446118,SCOPUS_ID:85021446118,2-s2.0-85021446118,Urban flood warning system social benefits,"World Environmental and Water Resources Congress 2017: Watershed Management, Irrigation and Drainage, and Water Resources Planning and Management - Selected Papers from the World Environmental and Water Resources Congress 2017",,,"[{'@_fa': 'true', '$': '9780784480601'}]",,642-653,2017-01-01,2017,4,Conference Proceeding,cp,Conference Paper,21100820870,0,False,Barros M.,10.1061/9780784480601.054,,"[{'@_fa': 'true', 'affilname': 'Universidade de São Paulo', 'affiliation-city': 'Sao Paulo', 'affiliation-country': 'Brazil'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85021219911', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85021219911?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85021219911&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85021219911&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85021219911,SCOPUS_ID:85021219911,2-s2.0-85021219911,Intelligent transport system through the recognition of elements in the environment,Communications in Computer and Information Science,18650929,,"[{'@_fa': 'true', '$': '9783319602844'}]",722,470-480,2017-01-01,2017,2,Book Series,cp,Conference Paper,17700155007,0,False,Martín-Martín P.,10.1007/978-3-319-60285-1_40,,"[{'@_fa': 'true', 'affilname': 'Universidad de Salamanca', 'affiliation-city': 'Salamanca', 'affiliation-country': 'Spain'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85020895904', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85020895904?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020895904&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020895904&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85020895904,SCOPUS_ID:85020895904,2-s2.0-85020895904,Simulation of multi-agent systems with alvis toolkit,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,16113349,"[{'@_fa': 'true', '$': '9783319590592'}]",10246 LNAI,599-608,2017-01-01,2017,3,Book Series,cp,Conference Paper,25674,0,False,Szpyrka M.,10.1007/978-3-319-59060-8_54,,"[{'@_fa': 'true', 'affilname': 'AGH University of Science and Technology', 'affiliation-city': 'Krakow MP', 'affiliation-country': 'Poland'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85020819561', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85020819561?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020819561&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020819561&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1877705817313644'}",https://api.elsevier.com/content/abstract/scopus_id/85020819561,SCOPUS_ID:85020819561,2-s2.0-85020819561,Smart Solution to Improve Water-energy Nexus for Water Supply Systems,Procedia Engineering,,18777058,,186,101-109,2017-01-01,2017,21,Conference Proceeding,cp,Conference Paper,18700156717,1,True,Helmbrecht J.,10.1016/j.proeng.2017.03.215,S1877705817313644,"[{'@_fa': 'true', 'affilname': 'Water Idea (Inclam Group)', 'affiliation-city': 'Madrid', 'affiliation-country': 'Spain'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85020188621', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85020188621?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85020188621&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85020188621&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2352146517304490'}",https://api.elsevier.com/content/abstract/scopus_id/85020188621,SCOPUS_ID:85020188621,2-s2.0-85020188621,Modeling the Various Merging Behaviors at Expressway On-Ramp Bottlenecks Using Support Vector Machine Models,Transportation Research Procedia,23521457,23521465,,25,1327-1341,2017-01-01,2017,14,Conference Proceeding,cp,Conference Paper,21100448300,1,True,Wang E.G.,10.1016/j.trpro.2017.05.157,S2352146517304490,"[{'@_fa': 'true', 'affilname': 'Key Laboratory of Road and Traffic Engineering of the State Ministry of Education', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85019651728', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85019651728?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85019651728&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85019651728&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85019651728,SCOPUS_ID:85019651728,2-s2.0-85019651728,"Monitoring and Forecasting Air Pollution Levels by Exploiting Satellite, Ground-Based, and Synoptic Data, Elaborated with Regression Models",Advances in Meteorology,16879309,16879317,,2017,,2017-01-01,2017,9,Journal,ar,Article,21100223556,1,True,Michaelides S.,10.1155/2017/2954010,,"[{'@_fa': 'true', 'affilname': 'The Cyprus Institute', 'affiliation-city': 'Nicosia', 'affiliation-country': 'Cyprus'}]",2954010,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85018720398', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85018720398?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85018720398&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85018720398&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85018720398,SCOPUS_ID:85018720398,2-s2.0-85018720398,Unobtrusive technology for in-home monitoring: Preliminary results on fall detection,Lecture Notes in Electrical Engineering,18761100,18761119,"[{'@_fa': 'true', '$': '9783319542829'}]",426,119-126,2017-01-01,2017,0,Book Series,cp,Conference Paper,19700186822,0,False,Diraco G.,10.1007/978-3-319-54283-6_9,,"[{'@_fa': 'true', 'affilname': 'Consiglio Nazionale delle Ricerche', 'affiliation-city': 'Rome', 'affiliation-country': 'Italy'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85016440558', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85016440558?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85016440558&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85016440558&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85016440558,SCOPUS_ID:85016440558,2-s2.0-85016440558,Agreement technologies applied to transmission towers maintenance,AI Communications,09217126,,,30,83-98,2017-01-01,2017,2,Journal,ar,Article,23617,0,False,Chamoso P.,10.3233/AIC-170726,,"[{'@_fa': 'true', 'affilname': 'Universidad de Salamanca', 'affiliation-city': 'Salamanca', 'affiliation-country': 'Spain'}]",,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",1,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85010282374', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85010282374?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85010282374&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85010282374&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85010282374,SCOPUS_ID:85010282374,2-s2.0-85010282374,Artificial neural network based real-time urban road traffic state estimation framework,Studies in Computational Intelligence,1860949X,,,676,73-97,2017-01-01,1 January 2017,10,Book Series,ch,Book Chapter,4900152708,0,False,Habtie A.B.,10.1007/978-3-319-47715-2_4,,"[{'@_fa': 'true', 'affilname': 'Addis Ababa University', 'affiliation-city': 'Addis Ababa', 'affiliation-country': 'Ethiopia'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84994718316', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84994718316?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84994718316&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84994718316&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0952197616301981'}",https://api.elsevier.com/content/abstract/scopus_id/84994718316,SCOPUS_ID:84994718316,2-s2.0-84994718316,Fault diagnosis of marine 4-stroke diesel engines using a one-vs-one extreme learning ensemble,Engineering Applications of Artificial Intelligence,09521976,,,57,134-141,2017-01-01,1 January 2017,45,Journal,ar,Article,24182,0,False,Kowalski J.,10.1016/j.engappai.2016.10.015,S0952197616301981,"[{'@_fa': 'true', 'affilname': 'Akademia Morska w Gdyni', 'affiliation-city': 'Gdynia', 'affiliation-country': 'Poland'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/84994311143', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/84994311143?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84994311143&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84994311143&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S1389128616302389'}",https://api.elsevier.com/content/abstract/scopus_id/84994311143,SCOPUS_ID:84994311143,2-s2.0-84994311143,Multi-criteria optimization of wireless connectivity over sparse networks,Computer Networks,13891286,,,111,120-128,2016-12-24,24 December 2016,4,Journal,ar,Article,26811,0,False,Ojog C.O.,10.1016/j.comnet.2016.07.010,S1389128616302389,"[{'@_fa': 'true', 'affilname': 'University Politehnica of Bucharest', 'affiliation-city': 'Bucuresti', 'affiliation-country': 'Romania'}]",,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85010064696', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85010064696?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85010064696&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85010064696&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85010064696,SCOPUS_ID:85010064696,2-s2.0-85010064696,Multivariate modelling for autonomous vehicles: Research trends in perspective,"IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC",,,"[{'@_fa': 'true', '$': '9781509018895'}]",,83-87,2016-12-22,22 December 2016,1,Conference Proceeding,cp,Conference Paper,21100792539,0,False,Conceição L.,10.1109/ITSC.2016.7795536,,"[{'@_fa': 'true', 'affilname': 'Universidade do Porto', 'affiliation-city': 'Porto', 'affiliation-country': 'Portugal'}]",7795536,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85010034559', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85010034559?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85010034559&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85010034559&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85010034559,SCOPUS_ID:85010034559,2-s2.0-85010034559,Towards autonomic urban traffic control with collaborative multi-policy reinforcement learning,"IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC",,,"[{'@_fa': 'true', '$': '9781509018895'}]",,2065-2070,2016-12-22,22 December 2016,21,Conference Proceeding,cp,Conference Paper,21100792539,0,False,Dusparic I.,10.1109/ITSC.2016.7795890,,"[{'@_fa': 'true', 'affilname': 'Trinity College Dublin', 'affiliation-city': 'Dublin', 'affiliation-country': 'Ireland'}]",7795890,,,,
