doi,type,query_name,query_value,publication,publisher,publication_date,database,title,url,abstract
10.1109/infocom.2019.8737385,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE INFOCOM 2019 - IEEE Conference on Computer Communications,2019-01-01 00:00:00,semantic_scholar,joint service placement and request routing in multi-cell mobile edge computing networks,https://www.semanticscholar.org/paper/0171abfbc6c9bdfdf91011f30a315f386e6e4a69,"The proliferation of innovative mobile services such as augmented reality, networked gaming, and autonomous driving has spurred a growing need for low-latency access to computing resources that cannot be met solely by existing centralized cloud systems. Mobile Edge Computing (MEC) is expected to be an effective solution to meet the demand for low-latency services by enabling the execution of computing tasks at the network-periphery, in proximity to end-users. While a number of recent studies have addressed the problem of determining the execution of service tasks and the routing of user requests to corresponding edge servers, the focus has primarily been on the efficient utilization of computing resources, neglecting the fact that non-trivial amounts of data need to be stored to enable service execution, and that many emerging services exhibit asymmetric bandwidth requirements. To fill this gap, we study the joint optimization of service placement and request routing in MEC-enabled multi-cell networks with multidimensional (storage-computation-communication) constraints. We show that this problem generalizes several problems in literature and propose an algorithm that achieves close-to-optimal performance using randomized rounding. Evaluation results demonstrate that our approach can effectively utilize the available resources to maximize the number of requests served by low-latency edge cloud servers."
10.1109/infocom.2018.8486241,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE INFOCOM 2018 - IEEE Conference on Computer Communications,2018-01-01 00:00:00,semantic_scholar,an edge network orchestrator for mobile augmented reality,https://www.semanticscholar.org/paper/c7a4ebe8e33d09ff07355cb5addc74d6bb179c79,"Mobile augmented reality (MAR) involves high complexity computation which cannot be performed efficiently on resource limited mobile devices. The performance of MAR would be significantly improved by offloading the computation tasks to servers deployed with the close proximity to the users. In this paper, we design an edge network orchestrator to enable fast and accurate object analytics at the network edge for MAR. The measurement-based analytical models are built to characterize the tradeoff between the service latency and analytics accuracy in edge-based MAR systems. As a key component of the edge network orchestrator, a server assignment and frame resolution selection algorithm named FACT is proposed to mitigate the latency-accuracy tradeoff. Through network simulations, we evaluate the performance of the FACT algorithm and show the insights on optimizing the performance of edge-based MAR systems. We have implemented the edge network orchestrator and developed the corresponding communication protocol. Our experiments validate the performance of the proposed edge network orchestrator."
10.1109/netsoft54395.2022.9844068,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,2022 IEEE 8th International Conference on Network Softwarization (NetSoft),2022-01-01 00:00:00,semantic_scholar,at the edge? wait no more: immediate placement of time-critical sfcs with vnf sharing,https://www.semanticscholar.org/paper/cf6c06a0654f18abee1f293fca85c731a919fbd6,"The increasing demand on real-time and time-critical applications such as augmented reality, virtual reality, collision avoidance and industrial IoT, is fuelled by the low-latency promised by next-generation mobile networks (5G). Time-critical applications and services are real-time software whose failure could result in catastrophic consequences such as fatalities, damage to property, even financial losses. Edge computing is the main enabler of 5G ultra-low latency use cases. Edge resources are limited compared to the abundant cloud computing resources. As such, provisioning time-critical applications at the edge is more challenging and demanding. Even though virtual network function (VNF) sharing improves the utilization of the service providers’ resources, service requests -including time-critical ones- can still be rejected due to insufficient resources. This paper proposes IPTSV, an immediate placement scheme for time-critical services with VNF sharing. The proposed scheme prioritizes time-critical premium (Pr) services over best-effort (BE) services. In cases when no resources are available for Pr services, a preemption mechanism preempts resources for the Pr service, by deporting one or more deployed BE services. The experimental results show that IPTSV can reduce the Pr services rejection rate to $\sim 0\%$, while minimizing the disturbance that BE services might witness such as prolonged waiting and turnaround times."
10.1109/itc3249928.2020.00025,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,2020 32nd International Teletraffic Congress (ITC 32),2020-01-01 00:00:00,semantic_scholar,placement of dynamic content items in mobile edge caching,https://www.semanticscholar.org/paper/252b70d00c626e312cfc5d6c79a1edad0fadca7b,"The emerging intelligent mobile applications such as augment/virtual reality and automatons driving require extensive context information, generating dynamic items whose content may change with time and environment. In this regard, the dynamic items should be refreshed to the newest versions timely, when cached at the network edge. The state-of-the-art content placement methods mostly target on static items, and cache the popular items with priority to maximize the local hit rate. However, popular content items may have higher dynamics and require frequent cache refresh, which consumes more transmissions and degrades the system efficiency. In this work, we revisit the content placement problem at mobile edge, where the content dynamics and popularity are jointly considered when choosing items to cache. To this end, the effective hit rate of an cached content item is derived with respect to the corresponding request rate (i.e., popularity) and version update rate (i.e., dynamics). Specifically, the effective hit rate is proved to increase with the request arrival rate in an convex manner and decrease with the version update rate. Then, the popularity- and-lifetime-aware placement (PALAP) scheme is proposed to maximize the overall effective hit rate of the local cache when providing dynamic content services. Extensive simulations are conducted on OMNeT++ platform to validate the obtained analytical results. In addition, simulation results show that the proposed scheme can double the cache hit rate compared with the conventional most-popular-first placement (MPFP) scheme, if the content requests are less concentrated. Accordingly, the average service delay can be reduced effectively, especially when the system is heavily loaded."
10.1109/cloudcom.2017.46,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,2017 IEEE International Conference on Cloud Computing Technology and Science (CloudCom),2017-01-01 00:00:00,semantic_scholar,on uncoordinated service placement in edge-clouds,https://www.semanticscholar.org/paper/d2bdabbcdd859756060ff7cc0247c7e224ca12ee,"Edge computing has emerged as a new paradigm to bring cloud applications closer to users for increased performance. ISPs have the opportunity to deploy private edge-clouds in their infrastructure to generate additional revenue by providing ultra-low latency applications to local users. We envision a rapid increase in the number of such applications for “edge” networks in the near future with virtual/augmented reality (VR/AR), networked gaming, wearable cognitive assistance, autonomous driving and IoT analytics having already been proposed for edge- clouds instead of the central clouds to improve performance. This raises new challenges as the complexity of the resource allocation problem for multiple services with latency deadlines (i.e., which service to place at which node of the edge-cloud in order to satisfy the latency constraints) becomes significant. In this paper, we propose a set of practical, uncoordinated strategies for service placement in edge-clouds. Through extensive simulations using both synthetic and real-world trace data, we demonstrate that uncoordinated strategies can perform comparatively well with the optimal placement solution, which satisfies the maximum amount of user requests."
10.1109/cfec.2019.8733152,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,2019 IEEE 3rd International Conference on Fog and Edge Computing (ICFEC),2019-01-01 00:00:00,semantic_scholar,orch: distributed orchestration framework using mobile edge devices,https://www.semanticscholar.org/paper/377db4ec66d84853880f1b50b74dd574e7d068ba,"In the emerging edge computing architecture, several types of devices have computational resources available. In order to make efficient use of those resources, deciding on which device a task should execute is of great importance.Existing works on task placement in edge computing focus on a resource supply side consisting of stationary devices only. In this paper, we consider the addition of mobile edge devices. We explore how mobile and stationary edge devices can augment the original task placement problem with a second placement problem: the placement of the mobile edge devices.We propose the ORCH framework in order to solve the joint problem in a distributed manner and evaluate it in the context of a spatially-changing load. Our implementation of the combined task and edge placement algorithms shows a normalized 83% delay-sensitive task completion rate compared to a perfect edge placement strategy."
10.1109/tnsm.2021.3091053,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE Transactions on Network and Service Management,2021-01-01 00:00:00,semantic_scholar,resilient and latency-aware orchestration of network slices using multi-connectivity in mec-enabled 5g networks,https://www.semanticscholar.org/paper/9e1523ec1c263726c02b33db434777ba3e4c13d8,"Network slicing and multi-access edge computing (MEC) are new paradigms which play key roles in 5G and beyond networks. In particular, network slicing allows network operators (NOs) to divide the available network resources into multiple logical network slices (NSs) for providing dedicated virtual networks tailored to the specific service/business requirements. MEC enables NOs to provide diverse ultra-low latency services for supporting the needs of different industry verticals by moving computing facilities to the network edge. An NS can be constructed/deployed by instantiating a set of virtual network functions (VNFs) on top of MEC cloud servers for provisioning diverse latency-sensitive/time-critical communication services (e.g., autonomous driving and augmented reality) on demand at a lesser cost and time. However, VNFs, MEC cloud servers, and communication links are subject to failures due to software bugs, misconfiguration, overloading, hardware faults, cyber attacks, power outage, and natural/man-made disaster. Failure of a critical network component disrupts services abruptly and leads to users’ dissatisfaction, which may result in revenue loss for the NOs. In this paper, we present a novel approach based on multi-connectivity in 5G networks to tackle this problem and our proposed approach is resilient against i) failure of VNFs, ii) failure of local servers within MEC, iii) failure of communication links, and iv) failure of an entire MEC cloud facility in regional level. To this end, we formulate the problem as a binary integer programming (BIP) model in order to optimally deploy NSs with the minimum cost, and prove it is NP-hard. Since the exact optimal solution for the NP-hard problem cannot be efficiently computed in polynomial time, we propose an efficient genetic algorithm based heuristic to obtain near-optimal solution in polynomial time. By extensive simulations, we show that our proposed approach not only reduces resource wastage, but also improves throughput while providing high resiliency against failures."
10.1002/cpe.4914,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,Concurr. Comput. Pract. Exp.,2018-01-01 00:00:00,semantic_scholar,cooperative storage by exploiting graph‐based data placement algorithm for edge computing environment,https://www.semanticscholar.org/paper/91c82b6d1f155b51672275486771f2e6e6528bbd,"Edge computing is a new computing paradigm that performs data processing at the edge of the network (ie, edge servers) to lower data processing latency. Prior research significantly focused on offloading tasks from terminals to edge servers, yet most ignored how to store task's necessary data (such as databases and pretrained machine‐learning models) on edge servers. Today, as data‐intensive tasks such as deep learning and augmented reality become common, large data storage and powerful computation resources are needed. This is a cumbersome challenge, because many lightweight edge servers have limited resources. If an edge server does not have a task's necessary data, then it needs to offload the task to cloud datacenters or download the necessary data from the cloud. Either case could increase data processing latency. To address this problem, this paper proposes an edge‐side collaborative storage framework called Edge‐side Cooperative Storage (ECS). In ECS, edge servers collaboratively store and process data‐intensive tasks's necessary data. Here, we particularly focus on how to effectively place data on ECS, using an approach that differs from existing works (that model data placement problems as linear/integer programming problems). Our work models cooperative storage as a graph and solves the data placement problem by using a graph‐based iterative algorithm. This algorithm easily extends to a distributed version, so distributed ECSworks efficiently without a centralized scheduler. We also evaluate ECS's effectiveness and convergence through simulations. Simulation results show that ECSis 2× better than a traditional nonshared storage framework in terms of the cache hit rate."
10.23919/ifipnetworking52078.2021.9472847,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,2021 IFIP Networking Conference (IFIP Networking),2021-01-01 00:00:00,semantic_scholar,(how much) can edge computing change network latency?,https://www.semanticscholar.org/paper/582e0890b039ec0067188b989b61c0fd10db75fe,"Edge computing aims to enable applications with stringent latency requirements, e.g., augmented reality, and tame the overwhelming data streams generated by IoT devices. A core principle of this paradigm is to bring the computation from a distant cloud closer to service consumers and data producers. Consequentially, the issue of edge computing facilities' placement arises. We present a comprehensive analysis suggesting where to place general-purpose edge computing resources on an Internet-wide scale. We base our conclusions on extensive real-world network measurements. We perform extensive traceroute measurements from RIPE Atlas to datacenters in the US, resulting in a graph of 11K routers. We identify the affiliations of the routers to determine the network providers that can act as edge providers. We devise several edge placement strategies and show that they can improve cloud access latency by up to 30%."
10.1109/tnsm.2021.3078814,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE Transactions on Network and Service Management,2021-01-01 00:00:00,semantic_scholar,time-sensitive mobile user association and sfc placement in mec-enabled 5g networks,https://www.semanticscholar.org/paper/c5bd3031bc64ba99c9810f074a5ee808c96bd26b,"The ongoing roll-out of 5G networks paves the way for many fascinating applications such as virtual reality (VR), augmented reality (AR), and autonomous driving. Moreover, 5G enables billions of devices to transfer an unprecedented amount of data at the same time. This transformation calls for novel technologies like multi-access edge computing (MEC) to satisfy the stringent latency and bitrate requirements of the mentioned applications. The main challenge pertaining to MEC is that the edge MEC nodes are usually characterized by scarce computational resources compared to the core or cloud, arising the challenge of efficiently utilizing the edge resources while ensuring that the service requirements are satisfied. When considered with the users’ mobility, this poses another challenge, which lies in minimization of the service interruption for the users whose service requests are represented as service function chains (SFCs) composed of virtualized network functions (VNFs) instantiated on the MEC nodes or on the cloud. In this paper, we study the problem of joint user association, SFC placement, and resource allocation, employing mixed-integer linear programming (MILP) techniques. The objective functions of this MILP-based problem formulation are to minimize (i) the service provisioning cost, (ii) the transport network utilization, and (iii) the service interruption. Moreover, a heuristic algorithm is proposed to tackle the scalability issue of the MILP-based algorithms. Finally, comprehensive experiments are performed to draw a comparison between these approaches."
10.1109/tnet.2020.2980175,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE/ACM Transactions on Networking,2020-01-01 00:00:00,semantic_scholar,"service placement and request routing in mec networks with storage, computation, and communication constraints",https://www.semanticscholar.org/paper/152dbd1342c151fd66a00118802ff4cee3789c05,"The proliferation of innovative mobile services such as augmented reality, networked gaming, and autonomous driving has spurred a growing need for low-latency access to computing resources that cannot be met solely by existing centralized cloud systems. Mobile Edge Computing (MEC) is expected to be an effective solution to meet the demand for low-latency services by enabling the execution of computing tasks at the network edge, in proximity to the end-users. While a number of recent studies have addressed the problem of determining the execution of service tasks and the routing of user requests to corresponding edge servers, the focus has primarily been on the efficient utilization of computing resources, neglecting the fact that non-trivial amounts of data need to be pre-stored to enable service execution, and that many emerging services exhibit asymmetric bandwidth requirements. To fill this gap, we study the joint optimization of service placement and request routing in dense MEC networks with multidimensional constraints. We show that this problem generalizes several well-known placement and routing problems and propose an algorithm that achieves close-to-optimal performance using a randomized rounding technique. Evaluation results demonstrate that our approach can effectively utilize available storage, computation, and communication resources to maximize the number of requests served by low-latency edge cloud servers."
10.1109/wcnc49053.2021.9417126,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,2021 IEEE Wireless Communications and Networking Conference (WCNC),2021-01-01 00:00:00,semantic_scholar,an mec-based vnf placement and scheduling scheme for ar application topology,https://www.semanticscholar.org/paper/08248fe1c9868c659680614c71ab89056a8790bf,"Recently, application services have become more and more diversified as new technology advances. The applications of Augmented Reality (AR) have received great attention from academics and operators. However, the complex computing required for AR applications has caused service operators to face the problems of poor user experience due to insufficient computing resources. Network function virtualization (NFV) enables operators to directly establish network functions on virtual machines and can flexibly adjust the number of each virtual network function (VNF) according to users’ requirements. Thus, the system can reduce unnecessary waste of resources. In addition, we use multi-access edge computing (MEC) to provide computing resources. The edge server is close to users and reduces transmission cost of the system. This paper proposes an MEC-based VNF placement and scheduling scheme for AR applications. Considering the functional topology of AR applications, the compute-intensive application can provide good service quality for a large number of users within limited resources. The simulation shows that the proposed method can maintain good service quality as the number of user requests increases."
10.1109/tc.2021.3066579,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE Transactions on Computers,2020-01-01 00:00:00,semantic_scholar,design and simulation of a hybrid architecture for edge computing in 5g and beyond,https://www.semanticscholar.org/paper/9b2d68d06f7c65cc8e0c5d85e9c35ab503b4c077,"Edge Computing in 5G and Beyond is a promising solution for ultra-low latency applications (e.g., Autonomous Vehicle, Augmented Reality, and Remote Surgery), which have an extraordinarily low tolerance for delay and require fast data processing for a very high volume of data. The requirements of delay-sensitive applications (e.g., Low latency, proximity, and Location/Context-awareness) cannot be satisfied by Cloud Computing due to the high latency between User Equipment and Cloud. Nevertheless, Edge Computing in 5G and beyond can promise ultra-high-speed data processing thanks to the placement of computation capabilities closer to endpoint devices, where 5G encourages the speed rate that is 10 times faster than 4G LTE-Advanced. This paper deeply investigates Edge Computing in 5G and characterizes it based on the requirements of ultra-low latency applications. As a contribution, we propose a hybrid architecture that takes advantage of novel and sustainable technologies (e.g., D2D communication, Massive MIMO, SDN, and NFV) and has major features such as scalability, reliability, and ultra-low latency support. The proposed architecture is evaluated based on agent-based simulations demonstrating that our proposal can satisfy requirements and has the ability to respond to high volume demands with low latency."
10.1109/icacci.2018.8554868,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,"2018 International Conference on Advances in Computing, Communications and Informatics (ICACCI)",2018-01-01 00:00:00,semantic_scholar,performance evaluation of augmented reality based 3d modelling furniture application,https://www.semanticscholar.org/paper/1a555da39353db872b293823d5bad017acbc83ac,"The advances in information and computer technology allows humans to interact with both real and virtual world objects. Augmented Reality (AR) is one such technology that integrates digital information with the users' environment in real time. It superimposes virtual objects such as information, computer generated images etc. on the users' view of the real world. In this paper, we propose to develop and evaluate an android app with augmented reality based system “AR Furniture App”; which makes use of Kudan SDK to put the AR content onto natural features detected from the surroundings. Using this application the user can visualize how the furniture would look in the real world, offering preview of furniture in one's real environment. By the usage of this application, the furniture sellers can win competitive edge in the market. The system also prevents revenue loss to the business, spoilt brand image of the service provider, customer attrition and deterioration of stakeholders' interests as the customers can try visualizations of furniture placements in the available space before purchasing them."
10.1109/tmc.2019.2927214,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE Transactions on Mobile Computing,2020-01-01 00:00:00,semantic_scholar,reliability-aware virtualized network function services provisioning in mobile edge computing,https://www.semanticscholar.org/paper/c6ac52aa90ebe6ccf08e611fe8c28efda41d8d5d,"Along with Network Function Virtualization (NFV), Mobile Edge Computing (MEC) is becoming a new computing paradigm that enables accommodating innovative applications and services with stringent response delay and resource requirements, including autonomous vehicles and augmented reality. Provisioning reliable network services for users is the top priority of most network service providers, as unreliable services or severe service failures can result in tremendous losses of users, particularly for their mission-critical applications. In this paper, we study reliability-aware VNF instances provisioning in an MEC, where different users request different network services with different reliability requirements through paying their requested services with the aim to maximize the network throughput. To this end, we first formulate a novel reliability-aware VNF instance placement problem by provisioning primary and secondary VNF instances at different cloudlets in MEC for each user while meeting the specified reliability requirement of the user request. We then show that the problem is NP-hard and formulate an Integer Linear Programming (ILP) solution. Due to the NP-hardness of the problem, we instead devise an approximation algorithm with a logarithmic approximation ratio for the problem. Moreover, we also consider two special cases of the problem. For one special case where each request only requests one primary and one secondary VNF instances, the problem is still NP-hard, and we devise a constant approximation algorithm for it. For another special case where different VNFs have the same amounts of computing resource demands, we show that it is polynomial-time solvable by developing a dynamic programming solution for it. We finally evaluate the performance of the proposed algorithms through experimental simulations. Experimental results demonstrate that the proposed algorithms are promising, and the empirical results of the algorithms outperform their analytical counterparts as theoretical estimations usually are very conservative."
10.1109/icnc47757.2020.9049749,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,"2020 International Conference on Computing, Networking and Communications (ICNC)",2020-01-01 00:00:00,semantic_scholar,meeting users’ qos in a edge-to-cloud platform via optimally placing services and scheduling tasks,https://www.semanticscholar.org/paper/0df0d58dc655b32f54d9e30e7746ce3e22d4307c,"This paper considers the problem of service placement and task scheduling on a three-tiered edge-to-cloud platform when user requests must be met by a certain deadline. Time-sensitive applications (e.g., augmented reality, gaming, real-time video analysis) have tight constraints that must be met. With multiple possible computation centers, the “where” and when” of solving these requests becomes paramount when meeting user deadlines. We formulate the problem of meeting users’ deadlines while minimizing the total cost to the edge-to-cloud service provider as an Integer Linear Programming (ILP) problem. We show the NP-hardness of this problem, and propose two heuristics based on making decisions on a local vs global scale. We vary the user numbers, the QoS constraint, and the cost difference between a remote cloud and cloudlets(edge clouds), and run multiple Monte-Carlo runs for each case. Our simulation results show that the proposed heuristics are performing close to optimal while reducing complexity."
10.1109/access.2020.3022038,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE Access,2020-01-01 00:00:00,semantic_scholar,adaptive service function chain scheduling in mobile edge computing via deep reinforcement learning,https://www.semanticscholar.org/paper/c0747bdddfc6363a644b76a8647290a2e8b2a4fc,"MEC (Mobile Edge Computing) provides both IT service environment and cloud computation on the edge of the network. This technology not only minimizes the end-to-end latency but also increases the efficiency of computing. Some latency-sensitive applications, such as cloud video, online game, and augmented reality, take advantage of the MEC system to provide fast and stable services. Several new network techniques, including the implementation of NFV (Network Function Virtualization), the placement of VNF (Virtual Network Function) and the scheduling of SFC (Service Function Chain), should be considered to be applied in the MEC system. In this paper, we focus on the research about the scheduling of SFC in the NFV enabled MEC system and propose a solution accordingly. First, we make reasonable assumptions on the settings of MEC systems and model the SFC scheduling problem into a flexible job-shop scheduling problem. Since minimizing the latency can significantly improve the quality of service (QoS) and increase the revenue of Internet Service Providers, our optimization goal is to minimize the overall scheduling latency. To solve this optimization problem, a deep reinforcement learning based algorithm DQS is proposed. DQS can detect the variation of the MEC system’s environment and perform adaptive scheduling for SFC requests. As the results of the simulation indicate, DQS works better than the other off-the-shelf algorithms in two key indexes: overall scheduling latency and average resource usage. Moreover, DQS can shorten the decision time and schedule SFCs stably with high performance. It is suitable to be extended to an online scheduling algorithm."
10.1109/tcc.2020.2991748,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE Transactions on Cloud Computing,2020-01-01 00:00:00,semantic_scholar,res: real-time video stream analytics using edge enhanced clouds,https://www.semanticscholar.org/paper/a35a93dfda184f86eda52ff661a2d52936717306,"With increasing availability and use of Internet of Things (IoT) devices such as sensors and video cameras, large amounts of streaming data is now being produced at high velocity. Applications which require low latency response such as video surveillance, augmented reality and autonomous vehicles demand a swift and efficient analysis of this data. Existing approaches employ cloud infrastructure to store and perform machine learning-based analytics on this data. This centralized approach has limited ability to support real-time analysis of large-scale streaming data due to network bandwidth and latency constraints between data source and cloud. We propose RealEdgeStream (RES) an edge enhanced stream analytics system for large-scale, high performance data analytics. The proposed approach investigates the problem of video stream analytics by proposing (i) filtration and (ii) identification phases. The filtration phase reduces the amount of data by filtering low-value stream objects using configurable rules. The identification phase uses deep learning inference to perform analytics on the streams of interest. The phases consist of stages which are mapped onto available in-transit and cloud resources using a placement algorithm to satisfy the Quality of Service (QoS) constraints identified by a user. We demonstrate that for a 10K element data streams, with a frame rate of 15–100 per second, the job completion in the proposed system takes 49 percent less time and saves 99 percent bandwidth compared to a centralized cloud-only based approach."
10.1145/3366614.3368101,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,Proceedings of the 4th Workshop on Middleware for Edge Clouds & Cloudlets  - MECC '19,2019-01-01 00:00:00,semantic_scholar,container deployment strategy for edge networking,https://www.semanticscholar.org/paper/05af7a65da2899f80e63a1a688389d50df17be34,"Edge computing paradigm has been proposed to support latency-sensitive applications such as Augmented Reality (AR)/ Virtual Reality(VR) and online gaming, by placing computing resources close to where they are most demanded, at the edge of the network. Many solutions have proposed to deploy virtual resources as close as possible to the consumers using virtual machines and containers. However, the most popular container orchestration tools, e.g., Docker Swarm and Kubernetes, do not take into account the locality aspect during deployment, resulting in poor location choices at the edge of the network. In this paper, we propose an edge deployment strategy to tackle the lack of locality awareness of the container orchestrator. In this strategy, the orchestrator collects information about latency and the real-time resource consumption from the current container deployments, providing a bird's-eye view of the most demanded locations and the best places for deployment to cover the largest number of clients. We evaluated the proposed model using 16 AWS regions across the globe and compared to the standard deployment strategies. The experimental results show our edge strategy reduces the average latency between serving container to the clients by up to 4 times compared to the standard deployment algorithms."
10.3390/app9183776,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,Applied Sciences,2019-01-01 00:00:00,semantic_scholar,utility-centric service provisioning in multi-access edge computing,https://www.semanticscholar.org/paper/4f5510ef3cd1a4a9e3d321c1e45f7d246bff2d0a,"Recently, multi-access edge computing (MEC) is a promising paradigm to offer resource-intensive and latency-sensitive services for IoT devices by pushing computing functionalities away from the core cloud to the edge of networks. Most existing research has focused on effectively improving the use of computing resources for computation offloading while neglecting non-trivial amounts of data, which need to be pre-stored to enable service execution (e.g., virtual/augmented reality, video analytics, etc.). In this paper, we, therefore, investigate service provisioning in MEC consisting of two sub-problems: (i) service placement determining services to be placed in each MEC node under its storage capacity constraint, and (ii) request scheduling determining where to schedule each request considering network delay and computation limitation of each MEC node. The main objective is proposed to ensure the quality of experience (QoE) of users, which is also yet to be studied extensively. A utility function modeling user perception of service latency is used to evaluate QoE. We formulate the problem of service provisioning in MEC as an Integer Nonlinear Programming (INLP), aiming at maximizing the total utility of all users. We then propose a Nested-Genetic Algorithm (Nested-GA) consisting of two genetic algorithms, each of whom solves a sub-problem regarding service placement or request scheduling decisions. Finally, simulation results demonstrate that our proposal outperforms conventional methods in terms of the total utility and achieves close-to-optimal solutions."
10.35940/ijrte.b1025.0782s419,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,International Journal of Recent Technology and Engineering,2019-01-01 00:00:00,semantic_scholar,augmentation and orchestration of security techniques in fog computing,https://www.semanticscholar.org/paper/a20e00446d2341161a0e370317ca8b708ec32d4f,"The inventions in the field of Cloud computing with mobile devices, cloudlets, Edge computing are sizzling growth of IoT(Internet of Things) devices. The cloud computing technology has its limitation in various attributes such as bandwidth, latency, location awareness, resource constraints etc. In order to overcome these issues, the edge computing, which is known as manipulating the data at the edge of the network. In order to support various integrated features with IoT such as storage, networking, home energy management, augment reality fog computing provides resource access to the network edge of the user. In the user side it is confronted with serious security issues for data security. This article provides the augmentation and orchestration of security issues in fog computing. In this paper, first we check the architecture of fog computing. Then we suggest broad taxonomy of fog architecture with various architectures. Finally, this paper is concluded with scope and future research in fog computing"
10.1109/jsac.2018.2815360,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE Journal on Selected Areas in Communications,2018-01-01 00:00:00,semantic_scholar,task offloading for mobile edge computing in software defined ultra-dense network,https://www.semanticscholar.org/paper/3b6d0ac08564e538e25a3d75289c0963dde98de8,"With the development of recent innovative applications (e.g., augment reality, self-driving, and various cognitive applications), more and more computation-intensive and data-intensive tasks are delay-sensitive. Mobile edge computing in ultra-dense network is expected as an effective solution for meeting the low latency demand. However, the distributed computing resource in edge cloud and energy dynamics in the battery of mobile device makes it challenging to offload tasks for users. In this paper, leveraging the idea of software defined network, we investigate the task offloading problem in ultra-dense network aiming to minimize the delay while saving the battery life of user’s equipment. Specifically, we formulate the task offloading problem as a mixed integer non-linear program which is NP-hard. In order to solve it, we transform this optimization problem into two sub-problems, i.e., task placement sub-problem and resource allocation sub-problem. Based on the solution of the two sub-problems, we propose an efficient offloading scheme. Simulation results prove that the proposed scheme can reduce 20% of the task duration with 30% energy saving, compared with random and uniform task offloading schemes."
10.1109/access.2018.2833619,preprocessed,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement',semantic_scholar,IEEE Access,2018-01-01 00:00:00,semantic_scholar,performance evaluation of integrated multi-access edge computing and fiber-wireless access networks,https://www.semanticscholar.org/paper/1d4be43654adbea74dadf4312c1cf569180937d7,"With the widespread use of smart mobile devices, the exponential growth of mobile Internet traffic and newly emerging services, such as Internet of Things, virtual reality/augmented reality, and serious games, the network performance requirements for delay and bandwidth are increasing. The inherent long-distance propagation and possible network congestion of mobile cloud computing may lead to excessive latency, which cannot satisfy the new delay-sensitive mobile applications. The proximity of edge computing provides the possibility of low-latency access and raises increasing interest from non-mobile operators; therefore, edge computing faces a variety of access network technologies, including wired (fixed) and wireless (mobile) access. In this paper, we propose an integrated heterogeneous networking scheme for multi-access edge computing and fiber-wireless access networks that uses network virtualization to achieve the dynamic orchestration of the network, storage, and computing resources to meet diverse application demands. The global view and centralized control of the entire network and the unified scheduling of the resources in the scheme anticipate the convergence of various types of access networks and the edge cloud. The multipath transmission of the service flows is further combined as an instance of integrated edge cloud networking. An experimental testbed is established in the laboratory, and the performance of the multi-access edge computing and networking is evaluated to verify the feasibility and effectiveness of the scheme. The results demonstrate that the scheme can effectively improve the network performance."
