doi,type,publication,publisher,publication_date,database,title,url,abstract,domain,id
f16778cf55577077edc2105942cfd1f3107b27e6,filtered,semantic_scholar,MobiSys 2007,2007-01-01,semantic_scholar,programming and securing service-oriented wireless sensor networks,https://www.semanticscholar.org/paper/f16778cf55577077edc2105942cfd1f3107b27e6,"Our demonstrator shows the implementation of a Serviceoriented Architecture (SoA) for wireless sensor-actuator networks (WSAN). It demonstrates the feasibility of our serviceoriented system in a real-world, resource-restricted WSAN based on off-the-shelf MICAz motes running the operation system TinyOS. In contrast to data-oriented approaches our service-oriented system does not only provide ”traditional” uni-directional data transfer (from sensor nodes to a base station), but also enables autonomous collaboration of sensor nodes. The nodes collaborate in the sense that the input of several sensors is used to trigger actuators, which in turn affect the sensor readings etc. For demonstration purposes we built an intelligent greenhouse that autonomously adapts its ambience in order to cultivate plants according to their individual and collective needs (see Figure 1). E.g., the lighting of the greenhouse is adapted considering all plants’ needs and the sunlight. For visualization we constructed a miniature version of the greenhouse with several plants. The greenhouse itself as well as the plants within are all equipped with various sensors and actuators in order to measure and modify the plants’ ecosystem (i.e. light and soil humidity). We also simulate external influence on the ecosystem, such as the influence of the sun on the greenhouse’s light control. Protocol details of our service-oriented system can be observed via a couple of PDAs connected to the sensor nodes. These PDAs allow for inspecting and changing the internal state of sensor nodes. Hence, attendees of the demonstration can use these PDAs to interact with the WSAN. We show two fundamental aspects of our Service-oriented Architecture in the demonstration: • Service description and execution: The intelligent greenhouse application is composed of services. The services are described and executed by Talassa (Tasking Language for Service-oriented Sensor-Actuator Networks [1]). • Secure lookup of available services: Services are stored in a distributed service directory, SCAN (Secure Content Addressable Network [2]). As this is a security critical component of our architecture, SCAN has been designed to provide secure service discovery. Talassa is a description language for distributed WSAN applications based on services. An application consists of a number of atomic services, which perform either basic hardware interaction or influence the control flow of other services. A virtual machine on each sensor node executes any of the above mentioned service types and provides inter-service new plant “sun”",data oriented architecture,154
99b369f722dd4e7c21d173d1281de767993de7e2,filtered,semantic_scholar,2012 IEEE 28th International Conference on Data Engineering,2012-01-01,semantic_scholar,provenance-based debugging and drill-down in data-oriented workflows,https://www.semanticscholar.org/paper/99b369f722dd4e7c21d173d1281de767993de7e2,"Panda (for Provenance and Data), a system for data-oriented workflows that supports debugging and drill-down using logical provenance-provenance information stored at the processing-node level is demonstrated. In this demonstration, Panda is used to integrate, process, and analyze actual education data from multiple sources.",data oriented architecture,155
70804d851dfe5995fce4eb99c065c0af481c8ce4,filtered,semantic_scholar,2013 IEEE 29th International Conference on Data Engineering (ICDE),2013-01-01,semantic_scholar,logical provenance in data-oriented workflows?,https://www.semanticscholar.org/paper/70804d851dfe5995fce4eb99c065c0af481c8ce4,"We consider the problem of defining, generating, and tracing provenance in data-oriented workflows, in which input data sets are processed by a graph of transformations to produce output results. We first give a new general definition of provenance for general transformations, introducing the notions of correctness, precision, and minimality. We then determine when properties such as correctness and minimality carry over from the individual transformations' provenance to the workflow provenance. We describe a simple logical-provenance specification language consisting of attribute mappings and filters. We provide an algorithm for provenance tracing in workflows where logical provenance for each transformation is specified using our language. We consider logical provenance in the relational setting, observing that for a class of Select-Project-Join (SPJ) transformations, logical provenance specifications encode minimal provenance. We have built a prototype system supporting the features and algorithms presented in the paper, and we report a few preliminary experimental results.",data oriented architecture,156
47963243de795b321fe10edb46a3a9d1931960ec,filtered,semantic_scholar,,1998-01-01,semantic_scholar,toward an exemplar-based computational model for cognitive grammar,https://www.semanticscholar.org/paper/47963243de795b321fe10edb46a3a9d1931960ec,"An exemplar-based computational framework is presented which is compatible with Cognitive Grammar. In an exemplar-based approach, language acquisition is modeled as the incremental, data-oriented storage of experiential patterns, and language performance as the extrapolation of information from those stored patterns on the basis of a language-independent information-theoretic similarity metric. We show that this simple architecture works for many aspects of phonological, morphological, and morphosyntactic acquisition and processing. Furthermore, we sketch how the approach may also work for syntactic processing. A central insight of the approach, based on the results of computational modeling experiments, is that abstraction of representations is not only unnecessary to achieve generalization (i.e. to make the system productive, and to make it gòbeyond' the learned patterns), but even harmful, and that useful language-independent metrics can be found for deening similarity in the context of language processing. In the generative tradition, generality is achieved by means of abstraction, and the representations of choice to describe these abstractions are rules. This implies that redundancy and the storage of individual instances are to be avoided, except for exceptions to the generalizations expressed in rules. In Langacker, 1991 (Chapter 10), this methodology is critically examined, and cognitive grammar is described as an alternative usage-based model of language structure. In the latter, bottom-up, approach, patterns (rules, generalizations) and (redundant) instantiations of those rules are assumed to co-exist in the grammar, describing phenomena at all levels of generality, from exceptionless regularities to idiosyncratic exceptions. Rules are presumed to be necessary for the computation of novel instantiations. In the remainder of this paper we will introduce an exemplar-based approach to language acquisition and processing. The approach is in large part compatible with Lan-gacker's usage-based model, but is more radical in its ""maximalism"": language knowledge is supposed to consist only of ""instantiations"" (exemplars); there is no role for explicit abstractions corresponding to (sub)regularities. We will argue on the basis of computational modeling experiments that the adoption of abstractions (rules, patterns), taken as necessary for explaining generalization and productivity in both the generative and the cognitive grammar approach, is misguided. Furthermore, the exemplar-based approach contributes to making cognitive grammar ideas more concrete by providing computational operationalisations of both acquisition and processing in such a framework.",data oriented architecture,157
10.1109/cse.2014.128,filtered,2014 IEEE 17th International Conference on Computational Science and Engineering,IEEE,2014-12-21 00:00:00,ieeexplore,exploring the benefits of introducing network coding into named data networking,https://ieeexplore.ieee.org/document/7023638/,"In recent years, the focus to optimize network transmission efficiency has evolved to adopt methods that let those intermediate data transferring nodes get involved with routing, forwarding and caching. In other words, the new network architecture designs become in favor of hop-to-hop model, instead of traditional TCP-like end-to-end model. Named data networking is a promising future internet data oriented architecture which uses names instead of addresses and exchanges or forwards interest/data pair packets at each node along the path to route data for delivery. And meanwhile Network coding (NC) is a content oriented and effective method to reduce redundancy, increase network throughput and improve robustness. Nonetheless, due to NDN's current preliminary research, less research has combined these two technologies together. This paper presents some new thoughts to study on the benefits brought by integrating network coding to NDN, which can effectively improve network utilization, strengthen caching privacy, and also promote development of the NDN architecture itself.",data oriented architecture,158
10.1007/978-3-642-45249-9_36,filtered,core,'Springer Science and Business Media LLC',2014-01-04 00:00:00,core,towards a new internetworking architecture: a new deployment approach for information centric networks,,"International audienceNew research efforts are trying to evolve the current Inter-net. With satisfying communication hardware, the intent is to switch to data oriented networks. In this new vision, data will be the heart of the architecture and protocols have to be changed to dial with this concept. Promising ideas are proposed up in order to develop clean slate design solutions. However, these propositions encounter many deployment problems. In this paper, we propose new approach based on Bloom Filter to cope with storage space problem in data oriented architecture DONA",data oriented architecture,159
ce7bfaf9f4ca87e9fe236484972a0b64922b654d,filtered,semantic_scholar,"Proceedings 2002 Design, Automation and Test in Europe Conference and Exhibition",2002-01-01,semantic_scholar,highly scalable dynamically reconfigurable systolic ring-architecture for dsp applications,https://www.semanticscholar.org/paper/ce7bfaf9f4ca87e9fe236484972a0b64922b654d,"New parallel execution based machine paradigms must be considered. Thanks to their high level of flexibility structurally programmable architectures are potentially interesting candidates to overcome classical CPUs limitations. Based on a parallel execution model, we present in this paper a new dynamically reconfigurable architecture, dedicated to data oriented applications acceleration. Principles, realizations and comparative results will be exposed for some classical applications, targeted on different architectures.",data oriented architecture,160
f1d7ddb9bc63fee86bfece409732bd977899b254,filtered,semantic_scholar,CFI,2012-01-01,semantic_scholar,on adapting http protocol to content centric networking,https://www.semanticscholar.org/paper/f1d7ddb9bc63fee86bfece409732bd977899b254,"Designed around host-reachability, today's Internet architecture faces many limitations while serving content-oriented applications which generate most traffic load to the Internet. CCN (Content Centric Networking) [1] is one of the most important proposals for future Internet architecture, which aims to build a content/data oriented network to solve these limitations. On the other hand, HTTP is the most important protocol to deploy new services and applications on current TCP/IP-based Internet. In this paper, we attempt to run HTTP protocol on CCN and combine the two by stitching them semantically on their content-oriented features, such as content caching. We expect that this combination can be leveraged to build CCN testbed with real HTTP traffic which is vital to validation and redesigning of specific mechanisms of CCN and to finding a transition way of CCN in which great incentive is provided for service providers in the economic ecosystem of content distribution. We designed and implemented a HTTP-CCN gateway to transform HTTP request and HTTP response into CCN Interest and Data respectively. We illustrate how to semantically map HTTP caching to CCN caching, which is one of the most attractive properties of CCN. We also discuss how to achieve transparent caching with CCN and find out that it is nontrivial to achieve complete transparency of caching with CCN given no cooperation with CDNs and content providers.",data oriented architecture,161
9a441988271473b1a5d3205331cbd6dff3502f95,filtered,semantic_scholar,,2017-01-01,semantic_scholar,"wireless sensor network based smart grid communications: cyber attacks, intrusion detection system and topology control",https://www.semanticscholar.org/paper/9a441988271473b1a5d3205331cbd6dff3502f95,"The existing power grid is going through a massive transformation. Smart grid technology is a radical approach for improvisation in prevailing power grid. Integration of electrical and communication infrastructure is inevitable for the deployment of Smart grid network. Smart grid technology is characterized by full duplex communication, automatic metering infrastructure, renewable energy integration, distribution automation and complete monitoring and control of entire power grid. Wireless sensor networks (WSNs) are small micro electrical mechanical systems that are deployed to collect and communicate the data from surroundings. WSNs can be used for monitoring and control of smart grid assets. Security of wireless sensor based communication network is a major concern for researchers and developers. The limited processing capabilities of wireless sensor networks make them more vulnerable to cyber-attacks. The countermeasures against cyber-attacks must be less complex with an ability to offer confidentiality, data readiness and integrity. The address oriented design and development approach for usual communication network requires a paradigm shift to design data oriented WSN architecture. WSN security is an inevitable part of smart grid cyber security. This paper is expected to serve as a comprehensive assessment and analysis of communication standards, cyber security issues and solutions for WSN based smart grid infrastructure.",data oriented architecture,162
2a3dc2175ab29ae1ff34837eac2865553f66e1fc,filtered,semantic_scholar,FPL,2001-01-01,semantic_scholar,the systolic ring: a dynamically reconfigurable architecture for embedded systems,https://www.semanticscholar.org/paper/2a3dc2175ab29ae1ff34837eac2865553f66e1fc,"Internet is becoming one of the key features of tomorrow's communication world. The evolution of mobile phones networks, such as UMTS will soon allow everyone to be connected, everywhere. These new network technologies bring the ability to deal not only with classical voice or text messages, but also with improved content: multimedia. At the mobile level, this kind of data oriented content requires highly efficient architectures; and nowadays mobile system-on-chip solutions will no longer be able to manage the critical constraints like area, power and data computing efficiency. In this paper we will propose a new dynamically reconfigurable network, dedicated to data oriented applications such as the one allowed on third generation networks. Principles, realizations and comparative results will be exposed for some classical applications targeted on different architectures.",data oriented architecture,163
85d191b722bf7e0724cb431d7bef69d1cad8b54a,filtered,semantic_scholar,China Communications,2017-01-01,semantic_scholar,"digital rights management: model, technology and application",https://www.semanticscholar.org/paper/85d191b722bf7e0724cb431d7bef69d1cad8b54a,"with rapid achievement of current information technology and computing ability and applications, much more digital content such as films, cartoons, design drawings, office documents and software source codes are produced in daily work, however to protect the content being copying, shared or deliberately stolen by inside or outside, digital rights management (DRM) became more and more important for digital content protection. In this paper, we studied various DRM model, technology and application, and first proposed DRM Security Infrastructure (DSI), in which we defined encryption, hash, signature algorithm, watermarking algorithms, authentication, usage control, trusted counter, conditional trace, secure payment, and based on the DSI we then proposed a whole classification approach and architecture of all kinds of DRMs, in which we proposed 6 typical classes of copyrights and content protection DRMs architecture: (1) Software-oriented DRM,(2) eBook-oriented DRM, (3) Video-oriented DRM, (4)Image-Oriented DRM (5) Unstructured data oriented DRM, (6) Text-oriented DRM. Based on the above DSI, we then proposed a dynamic DRM model selection method for various DRM application, which can be adapted dynamically for different technology of different applications, which can provide a whole solution for variant DRM development in a rapid and customized mode. The proposed DRM method, technology and application in this paper provided a common, flexible and extendable solution for variant DRM scenes, and can support rapid and customized development. Moreover, we proposed an opinion that the future life will enter into a new era that the content usage and consumption will not again adopt DRM technology rather than with law, liberty and morality.",data oriented architecture,164
522f493d89ff29bde79d6b5ec87e09983f9a1573,filtered,semantic_scholar,,2003-01-01,semantic_scholar,an abstract modeling approach towards system-level design-space exploration,https://www.semanticscholar.org/paper/522f493d89ff29bde79d6b5ec87e09983f9a1573,"Integration of increasingly complex systems on a chip augments the need of system-level methods for specification and design. In the earliest phases of the design process important design decisions can be taken on the basis of a fast exploration of the design space. This paper describes an abstract modeling approach towards system-level design-space exploration, which is formal and flexible. It uses a uniform system model that contains both functional and architectural information. Disjunct, parameterizable resources represent the real-time behavior of the target architecture. Due to the expressiveness of the modeling language (POOSL), control as well as data oriented behavior can be specified in the functional part of the system model. Well-founded design decisions can be taken as a result of performance estimations that are based on Markov theory.",data oriented architecture,165
e4313c807b2de4d0d1c4078cb2bebdd6a4576022,filtered,semantic_scholar,Wirel. Pers. Commun.,2005-01-01,semantic_scholar,analysis of sub-carrier multiplexed radio over fiber link for the simultaneous support of wlan and wcdma systems,https://www.semanticscholar.org/paper/e4313c807b2de4d0d1c4078cb2bebdd6a4576022,"The present third generation (3G) wireless technology can provide data oriented applications. However, the bit rate is limited to around 2 Mbps with limited mobility. Today, more applications demand high data rate and reasonable mobility. Therefore, by integrating 3G cellular system and wireless local area network (WLAN), there is a potential to push the data rate higher. This integration means 3G cellular users can enjoy high data rate at a location that is within WLAN coverage area. Similarly, WLAN users also can have data services as long as they are under the coverage of the 3G cellular system. The 3G cellular system has a much larger coverage than the WLAN. In this paper, we present the first step toward an integration of the two systems. This paper presents a fiber-wireless architecture that simultaneously supports the wideband code division multiple access (WCDMA) system and the IEEE 802.11b WLAN. Our approach uses sub-carrier multiplexed (SCM) architecture to combine and transmit 2.4 GHz WLAN and 1.9 GHz WCDMA signals through an optical fiber from a central base station (CBS) to a radio access point (RAP, single antenna unit). After the fiber, the signals continue to propagate through the air interface to respective mobile stations. The WLAN access point is also located at the CBS. For the SCM architecture, we investigate three areas: i) the signal to noise ratio of the uplink and the downlink, ii) the cell coverage area for the WCDMA and WLAN systems, and iii) the throughput of the IEEE 802.11b WLAN. Our results show that with up to 2.5 km cell radius, better than 18 dB SNR is possible with 5 km fiber link for WLAN system. Simultaneously, the WCDMA system has at least 18 dB SNR for a cell coverage radius of 8 km. These numbers depend on the relative RF power of each system in the fiber.",data oriented architecture,166
3fa248cfa1491c657bb5f32f237fac4a6a882bfe,filtered,semantic_scholar,,1994-01-01,semantic_scholar,communications architecture: towards a more robust understanding of information flows and emergent patterns of communication in organizations,https://www.semanticscholar.org/paper/3fa248cfa1491c657bb5f32f237fac4a6a882bfe,"With the proliferation of telecommunications technologies, the information-based communication infrastructure is becoming an increasingly critical organization resource. In order effectively to channel limited resources (skills, capital, technology) to the most strategically critical communication needs of the organization, the development of business driven planning methodologies which result in a well-defined architecture (blueprint) of organizational communication processes are needed. Unfortunately, while architectural issues are of utmost importance today, researchers have focused almost exclusively on data oriented models. This study attempts to expand this view and provide a holistic representation of information architecture. With the perspective provided by this definitional framework, two methods for development of communications architecture are discussed and evaluated: (1) a flow based approach; and (2) network analysis. Network analysis in particular shows great promise in constructing robust representations of organizational communication processes.",data oriented architecture,167
072c3011c75630fb4a49aa6171533f631747fe0b,filtered,semantic_scholar,,1992-01-01,semantic_scholar,a mathematical model of cpu,https://www.semanticscholar.org/paper/072c3011c75630fb4a49aa6171533f631747fe0b,"This paper is based on a previous work of the first author [12] in which a mathematical model of the computer has been presented. The model deals with random access memory, such as RASP of C. C. Elgot and A. Robinson [11], however, it allows for a more realistic modeling of real computers. This new model of computers has been named by the author (Y. Nakamura, [12]) Architecture Model for Instructions (AMI). It is more developed than previous models, both in the description of hardware (e.g., the concept of the program counter, the structure of memory) as well as in the description of instructions (instruction codes, addresses). The structure of AMI over an arbitrary collection of mathematical domains N consists of: a non-empty set of objects, the instruction counter, a non-empty set of objects called instruction locations, a non-empty set of instruction codes, an instruction code for halting, a set of instructions that are ordered pairs with the first element being an instruction code and the second a finite sequence in which members are either objects of the AMI or elements of one of the domains included in N, a function that assigns to every object of AMI its kind that is either an instruction or an instruction location or an element of N, a function that assigns to every instruction its execution that is again a function mapping states of AMI into the set of states. By a state of AMI we mean a function that assigns to every object of AMI an element of the same kind. In this paper we develop the theory of AMI. Some properties of AMI are introduced ensuring it to have some properties of real computers: a von Neumann AMI, in which only addresses to instruction locations are stored in the program counter, data oriented, those in which instructions cannot be stored in data locations, halting, in which the execution of the halt instruction is the identity mapping of the states of an AMI, steady programmed, the condition in which the contents of the instruction locations do not change during execution,",data oriented architecture,168
407ebbe7b9a024c71d459a370deaf614455e3c8e,filtered,semantic_scholar,,2017-01-01,semantic_scholar,named data networking in vanet: a survey,https://www.semanticscholar.org/paper/407ebbe7b9a024c71d459a370deaf614455e3c8e,"Named Data Networking is futuristic data oriented communication model, currently applied to different area of networking. VANET is one area of networking, that named data networking applied on it, to overcome the problem of classically TCP/IP based architecture. As VANET has become a likely area in wireless communication, which can provide a lot of service: traffic efficiency, road safety, and driving comfort. So, Named data networking architecture provide a lot purpose for VANET such as in network caching, security and efficient data distribution between vehicles due to caching capabilities in NDN, this feature make VANET more efficient than TCP/IP network. In existing IP based internet architecture the end points identified by IP addresses but in NDN contents are named with human readable names that provide VANET to retrieve data by sending content name without knowing the location of the provider. This paper also present some research challenge in the VANET via NDN. Keywords— NDN, VANET, Caching, ICN.",data oriented architecture,169
c23d90df3f71a8621b9a56482e4e5232f3c86de8,filtered,semantic_scholar,2017 International Conference On Smart Technologies For Smart Nation (SmartTechCon),2017-01-01,semantic_scholar,ddos attack mitigation and resource provisioning in cloud using fog computing,https://www.semanticscholar.org/paper/c23d90df3f71a8621b9a56482e4e5232f3c86de8,"Security and reliability are essential in cloud computing environment. Researchers are exploring all features of cloud from scheduling policies, cloud network architecture, virtualization, I/O efficiency, hypervisor performance scalability, data confidentiality and data integrity of data oriented applications. Therefore, the need to secure cloud has become inevitable. Nowadays, one of the biggest challenges faced by cloud users and cloud service providers is DDoS attack. Distributed denial-of-service attack [3] compromises the availability of the system services. In the cloud, DDoS attacks target the services offered by the cloud, reducing their ability to provide optimal use of the network resources. Furthermore, this resource exhaustion by illegitimate traffic results in large billing for customers for the services they never used also known as EDoS (Economic Denial of Sustainability) attack. Fog computing [6] is an intermediate layer between cloud and users. It is similar to the cloud and can provide services like computation, data, networking, and storage between end users and cloud servers and hence fog can provide defense against DDoS even before it reaches the cloud. Therefore, saving cloud resources and providing faster response time. This paper proposes a framework for DDoS attack detection and efficient resource provisioning in a cloud environment with the help of Fog computing by using an efficient algorithm to service cloud request effectively by intermediate fog servers. Hence, provide quick response time and efficient utilization of resources.",data oriented architecture,170
71486129fd8ca17e9ae2fbdef984f82dac85d1c3,filtered,semantic_scholar,,1994-01-01,semantic_scholar,analyzing and tuning memory performance in sequential and parallel programs,https://www.semanticscholar.org/paper/71486129fd8ca17e9ae2fbdef984f82dac85d1c3,"Recent architecture and technology trends have led to a significant gap between processor and main memory speeds. Responding to this gap, architects have introduced cache memories that are placed between processors and memories to mask high latencies. If cache misses are common, however, memory stalls can still significantly degrade execution time. To help identify and fix such memory bottlenecks, this work presents techniques to efficiently collect detailed information about program memory performance and effectively organize the data collected. These techniques help guide programmers or compilers to memory bottlenecks. They apply to both sequential and parallel applications and are embodied in the MemSpy performance monitoring system. 
Experiences performance tuning several programs have driven this research, leading to the following conclusions. First, this thesis contends that the natural interrelationship between program memory bottlenecks and program data structures mandates the use of data oriented statistics, a novel approach that associates program performance information with application data structures. Data oriented statistics, viewed alone or paired with traditional code oriented statistics, offer a powerful, new dimension for performance analysis. The dissertation develops techniques for aggregating statistics on similarly-used data structures and for extracting intuitive source-code names for statistics. 
Second, this thesis also argues that detailed statistics on the frequency and causes of cache misses are crucial in understanding memory bottlenecks. Common memory performance bugs are most easily distinguished by noting the causes of their resulting cache misses. Offering such information, MemSpy's performance profiles have been invaluable in analyzing memory bottlenecks in several applications. 
Third, since collecting such detailed information seems, at first glance, to require large execution time slowdowns, this dissertation also evaluates techniques to improve the performance of MemSpy's simulation-based monitoring. The first optimization, hit bypassing, improves simulation performance by specializing processing of cache hits. The second optimization, reference trace sampling, improves performance by simulating only sampled portions out of the full reference trace. Together, these optimizations reduce simulation time by nearly an order of magnitude. Overall, having used MemSpy to tune several applications, these experiences demonstrate that MemSpy generates effective memory performance profiles, at speeds competitive with previous, less detailed approaches.",data oriented architecture,171
e37dc12244835202a18918a0cd811fc5599a4580,filtered,semantic_scholar,PEARC,2017-01-01,semantic_scholar,spark on the arc: big data analytics frameworks on hpc clusters,https://www.semanticscholar.org/paper/e37dc12244835202a18918a0cd811fc5599a4580,"In this paper we document our approach to overcoming service discovery and configuration of Apache Hadoop and Spark frameworks with dynamic resource allocations in a batch oriented Advanced Research Computing (ARC) High Performance Computing (HPC) environment. ARC efforts have produced a wide variety of HPC architectures. A common HPC architectural pattern is multi-node compute clusters with low-latency, high-performance interconnect fabrics and shared central storage. This pattern enables processing of workloads with high data co-dependency, frequently solved with message passing interface (MPI) programming models, and then executed as batch jobs. Unfortunately, many HPC programming paradigms are not well suited to big data workloads which are often easily separable. Our approach lowers barriers of entry to HPC environments by enabling end users to utilize Apache Hadoop and Spark frameworks that support big data oriented programming paradigms appropriate for separable workloads in batch oriented HPC environments.",data oriented architecture,172
8d5c20a21b6506f41224ea5a48981635da0604d5,filtered,semantic_scholar,VLSI-SOC,2001-01-01,semantic_scholar,dynamically reconfigurable architectures for digital signal processing applications,https://www.semanticscholar.org/paper/8d5c20a21b6506f41224ea5a48981635da0604d5,"Tomorrow’s pocket devices will all have Internet-based communication capabilities. The advent of mobile phones, PDAs (Pocket Data Assistant) and pocketPC’s joint to the newcomer’s third generation wireless networks such as UMTS will soon allow everyone to be connected, everywhere. In this competitive marketplace where many similar products compete for the consumer attention, performances level is a very important criterion.Videoconferencing, digital music broadcast, speech recognition are a few example of the new features allowed by the new third generation networks. This kind of multimedia, data oriented content requires highly efficient architectures; and nowadays mobile system-on-chip solution will no longer be able to deal with the critical constraints like area, power, and data computing efficiency. In this paper we will propose a new dynamically reconfigurable network, dedicated to data oriented applications such as the one targeted on third generation networks. Principles, realisations and comparative results will be exposed for some classical applications, targeted on different architectures.",data oriented architecture,173
354cc746560319b71c63ef2d994a095e72ddc5da,filtered,semantic_scholar,,2012-01-01,semantic_scholar,development a prototype of academic performance among university students,https://www.semanticscholar.org/paper/354cc746560319b71c63ef2d994a095e72ddc5da,"In the modern world the power of communication through internet has been dramatically increased. New technology with new concept is well envisioned to effect the end users in the form of providing data oriented services. Through an effective management of information the accuracy of the information would be increased which will increase the academic performance of the university students. Usually the new WAP technology is very popularly used by the architecture students to make the work effective. Two surveys were conducted to know the students limitations for the performance and to know the system usability which could improve academic performance. The development of the project is based on the SDLC in Object-Oriented approaches and takes UML as the modeling system while the development of the system uses WAPTOR and mobile explorer language. Due to the time constraint, this project does not fully complete its functionality as shown in the prototype. Therefore, it is recommended that future research to be carried out in order to enhance and expand the service of the application by taking this prototype as a starting point of the development.",data oriented architecture,174
01d8df8f4964dc0dc8cbcb7d559459cce29010ea,filtered,semantic_scholar,Open Distributed Processing,1994-01-01,semantic_scholar,"open distributed processing, ii: proceedings of the ifip tc6/wg6.1 international conference on open distributed processing, berlin, germany, 13-16 september 1993",https://www.semanticscholar.org/paper/01d8df8f4964dc0dc8cbcb7d559459cce29010ea,"Opening of the ICODP'93 conference welcome speech of the president of the Technical University of Berlin message from the Berlin senate of economics and technology message from the German institute for standards. Part 1 Tutorials: reference model of open distributed processing - a tutorial, K.A. Raymond an ODP-oriented framework for European services in telemedicine, D. Lutzeback and B. Mahr. Part 2 Invited presentation: ODP-trader, M.Y. Bearman does midware provide an adequate distributed application environment?, J. Slonim et al medical applications of ODP, H. Hansen and R.D. Kutsche data oriented approach to business information modelling, R. Hotaka and M. Bjorn service engineering in RACE and its relation to ODP, M. Campolargo the challenges of CSCW for open distributed processing, G.S. Blair and T. Rodden. Part 3 Reviewed papers - session on trader: object trading in open systems, A. Goscinski and Y. Ni broadening the user environment with implicit trading, L. Kutvonen and P. Kutvonen a type management system for an ODP trader, J. Indulska et al contexts, views and rules - an integrated approach to trader contexts, K.A. Raymond and M.Y. Bearman. Part 4 Session on distributed systems: HARNESS - an evolving standard for distributed processing, A. Balis et al a distributed object-oriented platform based on DCE and C(++), P.G. Bosco et al is DCE a support environment for ODP?, A.D. Beitz et al. Part 5 Session on multimedia and quality of service: distributed application performance metrics and management, J.A. Rolia a language for the specification of interactive and distributed multimedia applications, P.F. Pinto and P.F. Linington distributed multimedia systems quality of service in ODP framework of abstraction - a first study, L. Fedaoui et al. Part 6 Session on distributed applications: home automation systems - ODP in the kitchen?, A. Munro federating expert systems in an ODP environment, N. Sharma ODP - a framework for defining service management reference configurations, L. Strick et al. Part 7 Session on design and modelling: new economic-driven aspects of the ODP enterprise specification and related quality of service issues, Z. Milosevic et al co-operation support for an open service market, M. Merz and W. Lamersdorf an object-oriented approach to the formal specification of ODP trader, J.S. Dong and R. Duke an improved model for transactional operations in RM-ODP, A. Berry and K.A. Raymond. Part 8 Workshops: architectural semantics in ODP, chair - C.A. Vissers the role of ODP in medical applications, chair - M. Gerenth and B. Mahr object management architecture, chair - J. Slitz.",data oriented architecture,175
b1ba63a67004633da7f3a7b635324f0eba90afdc,filtered,semantic_scholar,,2011-01-01,semantic_scholar,research on service-oriented geospatial information sharing mechanism and technical architecture,https://www.semanticscholar.org/paper/b1ba63a67004633da7f3a7b635324f0eba90afdc,"SOA is providing conceptual design pattern for service-oriented distributed systems, and Web service is one of standards-based implementation of SOA technologies, deployed on the Web as an object or component. Survey the whole paper, get two points. First of all, it compares the spatial data oriented sharing with the spatial information service oriented sharing on technology and feature, and analysis of the service-oriented spatial information sharing mechanism and the implementation of ideas; Secondly, it frames a service-based geospatial information sharing platform, expounding the key technology and organizing way of spatial information based on Web Service. Offer solutions for GIS data integration and spatial information sharing that platform-crossed and sector-crossed.",data oriented architecture,176
