abstract,doi,downloadUrl,id,title,publishedDate,publisher,journals,database,query_name,query_value
"We would like to acknowledge the financial support obtained from North Portugal Regional Operational Programme (NORTE 2020), Portugal 2020 and the European Regional Development Fund (ERDF) from European Union through the project Symbiotic technology for societal efficiency gains: Deus ex Machina (DEM), NORTE-01-0145-FEDER-000026. We would like to acknowledge as well the projects AHA CMUP-ERI/HCI/0046 and INSIDE CMUP-ERI/HCI/051/2013 both financed by Fundcao para a Ciencia e Tecnologia (FCT).Nowadays, data scientists are capable of manipulating and extracting complex information from time series data, given the current diversity of tools at their disposal. However, the plethora of tools that target data exploration and pattern search may require an extensive amount of time to develop methods that correspond to the data scientist's reasoning, in order to solve their queries. The development of new methods, tightly related with the reasoning and visual analysis of time series data, is of great relevance to improving complexity and productivity of pattern and query search tasks. In this work, we propose a novel tool, capable of exploring time series data for pattern and query search tasks in a set of 3 symbolic steps: Pre-Processing, Symbolic Connotation and Search. The framework is called SSTS (Symbolic Search in Time Series) and uses regular expression queries to search the desired patterns in a symbolic representation of the signal. By adopting a set of symbolic methods, this approach has the purpose of increasing the expressiveness in solving standard pattern and query tasks, enabling the creation of queries more closely related to the reasoning and visual analysis of the signal. We demonstrate the tool's effectiveness by presenting 9 examples with several types of queries on time series. The SSTS queries were compared with standard code developed in Python, in terms of cognitive effort, vocabulary required, code length, volume, interpretation and difficulty metrics based on the Halstead complexity measures. The results demonstrate that this methodology is a valid approach and delivers a new abstraction layer on data analysis of time series.publishersversionpublishe",10.1016/j.ipm.2018.09.001,https://core.ac.uk/download/553621983.pdf,138647945,ssts: a syntactic tool for pattern search on time series,2019-01-01T00:00:00,'Elsevier BV',"[{'title': 'Information Processing & Management', 'identifiers': ['issn:0306-4573', '0306-4573']}]",core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"In the context of the intelligent and digital society, there are changes in the competencies and role of legal professionals, who, in addition to the essential legal and procedural knowledge, also have to acquire skills to understand and use technological tools that allow the implementation of new behaviors and relevant acts in the legal world such as smart contracts. The purpose of the article is to describe the main challenges facing the law in Colombia in the context of the intelligent and digital society through the documentary analysis of the corresponding regulations and jurisprudenceEn el contexto de la sociedad inteligente y digital se presentan cambios en las competencias y el papel de los profesionales del derecho, los cuales además de los conocimientos jurídicos esenciales y procesales, también han de adquirir habilidades para la comprensión y uso de herramientas tecnológicas que permiten la implementación y desarrollo de nuevas conductas y actos relevantes en el mundo jurídico como los contratos inteligentes. La finalidad del artículo es describir los principales retos que afronta el derecho en Colombia frente al contexto de la sociedad inteligente y digital mediante el análisis documental de la normativa y jurisprudencia correspondiente",10.5281/zenodo.4278404,https://core.ac.uk/download/367979955.pdf,69357607,innovación–inteligencia artificial: retos del derecho frente a una sociedad digital,2020-01-01T00:00:00,Corporación Universidad de la Costa,"[{'title': None, 'identifiers': ['1316-5216', '2477-9555', 'issn:2477-9555', 'issn:1316-5216']}]",core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Large language models have become a potential pathway toward achieving
artificial general intelligence. Recent works on multi-modal large language
models have demonstrated their effectiveness in handling visual modalities. In
this work, we extend the research of MLLMs to point clouds and present the
LAMM-Dataset and LAMM-Benchmark for 2D image and 3D point cloud understanding.
We also establish an extensible framework to facilitate the extension of MLLMs
to additional modalities. Our main contribution is three-fold: 1) We present
the LAMM-Dataset and LAMM-Benchmark, which cover almost all high-level vision
tasks for 2D and 3D vision. Extensive experiments validate the effectiveness of
our dataset and benchmark. 2) We demonstrate the detailed methods of
constructing instruction-tuning datasets and benchmarks for MLLMs, which will
enable future research on MLLMs to scale up and extend to other domains, tasks,
and modalities faster. 3) We provide a primary but potential MLLM training
framework optimized for modalities' extension. We also provide baseline models,
comprehensive experimental observations, and analysis to accelerate future
research. Codes and datasets are now available at
https://github.com/OpenLAMM/LAMM.Comment: 37 pages, 33 figures. Code available at
  https://github.com/OpenLAMM/LAMM ; Project page: https://openlamm.github.io",,http://arxiv.org/abs/2306.06687,143474874,"lamm: language-assisted multi-modal instruction-tuning dataset,
  framework, and benchmark",2023-06-18T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
https://digitalcommons.usu.edu/covid/1048/thumbnail.jp,,https://core.ac.uk/download/545810788.pdf,133452125,interview with eric hawley,2022-12-01T08:00:00,DigitalCommons@USU,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"This paper investigates the kind of sign making that goes on in text-based human–computer interaction, between human users and chatbots, from the point of view of integrational linguistics. A chatbot serves as a “conversational” user interface, allowing users to control computer programs in “natural language”. From the user’s perspective, the interaction is a case of semiologically integrated activity, but even if the textual traces of a chat may look like a written conversation between two humans the correspondence is not one-to-one. It is argued that chatbots cannot engage in communication processes, although they may display communicative behaviour. They presuppose a (second-order) language model, they can only communicate at the level of sentences, not utterances, and they implement communicational sequels by selecting from an inventory of executable skills. Instead of seeing them as interlocutors in silico, chatbots should be seen as powerful devices for humans to make signs with.&nbsp;
&nbsp;
&nbsp",10.12697/sss.2020.48.1.05,https://core.ac.uk/download/328898899.pdf,87553635,chatting with chatbots: sign making in text-based human–computer interaction,2020-01-01T00:00:00,'University of Tartu',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"In Romania, both the business environment stakeholders and the academics consider that the path on reaching the average level of development of the European Union and implicitly the adoption of the Euro currency, can be achieved only by improving the standard of living that is the citizens’ income, which can be reached only by increasing labour productivity. One of the objectives of the European Union is to reduce the disparities between regions, as confirmed by the evolution of GDP/ capita in the less prosperous Eastern Europe countries in comparison with the more developed EU Members States from Western Europe. There are a number of factors impacting the labour productivity and wage incomes, and the onset of the COVID 19 pandemic has accelerated the adoption of automation, digitalisation and remote work, which will significantly contribute to the disappearance of less skilled jobs and the consolidation of those who are highly qualified ones, the latter being less sensitive to the adoption of new technologies.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp",,https://core.ac.uk/download/539380161.pdf,126851002,some issues on the correlation between wage income and labour productivity,2022-02-14T00:00:00,"Agora University of Oradea, Romania",[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"With the advancement in face manipulation technologies, the importance of
face forgery detection in protecting authentication integrity becomes
increasingly evident. Previous Vision Transformer (ViT)-based detectors have
demonstrated subpar performance in cross-database evaluations, primarily
because fully fine-tuning with limited Deepfake data often leads to forgetting
pre-trained knowledge and over-fitting to data-specific ones. To circumvent
these issues, we propose a novel Forgery-aware Adaptive Vision Transformer
(FA-ViT). In FA-ViT, the vanilla ViT's parameters are frozen to preserve its
pre-trained knowledge, while two specially designed components, the Local-aware
Forgery Injector (LFI) and the Global-aware Forgery Adaptor (GFA), are employed
to adapt forgery-related knowledge. our proposed FA-ViT effectively combines
these two different types of knowledge to form the general forgery features for
detecting Deepfakes. Specifically, LFI captures local discriminative
information and incorporates these information into ViT via
Neighborhood-Preserving Cross Attention (NPCA). Simultaneously, GFA learns
adaptive knowledge in the self-attention layer, bridging the gap between the
two different domain. Furthermore, we design a novel Single Domain Pairwise
Learning (SDPL) to facilitate fine-grained information learning in FA-ViT. The
extensive experiments demonstrate that our FA-ViT achieves state-of-the-art
performance in cross-dataset evaluation and cross-manipulation scenarios, and
improves the robustness against unseen perturbations",,http://arxiv.org/abs/2309.11092,148053537,forgery-aware adaptive vision transformer for face forgery detection,2023-09-20T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"As a new paradigm in machine learning, self-supervised learning (SSL) is
capable of learning high-quality representations of complex data without
relying on labels. In addition to eliminating the need for labeled data,
research has found that SSL improves the adversarial robustness over supervised
learning since lacking labels makes it more challenging for adversaries to
manipulate model predictions. However, the extent to which this robustness
superiority generalizes to other types of attacks remains an open question.
  We explore this question in the context of backdoor attacks. Specifically, we
design and evaluate CTRL, an embarrassingly simple yet highly effective
self-supervised backdoor attack. By only polluting a tiny fraction of training
data (<= 1%) with indistinguishable poisoning samples, CTRL causes any
trigger-embedded input to be misclassified to the adversary's designated class
with a high probability (>= 99%) at inference time. Our findings suggest that
SSL and supervised learning are comparably vulnerable to backdoor attacks. More
importantly, through the lens of CTRL, we study the inherent vulnerability of
SSL to backdoor attacks. With both empirical and analytical evidence, we reveal
that the representation invariance property of SSL, which benefits adversarial
robustness, may also be the very reason making \ssl highly susceptible to
backdoor attacks. Our findings also imply that the existing defenses against
supervised backdoor attacks are not easily retrofitted to the unique
vulnerability of SSL.Comment: The 2023 International Conference on Computer Vision (ICCV '23",,http://arxiv.org/abs/2210.07346,145193670,an embarrassingly simple backdoor attack on self-supervised learning,2023-08-13T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Philosophers are not generally credited with being clairvoyant, and yet because they recognise, record and reflect on trends in their society, their observations can often appear prescient. In the field of the ethics of technology, there is, perhaps, no philosopher whose perspective on these issues is worth examining in detail more than that of Hannah Arendt, who can offer real perspective on the challenges we are facing with technologies in the twenty-first century. Arendt, a thinker of Jewish-German origin, student of Martin Heidegger and Karl Jaspers, encountered her life turning point when she was forced into becoming a refugee as the world was shaken by a force of unimaginable brutality that she was one of the first to name “totalitarianism” (Baerh, 2010). She was an independent thinker, separating herself from schools of thought or ideology. Investigating totalitarianism was her ruling passion, and as such her political thought often overshadows her major contribution to other branches of philosophy. Arendt is best known for her accounts of Adolf Eichmann and his trial, and the concept of “banality of evil”, though her perspective on politics was driven by a precise and original theory of action. While the latter is inextricably connected to her political perspective, it is also supported by a sharp ontological reflection of social structures and anthropological reflections",,https://core.ac.uk/download/482671444.pdf,126588948,are we in the digital dark times? how the philosophy of hannah arendt can illuminate some of the ethical dilemmas posed by modern digital technologies,2021-01-01T00:00:00,Dublin Institute of Technology,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"This paper presents a perspective on some issues related to safety in the context of autonomous surgical robots. To meet the challenge of safety certification and bring about acceptance of the technology by the public, we propose principles for a design paradigm that goes in the direction of safety by construction: design with certification in mind, clearly distinguish the notion of safety from that of responsibility, view the human component as scaffolding in the progressive transfer of decision-making to the machine, preserve interpretability by renouncing black-box approaches, leverage interpretability to assign responsibility, and take corrective action only when the semantic of the human-machine interface is violated",10.1109/isr50024.2021.9419378,https://core.ac.uk/download/401893549.pdf,109876653,design for interpretability: meeting the certification challenge for surgical robots,2021-01-01T00:00:00,'Institute of Electrical and Electronics Engineers (IEEE)',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Digital mobile devices and cultural heritage should be framed within the traditional knowledge management system as an informal learning tool in supporting cultural digital literacy to help build a comprehensive picture of a nation's identity. To this end, the paper develops a mobile cultural heritage application for the traditional knowledge management system of the Dayak tribe in Borneo. The method for its development refers to the 5R Architecture Framework. Information contents for the knowledge management system refer to the cultural heritage domain in UNESCO and the domain of the Indonesian Archipelago Culture Initiatives (IACI) organization. The result was the development of a prototype of a mobile cultural heritage app. It was presented to demonstrate how the use of a cultural framework can offer insight into how 5R adaptation features and IACI content are able to complement traditional cultural heritage pedagogies by providing mobile learning at the Right Time, in the Right Location, to the Right Users, with the right Device and the Right Content",10.6092/issn.1973-9494/10627,https://core.ac.uk/download/291663000.pdf,10426879,"mobile cultural heritage apps for the digital literacy of the dayak tribe, borneo, indonesia",2020-03-18T00:00:00,"Dipartimento dei Beni Culturali, Alma Mater Studiorum, Università di Bologna (Ravenna)",[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"In person re-identification (ReID) tasks, many works explore the learning of
part features to improve the performance over global image features. Existing
methods extract part features in an explicit manner, by either using a
hand-designed image division or keypoints obtained with external visual
systems. In this work, we propose to learn Discriminative implicit Parts (DiPs)
which are decoupled from explicit body parts. Therefore, DiPs can learn to
extract any discriminative features that can benefit in distinguishing
identities, which is beyond predefined body parts (such as accessories).
Moreover, we propose a novel implicit position to give a geometric
interpretation for each DiP. The implicit position can also serve as a learning
signal to encourage DiPs to be more position-equivariant with the identity in
the image. Lastly, a set of attributes and auxiliary losses are introduced to
further improve the learning of DiPs. Extensive experiments show that the
proposed method achieves state-of-the-art performance on multiple person ReID
benchmarks",,http://arxiv.org/abs/2212.13906,137399010,dip: learning discriminative implicit parts for person re-identification,2022-12-24T00:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Treball final de Grau en Disseny i Desenvolupament de Videojocs. Codi: VJ1241. Curs acadèmic: 2019/2020This document presents the project report of the Video Games Design and Development
Degree Final project by Jon Hodei Martínez Soto. It is a videogame titled Zombies Are
Dumb that consists on exploring how to include genetic algorithms applied to a group of
agents with the objective of being able to learn the player patterns and adapt to them.
This will create a greater challenge considering that the AI will change its behavior
depending on how the player plays.
Besides, the project also integrate swarm behaviors to create a sense of group and
coordination between the agents. These two main ideas will cause an unpredictable
playing environment for the player and, therefore, an unique and different experience
each time",,https://core.ac.uk/download/373288549.pdf,45999424,application of genetic algorithms and swarm behaviors for the development of npc's in video games,2020-06-10T01:00:00,'Universitat Jaume I',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"[Excerpt] One of the largest problems facing companies today is the shortage of available and qualified talent. This skills gap is largely going unaddressed with 60% of executives reporting that they cannot keep their workforce current on necessary skills. In the future, this problem is likely to intensify as millions of workers are forced to reskill or change jobs or industries due to technical innovation.
For these reasons, companies need to expand their understanding of qualified candidates both internally and externally. One way of doing this is to abandon the traditional signals such as experience and education in favor of a more direct approach",,https://core.ac.uk/download/288436265.pdf,78451809,what best practices are emerging to understand and measure skills in the talent pool?,2019-11-01T00:00:00,DigitalCommons@ILR,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"This article explores the relatively underexplored potential for physicalisations to materialise qualitative data related to human experiences and knowledge domains. Our reading of ‘data’ in this context extends from imperceptible systems and infrastructures to mental models and the phenomenological dimensions of experiences themselves. Physical objects can be regarded as a form of knowledge with which to inquire about human life, bring about improved conditions, and imagine alternative realities. Objects are made of materials, which are manipulated materials into various configurations. The materials used in the process of externalisation have a profound influence on the resulting forms, and through them on how knowledge is constructed and internalised. We pay detailed attention to the characteristics of materials and how they are combined, in the context of interdisciplinary exchange. We are motivated by the need for a shared understanding of what work materials can do in the making of physicalisations. We suggest this work is useful in the analysis of physicalisations, specifically where they seek to articulate the phenomena of lived experience",10.1109/mcg.2020.3027591,https://ualresearchonline.arts.ac.uk/id/eprint/15633/1/ThinkingWithThings_IEEECGA%20%28F%29.pdf,18757767,"thinking with things: landscapes, connections and performances as modes of building shared understanding",2020-09-29T01:00:00,'Institute of Electrical and Electronics Engineers (IEEE)',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"CHI 2019: The ACM CHI Conference on Human Factors in Computing Systems - Weaving the Threads of CHI, Glasgow, United Kingdom, 4-9 May 2019The use of speech as an interaction modality has grown considerably through the integration of Intelligent Personal Assistants (IPAs- e.g. Siri, Google Assistant) into smartphones and voice based devices (e.g. Amazon Echo). However, there remain significant gaps in using theoretical frameworks to understand user behaviours and choices and how they may applied to specific speech interface interactions. This part-day multidisciplinary workshop aims to critically map out and evaluate the- oretical frameworks and methodological approaches across a number of disciplines and establish directions for new paradigms in understanding speech interface user behaviour. In doing so, we will bring together participants from HCI and other speech related domains to establish a cohesive, diverse and collaborative community of researchers from academia and industry with interest in exploring theoretical and methodological issues in the field.Irish Research Counci",10.1145/3290607.3299009,https://core.ac.uk/download/327988994.pdf,8596692,mapping theoretical and methodological perspectives for understanding speech interface interactions,2019-01-01T00:00:00,'Association for Computing Machinery (ACM)',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"The project aims to design and implement a software framework for controlling and monitoring drones through a web application, built using the Vue.js framework. With this, I offer a contribution to the Drone Engineering Ecosystem (DEE) , an ecosystem dedicated to the control and monitoring of drones through different technologies in which students of the EETAC, a university that belongs to the UPC, can contribute and enhance the ecosystem while doing their bachelor or masters degree final project. Currently, there is a desktop application in the ecosystem that does the tasks of drone monitoring, control and mission planning. However, as the technology evolves, there is a need for web app as the advantages of a web platform for drone control and monitoring are numerous and compelling. The main benefit is the enhanced accessibility as the only needs are Internet connection and a browser, that no matter whether it is in the laptop, tablet or on a smartphone. As technology continues to evolve, web applications undoubtedly stand at the forefront of innovation in all domains. So, the focus of this project is to provide a web platform for drone controlling and monitoring. The culmination emerges as a remarkably professional and contemporary web application that empowers the user with countless levels of control over drone operations. Notably, users have the freedom to decide the drone's movements and actions, ensuring a seamless and intuitive interface that facilitates effortless navigation. The capabilities extend beyond mere control, as users can devise a diverse range of missions. One standout attribute is the ability to create geofences, a vital tool for ensuring safe and responsible drone operations. Moreover, the web app enables users to fine tune drone's flying parameters. This level of customization guarantees that the drone's performance aligns precisely with the intended goals. The outcome of the efforts yield a high level of satisfaction as the web platform has been successfully built, enhancing the basic functionalities of the desktop application while introducing additional features. However, the broader implication is that the Drone Engineering Ecosystem now boasts a new platform for drone control and monitoring. This achievement marks a significant stride forward for the DEE.Objectius de Desenvolupament Sostenible::9 - Indústria, Innovació i Infraestructur",,https://core.ac.uk/download/590921025.pdf,153731476,drone control and monitoring by means of a web application,2023-09-13T01:00:00,Universitat Politècnica de Catalunya,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"As ultra-realistic face forgery techniques emerge, deepfake detection has
attracted increasing attention due to security concerns. Many detectors cannot
achieve accurate results when detecting unseen manipulations despite excellent
performance on known forgeries. In this paper, we are motivated by the
observation that the discrepancies between real and fake videos are extremely
subtle and localized, and inconsistencies or irregularities can exist in some
critical facial regions across various information domains. To this end, we
propose a novel pipeline, Cross-Domain Local Forensics (XDLF), for more general
deepfake video detection. In the proposed pipeline, a specialized framework is
presented to simultaneously exploit local forgery patterns from space,
frequency, and time domains, thus learning cross-domain features to detect
forgeries. Moreover, the framework leverages four high-level forgery-sensitive
local regions of a human face to guide the model to enhance subtle artifacts
and localize potential anomalies. Extensive experiments on several benchmark
datasets demonstrate the impressive performance of our method, and we achieve
superiority over several state-of-the-art methods on cross-dataset
generalization. We also examined the factors that contribute to its performance
through ablations, which suggests that exploiting cross-domain local
characteristics is a noteworthy direction for developing more general deepfake
detectors",,http://arxiv.org/abs/2211.03346,134910303,cross-domain local characteristic enhanced deepfake video detection,2022-11-07T00:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"We study whether language models can evaluate the validity of their own
claims and predict which questions they will be able to answer correctly. We
first show that larger models are well-calibrated on diverse multiple choice
and true/false questions when they are provided in the right format. Thus we
can approach self-evaluation on open-ended sampling tasks by asking models to
first propose answers, and then to evaluate the probability ""P(True)"" that
their answers are correct. We find encouraging performance, calibration, and
scaling for P(True) on a diverse array of tasks. Performance at self-evaluation
further improves when we allow models to consider many of their own samples
before predicting the validity of one specific possibility. Next, we
investigate whether models can be trained to predict ""P(IK)"", the probability
that ""I know"" the answer to a question, without reference to any particular
proposed answer. Models perform well at predicting P(IK) and partially
generalize across tasks, though they struggle with calibration of P(IK) on new
tasks. The predicted P(IK) probabilities also increase appropriately in the
presence of relevant source materials in the context, and in the presence of
hints towards the solution of mathematical word problems. We hope these
observations lay the groundwork for training more honest models, and for
investigating how honesty generalizes to cases where models are trained on
objectives other than the imitation of human writing.Comment: 23+17 pages; refs added, typos fixe",,http://arxiv.org/abs/2207.05221,124586646,language models (mostly) know what they know,2022-07-16T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"In over 30 years, the forms of public legal education activities have become increasingly rich. However, with the technology refresh, the traditional public legal education model characterized by one-way communication has gradually become out of touch, which can not adapt to the return of the people’s subjectivity and meet the personalized needs of different groups of people. As an important part of advancing the Rule of Law in China, public legal education should be timely innovated with the help of new technology. By combining the knowledge graph technology in the era of artificial intelligence with the work of public legal education, this paper studies how to use the knowledge graph technology to build public legal education network platform, introduce customized legal education content, and establish a sound mechanism for intelligent public legal education work, so that users can complete the important transformation from the object of legal education to the subject of law learning. This will enrich the theoretical research results of public legal education",10.22158/ape.v6n2p23,https://core.ac.uk/download/567826224.pdf,148239476,dilemma and breakthrough: innovation on models of public legal education in china based on knowledge graph,2023-04-03T01:00:00,"'Scholink Co, Ltd.'",[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"In this paper a Gray Wolf Optimization (GWO) algorithm is presented to solve the Competitive Traveling Salesman Problem (CTSP). In CTSP, there are numbers of non-cooperative salesmen their goal is visiting a larger possible number of cities with lowest cost and most gained benefit. Each salesman will get a benefit when he visits unvisited city before all other salesmen. Two approaches have been used in this paper, the first one called static approach, it is mean evenly divides the cities among salesmen. The second approach is called parallel at which all cities are available to all salesmen and each salesman tries to visit as much as possible of the unvisited cities. The algorithms are executed for 1000 times and the results prove that the GWO is very efficient giving an indication of the superiority of GWO in solving CTSP",10.21533/pen.v8i3.1462,https://core.ac.uk/download/327263601.pdf,86839611,solving competitive traveling salesman problem using gray wolf optimization algorithm,2020-07-16T01:00:00,'International University of Sarajevo',[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"With the application of big data in the information age, the popularization of artificial intelligence and the coming of the network society, the traditional university education model has been severely impacted and challenged. It is an inevitable trend for higher education to adapt to the new social development reality and make corresponding adjustment and reform. Traditional university education pays attention to the imparts of theoretical knowledge and the cultivation of practical ability, but in the information age, students can get rich information and knowledge through the Internet, thus weakening the monopoly of traditional education. In addition, the popularity of artificial intelligence technology also means that some traditional teaching activities can be replaced by automation and intelligence, and the value chain of traditional education has been reshaped. The rise of the network society has also posed new challenges to the traditional university education model. The network society is characterized by a high degree of information sharing and exchange, and students can access various online educational resources and learning opportunities through the network platform. Therefore, traditional university education needs to find a new positioning and role, pay more attention to cultivating innovative ability, practical ability and teamwork ability, and provide students with more competitive comprehensive ability. Faced with these challenges, higher education must make corresponding adjustments and changes. The article carries out relevant research and puts forward specific countermeasures, mainly to update the educational concept, change the educational mode, and focus on cultivating students’ innovative thinking and problem-solving ability. It is necessary to develop diversified educational resources, meet social needs, strengthen cooperation with industries and enterprises, and provide professional education that matches market demand. At the same time, it is also necessary to actively develop online and distance education, make full use of online platforms and technological means, and provide flexible and diverse learning opportunities",10.22158/wjeh.v5n4p196,https://core.ac.uk/download/599202031.pdf,153566557,bridging theory and practice in private higher education: pedagogical innovations for the digital age,2023-11-28T00:00:00,"Scholink Co., LTD",[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"open access journalThe Internet of Things (IoT) can includes many resource-constrained devices, with most usually needing to securely communicate with their network managers, which are more resource-rich devices in the IoT network. We propose a resource-efficient security scheme that includes authentication of devices with their network managers, authentication between devices on different networks, and an attack-resilient key establishment procedure. Using automated validation with internet security protocols and applications tool-set, we analyse several attack scenarios to determine the security soundness of the proposed solution, and then we evaluate its performance analytically and experimentally. The performance analysis shows that the proposed solution occupies little memory and consumes low energy during the authentication and key generation processes respectively. Moreover, it protects the network from well-known attacks (man-in-the-middle attacks, replay attacks, impersonation attacks, key compromission attacks and denial of service attacks)",10.1109/access.2019.2955604,https://core.ac.uk/download/287585929.pdf,18504484,resource efficient authentication and session key establishment procedure for low-resource iot devices,2019-11-14T00:00:00,'Institute of Electrical and Electronics Engineers (IEEE)',"[{'title': 'IEEE Access', 'identifiers': ['issn:2169-3536', '2169-3536']}]",core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"We propose to perform video question answering (VideoQA) in a Contrastive
manner via a Video Graph Transformer model (CoVGT). CoVGT's uniqueness and
superiority are three-fold: 1) It proposes a dynamic graph transformer module
which encodes video by explicitly capturing the visual objects, their relations
and dynamics, for complex spatio-temporal reasoning. 2) It designs separate
video and text transformers for contrastive learning between the video and text
to perform QA, instead of multi-modal transformer for answer classification.
Fine-grained video-text communication is done by additional cross-modal
interaction modules. 3) It is optimized by the joint fully- and self-supervised
contrastive objectives between the correct and incorrect answers, as well as
the relevant and irrelevant questions respectively. With superior video
encoding and QA solution, we show that CoVGT can achieve much better
performances than previous arts on video reasoning tasks. Its performances even
surpass those models that are pretrained with millions of external data. We
further show that CoVGT can also benefit from cross-modal pretraining, yet with
orders of magnitude smaller data. The results demonstrate the effectiveness and
superiority of CoVGT, and additionally reveal its potential for more
data-efficient pretraining. We hope our success can advance VideoQA beyond
coarse recognition/description towards fine-grained relation reasoning of video
contents. Our code is available at https://github.com/doc-doc/CoVGT.Comment: Accepted by IEEE T-PAMI'2",,http://arxiv.org/abs/2302.13668,144518749,contrastive video question answering via video graph transformer,2023-07-11T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Inspired by the relation between deep neural network (DNN) and partial
differential equations (PDEs), we study the general form of the PDE models of
deep neural networks. To achieve this goal, we formulate DNN as an evolution
operator from a simple base model. Based on several reasonable assumptions, we
prove that the evolution operator is actually determined by
convection-diffusion equation. This convection-diffusion equation model gives
mathematical explanation for several effective networks. Moreover, we show that
the convection-diffusion model improves the robustness and reduces the
Rademacher complexity. Based on the convection-diffusion equation, we design a
new training method for ResNets. Experiments validate the performance of the
proposed method",,http://arxiv.org/abs/2307.12333,144926572,an axiomatized pde model of deep neural networks,2023-07-23T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Cardiovascular diseases are the leading cause of death worldwide. Early diagnosis of heart disease can reduce this large number of deaths so that treatment can be carried out. Many decision-making systems have been developed, but they are too complex for medical professionals. To target these objectives, we develop an explainable neutrosophic clinical decision-making system for the timely diagnose of cardiovascular disease risk. We make our system transparent and easy to understand with the help of explainable artificial intelligence techniques so that medical professionals can easily adopt this system. Our system is taking thirtyfive symptoms as input parameters, which are, gender, age, genetic disposition, smoking, blood pressure, cholesterol, diabetes, body mass index, depression, unhealthy diet, metabolic disorder, physical inactivity, pre-eclampsia, rheumatoid arthritis, coffee consumption, pregnancy, rubella, drugs, tobacco, alcohol, heart defect, previous surgery/injury, thyroid, sleep apnea, atrial fibrillation, heart history, infection, homocysteine level, pericardial cysts, marfan syndrome, syphilis, inflammation, clots, cancer, and electrolyte imbalance and finds out the risk of coronary artery disease, cardiomyopathy, congenital heart disease, heart attack, heart arrhythmia, peripheral artery disease, aortic disease, pericardial disease, deep vein thrombosis, heart valve disease, and heart failure. There are five main modules of the system, which are neutrosophication, knowledge base, inference engine, de-neutrosophication, and explainability. To demonstrate the complete working of our system, we design an algorithm and calculates its time complexity. We also present a new de-neutrosophication formula, and give comparison of our the results with existing methods",,https://core.ac.uk/download/368628791.pdf,103767855,a neutrosophic clinical decision-making system for cardiovascular diseases risk analysis,2020-08-01T08:00:00,UNM Digital Repository,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
"Experts advising decision-makers are likely to display expertise which varies
as a function of the problem instance. In practice, this may lead to
sub-optimal or discriminatory decisions against minority cases. In this work we
model such changes in depth and breadth of knowledge as a partitioning of the
problem space into regions of differing expertise. We provide here new
algorithms that explicitly consider and adapt to the relationship between
problem instances and experts' knowledge. We first propose and highlight the
drawbacks of a naive approach based on nearest neighbor queries. To address
these drawbacks we then introduce a novel algorithm - expertise trees - that
constructs decision trees enabling the learner to select appropriate models. We
provide theoretical insights and empirically validate the improved performance
of our novel approach on a range of problems for which existing methods proved
to be inadequate.Comment: Proceedings of the 40th International Conference on Machine Learning
  (2023",10.5555/3618408.3618413,http://arxiv.org/abs/2305.01063,152873549,"expertise trees resolve knowledge limitations in collective
  decision-making",2023-05-04T01:00:00,,[],core,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
