paperId,url,title,abstract,venue,year
62b5fc7fde246e52580836f7ae939ac161e4ba37,https://www.semanticscholar.org/paper/62b5fc7fde246e52580836f7ae939ac161e4ba37,Robust Multimodal Sequence-Based Loop Closure Detection via Structured Sparsity,"Loop closure detection is an essential component for simultaneously localization and mapping in a variety of robotics applications. One of the most challenging problems is to perform long-term place recognition with strong perceptual aliasing and appearance variations due to changes of illumination, vegetation, weather, etc. To address this challenge, we propose a novel Robust Multimodal Sequence-based (ROMS) method for long-term loop closure detection, by formulating image sequence matching as an optimization problem regularized by structured sparsity-inducing norms. Our method is able to model the sparsity nature of place recognition, i.e., the current location should match only a small subset of previously visited places, as well as to model underlying structures of image sequences and incorporate multiple feature modalities to construct a discriminative scene representation. In addition, a new optimization algorithm is developed to efficiently solve the formulated problem, which has a theoretical guarantee to converge to the global optimal solution. To evaluate the ROMS algorithm, extensive experiments are performed using large-scale benchmark datasets, including St Lucia, CMU-VL, and Nordland datasets. Experimental results have validated that our algorithm outperforms previous loop closure detection methods, and obtains the state-of-the-art performance on long-term place recognition.",Robotics: Science and Systems,2016
6cd79845f22c6c8b6b86e5e206bc723daf4e5074,https://www.semanticscholar.org/paper/6cd79845f22c6c8b6b86e5e206bc723daf4e5074,Depth and Thermal Image Fusion for Human Detection with Occlusion Handling Under Poor Illumination from Mobile Robot,"In this paper we present a vision-based approach to detect multiple persons with occlusion handling from a mobile robot in real-world scenarios under two lighting conditions, good illumination (lighted) and poor illumination (dark). We use depth and thermal information that are fused for occlusion handling. First, a classifier is trained using thermal images of the human upper-body. This classifier is used to obtain the bounding box coordinates of human. The depth image is later fused with the region of interest obtained from the thermal image. Using the initial bounding box, occlusion handling is performed to determine the final position of human in the image. The proposed method significantly improves human detection even in crowded scene and poor illumination.",,2016
6f207e5ea798c2f460d4ed7b191c55bea97ee251,https://www.semanticscholar.org/paper/6f207e5ea798c2f460d4ed7b191c55bea97ee251,People detection and tracking using RGB-D cameras for mobile robots,"People detection and tracking is an essential capability for mobile robots in order to achieve natural human–robot interaction. In this article, a human detection and tracking system is designed and validated for mobile robots using color data with depth information RGB-depth (RGB-D) cameras. The whole framework is composed of human detection, tracking and re-identification. Firstly, ground points and ceiling planes are removed to reduce computation effort. A prior-knowledge guided random sample consensus fitting algorithm is used to detect the ground plane and ceiling points. All left points are projected onto the ground plane and subclusters are segmented for candidate detection. Meanshift clustering with an Epanechnikov kernel is conducted to partition different points into subclusters. We propose the new idea of spatial region of interest plan view maps which are employed to identify human candidates from point cloud subclusters. Here, a depth-weighted histogram is extracted online to feature a human candidate. Then, a particle filter algorithm is adopted to track the human’s motion. The integration of the depth-weighted histogram and particle filter provides a precise tool to track the motion of human objects. Finally, data association is set up to re-identify humans who are tracked. Extensive experiments are conducted to demonstrate the effectiveness and robustness of our human detection and tracking system.",,2016
949c01d0e00c22bb30b5590ca2adb09e02783232,https://www.semanticscholar.org/paper/949c01d0e00c22bb30b5590ca2adb09e02783232,CoDe4D: Color-Depth Local Spatio-Temporal Features for Human Activity Recognition From RGB-D Videos,"Human activity recognition has a variety of important real-world applications, such as video analysis, surveillance, and human-robot interaction. As a promising video representation method, local spatio-temporal (LST) features have received increasing attention from computer vision, machine learning, and robotics communities. However, approaches based on traditional LST features only use color information, which face several challenges, such as illumination changes and dynamic backgrounds. The recent availability of commercial color-depth cameras makes it much cheaper, faster, and easier to acquire depth information, which provides a potential to implement more discriminative and robust LST features. In this paper, we introduce the new 4-D color-depth (CoDe4D) LST feature that incorporates both intensity and depth information acquired from RGB-D cameras. Our feature detector constructs a saliency map through applying independent filters in xyzt dimension to represent texture, shape and pose variations, and selects its local maxima as interest points. Our multichannel orientation histogram descriptor applies a 4-D support region, which is adaptive to linear perspective view changes, on each interest point. Then, image gradients of color-depth patches within the support region are computed and quantized using a spherical coordinate-based method to form a final feature vector. We build a complete activity recognition system by combining our features with bag-of-features representations and support vector machines. To evaluate the performance of our CoDe4D LST features and the complete system, we conduct experiments using four benchmark color-depth human activity data sets, including UTK Action3-D, Berkeley MHAD, ACT42, and MSR daily activity 3-D data sets. Experimental results demonstrate the promising representative power of our CoDe4D features, which obtain the state-of-the-art performance on activity recognition from RGB-D visual data.",IEEE Transactions on Circuits and Systems for Video Technology,2016
aba8008b8c2f3149260b596b1d16549cf2e772f7,https://www.semanticscholar.org/paper/aba8008b8c2f3149260b596b1d16549cf2e772f7,Enforcing Template Representability and Temporal Consistency for Adaptive Sparse Tracking,"Sparse representation has been widely studied in visual tracking, which has shown promising tracking performance. Despite a lot of progress, the visual tracking problem is still a challenging task due to appearance variations over time. In this paper, we propose a novel sparse tracking algorithm that well addresses temporal appearance changes, by enforcing template representability and temporal consistency (TRAC). By modeling temporal consistency, our algorithm addresses the issue of drifting away from a tracking target. By exploring the templates' long-term-short-term representability, the proposed method adaptively updates the dictionary using the most descriptive templates, which significantly improves the robustness to target appearance changes. We compare our TRAC algorithm against the state-of-the-art approaches on 12 challenging benchmark image sequences. Both qualitative and quantitative results demonstrate that our algorithm significantly outperforms previous state-of-the-art trackers.",IJCAI,2016
abe4440713b5c51e76b44315916fcdb684bd5a79,https://www.semanticscholar.org/paper/abe4440713b5c51e76b44315916fcdb684bd5a79,Scene Depth Perception Based on Omnidirectional Structured Light,"A depth perception method combining omnidirectional images and encoding structured light was proposed. First, a new structured light pattern was presented by using monochromatic light. The primitive of the pattern consists of four-direction sand clock-like (FDSC) image. FDSC can provide more robust and accurate position compared with conventional pattern primitive. Second, on the basis of multiple reference planes, a calibration method of projector was proposed to significantly simplify projector calibration in the constructed omnidirectional imaging system. Third, a depth point cloud matching algorithm based on the principle of prior constraint iterative closest point under mobile condition was proposed to avoid the effect of occlusion. The experimental results demonstrated that the proposed method can acquire omnidirectional depth information about large-scale scenes. The error analysis of 16 groups of depth data reported a maximum measuring error of 0.53 mm and an average measuring error of 0.25 mm.",IEEE Transactions on Image Processing,2016
ad783c47ab14e48c30337cf126667817e116514e,https://www.semanticscholar.org/paper/ad783c47ab14e48c30337cf126667817e116514e,Multiple Human Tracking in RGB-D Data: A Survey,"Multiple human tracking (MHT) is a fundamental task in many computer vision applications. Appearance-based approaches, primarily formulated on RGB data, are constrained and affected by problems arising from occlusions and/or illumination variations. In recent years, the arrival of cheap RGB-Depth (RGB-D) devices has {led} to many new approaches to MHT, and many of these integrate color and depth cues to improve each and every stage of the process. In this survey, we present the common processing pipeline of these methods and review their methodology based (a) on how they implement this pipeline and (b) on what role depth plays within each stage of it. We identify and introduce existing, publicly available, benchmark datasets and software resources that fuse color and depth data for MHT. Finally, we present a brief comparative evaluation of the performance of those works that have applied their methods to these datasets.",ArXiv,2016
c19776b78d4e4d521e8af5c49f70be820f611374,https://www.semanticscholar.org/paper/c19776b78d4e4d521e8af5c49f70be820f611374,Evolution Strategy Sampling Consensus for Robust Estimator,,J. Adv. Comput. Intell. Intell. Informatics,2016
e4ebbca30f6a1f28b02544c9b4b55677f1a0849a,https://www.semanticscholar.org/paper/e4ebbca30f6a1f28b02544c9b4b55677f1a0849a,ROBUST HUMAN DETECTION WITH OCCLUSION HANDLING BY FUSION OF THERMAL AND DEPTH IMAGES FROM MOBILE ROBOT,"In this paper, a robust surveillance system to enable robots to detect humans in indoor environments is proposed. The proposed method is based on fusing information from thermal and depth images which allows the detection of human even under occlusion. The proposed method consists of three stages; pre-processing, ROI generation and object classification. A new dataset was developed to evaluate the performance of the proposed method. The experimental results show that the proposed method is able to detect multiple humans under occlusions and illumination variations.",,2016
516a014f4654c90a22ae3d363b6e80bda68a084d,https://www.semanticscholar.org/paper/516a014f4654c90a22ae3d363b6e80bda68a084d,Adaptive human-centered representation for activity recognition of multiple individuals from 3D point cloud sequences,"Activity recognition of multi-individuals (ARMI) within a group, which is essential to practical human-centered robotics applications such as childhood education, is a particularly challenging and previously not well studied problem. We present a novel adaptive human-centered (AdHuC) representation based on local spatio-temporal features (LST) to address ARMI in a sequence of 3D point clouds. Our human-centered detector constructs affiliation regions to associate LST features with humans by mining depth data and using a cascade of rejectors to localize humans in 3D space. Then, features are detected within each affiliation region, which avoids extracting irrelevant features from dynamic background clutter and addresses moving cameras on mobile robots. Our feature descriptor is able to adapt its support region to linear perspective view variations and encode multi-channel information (i.e., color and depth) to construct the final representation. Empirical studies validate that the AdHuC representation obtains promising performance on ARMI using a Meka humanoid robot to play multi-people Simon Says games. Experiments on benchmark datasets further demonstrate that our adaptive human-centered representation outperforms previous approaches for activity recognition from color-depth data.",2015 IEEE International Conference on Robotics and Automation (ICRA),2015
5b712609db31bd51b320e7371a0595a60e74f0ba,https://www.semanticscholar.org/paper/5b712609db31bd51b320e7371a0595a60e74f0ba,Embedded human-following mobile-robot with an RGB-D camera,"Embedded device recently becomes more crucial in some real-life applications, such as the entertainment, health care, and industrial application. Given the development of embedded devices, the mobile robot becomes not only cheaper, but also more highly practical to produce. However, the embedded device still has some limitation from the hardware capability, therefore the implemented method has to be robust and low computational complexity. In this research, we introduce an embedded human following mobile robot application with an RGB-D camera, which can help us detect human position based on the human geometry, compatible into the ARM-based embedded device. The Human Depth of Interest (HDOI) is proposed to cooperate with CAM-shift algorithm for the human detection and tracking. The virtual spring model with the safe region and active region is chosen to carry out the smoothing navigation and easy implementation. The performance of our approach is enhanced more accuracy than the original CAM-shift algorithm and more feasible than the stereo vision system.",2015 14th IAPR International Conference on Machine Vision Applications (MVA),2015
5b82242f57965687cc608e556b214c685ad9e1b9,https://www.semanticscholar.org/paper/5b82242f57965687cc608e556b214c685ad9e1b9,Bio-inspired predictive orientation decomposition of skeleton trajectories for real-time human activity prediction,"Activity prediction is an essential task in practical human-centered robotics applications, such as security, assisted living, etc., which targets at inferring ongoing human activities based on incomplete observations. To address this challenging problem, we introduce a novel bio-inspired predictive orientation decomposition (BIPOD) approach to construct representations of people from 3D skeleton trajectories. Our approach is inspired by biological research in human anatomy. In order to capture spatio-temporal information of human motions, we spatially decompose 3D human skeleton trajectories and project them onto three anatomical planes (i.e., coronal, transverse and sagittal planes); then, we describe short-term time information of joint motions and encode high-order temporal dependencies. By estimating future skeleton trajectories that are not currently observed, we endow our BIPOD representation with the critical predictive capability. Empirical studies validate that our BIPOD approach obtains promising performance, in terms of accuracy and efficiency, using a physical TurtleBot2 robotic platform to recognize ongoing human activities. Experiments on benchmark datasets further demonstrate that our new BIPOD representation significantly outperforms previous approaches for real-time activity classification and prediction from 3D human skeleton trajectories.",2015 IEEE International Conference on Robotics and Automation (ICRA),2015
626197f9be088d84177504de20fa0a46a4d4d961,https://www.semanticscholar.org/paper/626197f9be088d84177504de20fa0a46a4d4d961,A Robust Visual Human Detection Approach With UKF-Based Motion Tracking for a Mobile Robot,"Robust tracking of a human in a video sequence is an essential prerequisite to an increasing number of applications, where a robot needs to interact with a human user or operates in a human-inhabited environment. This paper presents a robust approach that enables a mobile robot to detect and track a human using an onboard RGB-D sensor. Such robots could be used for security, surveillance, and assistive robotics applications. The proposed approach has real-time computation power through a unique combination of new ideas and well-established techniques. In the proposed method, background subtraction is combined with depth segmentation detector and template matching method to initialize the human tracking automatically. A novel concept of head and hand creation based on depth of interest is introduced in this paper to track the human silhouette in a dynamic environment, when the robot is moving. To make the algorithm robust, a series of detectors (e.g., height, size, and shape) is utilized to distinguish target human from other objects. Because of the relatively high computation time of the silhouette-matching-based method, a confidence level is defined, which allows using the matching-based method only where it is imperative. An unscented Kalman filter is used to predict the human location in the image frame to maintain the continuity of the robot motion. The efficacy of the approach is demonstrated through a real experiment on a mobile robot navigating in an indoor environment.",IEEE Systems Journal,2015
77e7b12fe4a0ff50acb47a525df95216dbcc9e31,https://www.semanticscholar.org/paper/77e7b12fe4a0ff50acb47a525df95216dbcc9e31,An ultra-fast human detection method for color-depth camera,"An extremely fast technique to locate positions that are plausibly humans is proposed to quickly reduce searching space.A novel knowledge based human locator which can deal with partial occlusion and incomplete depth data is proposed.A stepwise filtering framework enables the system to perform very quickly (80-140fps). Real-time human detection is important for a wide range of applications. The task is highly challenging due to occlusions, complex backgrounds, and variation of human poses. We propose a cascade-structured approach to real-time human detection in cluttered and dynamic environments with both color and depth data seamlessly incorporated. The first stage efficiently exploits depth data which generates a set of physically plausible yet over-detected candidates. These candidates are then purified by another two filters: a knowledge based human upper portion locator and a data-driven learning based filter. Experimental results show high detection accuracy achieved by the proposed method at 80-140fps on a single CPU core (without GPU acceleration).",J. Vis. Commun. Image Represent.,2015
9d4519a1fd223b6ab511246afbd032d6dfbc0e56,https://www.semanticscholar.org/paper/9d4519a1fd223b6ab511246afbd032d6dfbc0e56,Detecting and tracking people in real time with RGB-D camera,"A PEI representation is proposed to alleviate overlapping in original image domain while preserving information of all pixels.A human plausible candidates locating technique is proposed to quickly reduce search space of the detector.Two novel features are proposed to characterize human shape and appearance in 3D space.A single-pass, progressive refinement framework enables the system to achieve high accuracy at real time. We propose a novel approach to automatic detection and tracking of people taking different poses in cluttered and dynamic environments using a single RGB-D camera. The original RGB-D pixels are transformed to a novel point ensemble image (PEI), and we demonstrate that human detection and tracking in 3D space can be performed very effectively with this new representation. The detector in the first phase quickly locates human physiquewise plausible candidates, which are then further carefully filtered in a supervised learning and classification second phase. Joint statistics of color and height are computed for data association to generate final 3D motion trajectories of tracked individuals. Qualitative and quantitative experimental results obtained on the publicly available office dataset, mobile camera dataset and the real-world clothing store dataset we created show very promising results.",Pattern Recognit. Lett.,2015
ba6aec7f1b17833e7983809926a90951469f5520,https://www.semanticscholar.org/paper/ba6aec7f1b17833e7983809926a90951469f5520,People perception from RGB-D cameras for mobile robots,"Understanding how humans move through the scene is a key issue of decision-making for an autonomous mobile robot in crown people zones. So accurately detecting and tracking people from a mobile platform can help improve interaction effective and efficient. In this paper, we proposed a people detection and tracking system using combination of a several new techniques for mobile robots, plan-view maps, depth weighted histograms, and GNN data association. We proposed a spatial region of interest based plan-view maps to detect human candidates. Firstly, point cloud sub-clusters were segmented for candidate detection. Two different plan-view maps, named occupancy map and height map, were employed to identify human candidates from point cloud sub-clusters. Meanwhile, a depth weighted histogram was extracted to feature a human candidate. Then, a particle filter algorithm was adopted to track human's motion. Finally, data association was set up to re-identify humans which were tracked. Extensive experiments demonstrated the effectiveness and robustness of our human detection and tracking system.",2015 IEEE International Conference on Robotics and Biomimetics (ROBIO),2015
dffa5cc1ecf7d1f39d9a3b610d98c3eac844f649,https://www.semanticscholar.org/paper/dffa5cc1ecf7d1f39d9a3b610d98c3eac844f649,Fusion of thermal and depth images for occlusion handling for human detection from mobile robot,"In this paper we present a vision-based approach to detect multiple persons from a mobile robot in real world scenarios using thermal and depth images. First, human upper-body is detected from thermal image to obtain the bounding box coordinates (BBC). This is used as an initial estimate of the position of a person. Then, depth image is fused with the region of interest obtained from the thermal image. Occlusion detection is then performed using the BBC to obtain the actual position of detected persons. The proposed method is able to detect persons and is able to resolve occlusions during the detection process to correctly obtain all the persons in the view.",2015 10th Asian Control Conference (ASCC),2015
fb62b9f4287ff249df2948fe2f9fe4cea524e8e6,https://www.semanticscholar.org/paper/fb62b9f4287ff249df2948fe2f9fe4cea524e8e6,Multisensor Information Fusion for People Tracking With a Mobile Robot: A Particle Filtering Approach,"People tracking based on multisensor information fusion is addressed. A framework is presented for fusing the laser range finder (LRF) data and the monocular camera data. Based on this framework, an LRF-based detection algorithm is proposed to identify the pairs of human legs, by combining motion information and metric features. Moreover, a geometric observation model is developed for the camera to extract both the range and bearing measurements of the target person by focusing the target's shoes with the camera. Then, a near-optimal particle filter is designed to fuse the measurements from the LRF and the camera. To prevent the sample impoverishment, a procedure of sample diversity improvement is used after the resampling step. The full occlusion problem is solved using image matching based on speeded up robust feature. Note that either of the LRF and the camera can work independently, since both the range and bearing are simultaneously acquired from the LRF or the camera. As a result, flexible and robust tracking can be achieved. Extensive experiments demonstrate that the proposed approach achieves high tracking accuracy and robustness. Especially, only a very small number of particles suffice to maintain good tracking performance.",IEEE Transactions on Instrumentation and Measurement,2015
6028f819adb0e79e8b846f4ff52fc7f1d4ee5711,https://www.semanticscholar.org/paper/6028f819adb0e79e8b846f4ff52fc7f1d4ee5711,RGB-D Human Detection and Tracking for Industrial Environments,"Reliably detecting and tracking movements of nearby workers on the factory floor are crucial to the safety of advanced manufacturing automation in which humans and robots share the same workspace. In this work, we address the problem of multiple people detection and tracking in industrial environments by proposing algorithms which exploit both color and depth data to robustly track people in real time. For people detection, a cascade organization of these algorithms is proposed, while tracking is performed based on a particle filter which can interpolate sparse detection results by exploiting color histograms of people. Tracking results of different combinations of the proposed methods are evaluated on a novel dataset collected with a consumer RGB-D sensor in an industrial-like environment. Our techniques obtain good tracking performances even in an industrial setting and reach more than 30 Hz update rate. All these algorithms have been released as open source as part of the ROS-Industrial project.",IAS,2014
9ef9d2f9915a858e8e9cdccffdea4205f5ec72ae,https://www.semanticscholar.org/paper/9ef9d2f9915a858e8e9cdccffdea4205f5ec72ae,Visual Mapping in Light-Crowded Indoor Environments,"Due to the recent success of affordable RGBD cameras, solutions to the Visual Simultaneous Localization and Mapping (VSLAM) problem has experienced a huge leap. To enable accurate mapping solutions, most of the proposed solutions expect static environments. Thinking of industrial applications, there is no guarantee for static environments. The SLAM algorithm has to cope with moving objects like human beings. We present an approach to detect moving objects in RGBD camera images. The approach is based on point cloud and image filtering techniques. We present test results using publicly available datasets. We further show the performance and influence of the algorithm on mapping and on the accuracy of a visual SLAM system.",IAS,2014
c1a35c25139e4eb94c34cbcca4eabe574c4466e8,https://www.semanticscholar.org/paper/c1a35c25139e4eb94c34cbcca4eabe574c4466e8,"3D Robotic Sensing of People: Human Perception, Representation and Activity Recognition","The robots are coming. Their presence will eventually bridge the digital-physical gap and dramatically impact human life by taking over tasks where our current society has shortcomings (e.g., search and rescue, elderly care, and child education). Humancentered robotics (HCR) is a vision to address how robots can coexist with humans and help people live safer, simpler and more independent lives. As humans, we have a remarkable ability to perceive the world around us, perceive people, and interpret their behaviors. Endowing robots with these critical capabilities in highly dynamic human social environments is a significant but very challenging problem in practical human-centered robotics applications. This research focuses on robotic sensing of people, that is, how robots can perceive and represent humans and understand their behaviors, primarily through 3D robotic vision. In this dissertation, I begin with a broad perspective on human-centered robotics by discussing its real-world applications and significant challenges. Then, I will introduce a real-time perception system, based on the novel concept of Depth of Interest, to detect and track multiple individuals using a color-depth camera that is installed on intelligent mobile robotic platforms. In addition, I will discuss human representation approaches, based on local spatio-temporal features, including new CoDe4D features that incorporate both color and depth information, a new SOD descriptor to efficiently quantize 3D visual features, and the novel AdHuC features, which are capable of representing the activities of multiple individuals. Several new algorithms to recognize human activities are also discussed, including the RG-PLSA model, which allows us to discover activity patterns without supervision, the MCHCRF model, which can explicitly investigate certainty in latent temporal patterns, and the FuzzySR model, which is used to segment continuous data into events and probabilistically recognize human activities. Cognition models based on recognition results are also implemented for decision making that allow robotic systems to react to human activities. Finally, I will conclude with a discussion of future directions that will accelerate the upcoming technological revolution of human-centered robotics.",,2014
0f7b762385171ea3d7a53a3405bdb68ac65a0302,https://www.semanticscholar.org/paper/0f7b762385171ea3d7a53a3405bdb68ac65a0302,Review of Intellectual Video Surveillance Through Internet of Things,"Abstract Surveillance is a vital utility in all places to enable the provision of a secure environment for the well-being of living folks and can be effectively achieved with the help of a video. Industries, along with researchers, are endeavoring hard to overcome the difficulties seen in the implementation of a mature Internet of Things (IoT) framework for a video surveillance application. Video surveillance and the IoT are converged for ensuring compactness for the nodes of video surveillance, ease of time, and high efficiency, and for providing video surveillance over Internet of Things (VS-IoT). This chapter highlights the analysis of VS-IoT and articulates the important stages of enactment. Added to that, it also depicts the contemporary technologies and challenges present in each stage, so that it could lead the research of successful intelligent video surveillance enactment.",,2020
1d103943d69a3e7ccb6f5d98666443a9b23a4b0d,https://www.semanticscholar.org/paper/1d103943d69a3e7ccb6f5d98666443a9b23a4b0d,Deep learning for the internet of things: Potential benefits and use-cases,"Abstract The massive number of sensors deployed in the Internet of Things (IoT) produce gigantic amounts of data for facilitating a wide range of applications. Deep Learning (DL) would certainly play a role in generating valuable inferences from this massive volume of data and hence will assist in creating smarter IoT. In this regard, exploring the potential of DL for IoT data analytics becomes highly crucial. This paper begins with a concise discussion on the Deep Neural Network (DNN) and its different architectures. The potential benefits that DL will bring to the IoT are also discussed. Then, a detailed review of DL-driven IoT use-cases is presented. Moreover, this paper formulates a DL-based model for Human Activity Recognition (HAR) and carries out a performance comparison of the proposed model with other machine learning techniques to delineate the superiority of the DL model over other techniques. Apart from enlightening the potential of DL in IoT applications, this paper will serve as an impetus to encourage advanced research in the realm of DL-driven IoT applications.",,2020
666a88b8198e0ef9e647e3dbde096f65379579f9,https://www.semanticscholar.org/paper/666a88b8198e0ef9e647e3dbde096f65379579f9,Compiler compatible 5.66 Mb/mm2 8T 1R1W register file in 14 nm FinFET technology,"Abstract 1-read/1-write (1R1W) register file (RF) is a popular memory configuration in modern feature rich SoCs requiring significant amount of embedded memory. A memory compiler is constructed using the 8T RF bitcell spanning a range of instances from 32 b to 72 Kb. An 8T low-leakage bitcell of 0.106 μm2 is used in a 14 nm FinFET technology with a 70 nm contacted gate pitch for high-density (HD) two-port (TP) RF memory compiler which achieves 5.66 Mb/mm2 array density for a 72 Kb array which is the highest reported density in 14 nm FinFET technology. The density improvement is achieved by using techniques such as leaf-cell optimization (eliminating transistors), better architectural planning, top level connectivity through leaf-cell abutment and minimizing the number of unique leaf-cells. These techniques are fully compatible with memory compiler usage over the required span. Leakage power is minimized by using power-switches without degrading the density mentioned above. Self-induced supply voltage collapse technique is applied for write and a four stack static keeper is used for read Vmin improvement. Fabricated test chips using 14 nm process have demonstrated 2.33 GHz performance at 1.1 V/25 °C operation. Overall Vmin of 550 mV is achieved with this design at 25 °C. The inbuilt power-switch improves leakage power by 12x in simulation. Approximately 8% die area of a leading 14 nm SoC in commercialization is occupied by these compiled RF instances.",Integr.,2020
e151016f18d1309eff39a454b55d244b6a60dd21,https://www.semanticscholar.org/paper/e151016f18d1309eff39a454b55d244b6a60dd21,The Socioethical Implications of Body Worn Computers: An Ethnographic Study,"This thesis explores the socioethical implications of body worn computers (BWC) using an ethnographic approach. Furthermore, a subset, body worn cameras (BWCs), combines data with value added constancy through Location Based Services (LBS) over wireless network connections. The aim of this investigation was to engage global leaders from transdisciplinary stakeholder groups in semi-structured interviews, conversations and events, situating a review of the social impact and ethical implications of BWCs. A critical discourse analysis using a Foucauldian approach reveals power relations, which are then infused through narrative with unique intercultural perspectives, differentiating ‘location’ from ‘place’. The author of this study has subsequently identified through Grounded Theory that BWCs are causal agency for disconnect from proper culture which can be addressed through the application of Ngikalikarra, a unique framework for empathetic understanding of place and community engagement.",,2020
ebf460f03eac179bf0ca216a69613e2b5386af81,https://www.semanticscholar.org/paper/ebf460f03eac179bf0ca216a69613e2b5386af81,Image monitoring and recognition processing based on neural network,"Abstract With the development of economy and the abundance of material, people tend to travel. In the peak season of tourism, the scenic spots are crowded and easy to cause trample and safety problems. The traditional monitoring methods are rigid and have low recognition accuracy. This paper briefly introduced the image monitoring and recognition system and the back-propagation (BP) neural network used for identifying the trampling risk areas in the monitoring images. After that, the image monitoring and recognition system was simulated by using MATLAB software, and it was compared with the traditional entropy method and state-of-the-art CNN. The results showed that the three methods could identify the area with trampling risk in the image, but the image monitoring and recognition system designed in this study was more comprehensive and had lower false alarm rate and shorter recognition time than the traditional information entropy method and state-of-the-art CNN. In summary, the image monitoring and recognition system designed in this study can efficiently and accurately identify the trampling risk areas in the monitoring images.",,2020
015231c19f196e3bc51496c6036a52bdaa7a3d84,https://www.semanticscholar.org/paper/015231c19f196e3bc51496c6036a52bdaa7a3d84,A Survey of Motion Detection in Image Sequences,"Detection of motion is an essential and important step in many applications such as in the use of video surveliance in security systems, anomaly detection, traffic monitoring, people tracking. Detection of the moving object is a growing research area because of its extensive applications in real life. This paper emphasizes on survey of different algorithms for detection of motion. The most commonly used strategy of subtraction of background is described in detail. A survey of different techniques of motion detection is presented in this paper. The novel method of detection of motion for the pedestrian (indoor) without the need of finger printing of location proposed by Zohuis explained in detail. The advantages of schemes presented are also mentioned. The novel technique of detecting both global and local motion which is coherent, proposed by Yunpeng Wu is described in detail with its advantages and comparison with the previous related works. The applications of detection of motion are presented in this paper. A detailed description of widely used datasets along with the examples of frames of the datasets is given in this paper.",2019 6th International Conference on Computing for Sustainable Global Development (INDIACom),2019
69db4587911b481261a9f70c6873d63058b4b5fc,https://www.semanticscholar.org/paper/69db4587911b481261a9f70c6873d63058b4b5fc,A Laterally Driven MEMS Inertial Switch With Double-Layer Suspended Springs for Improving Single-Axis Sensitivity,"A novel laterally driven inertial switch with double-layer springs has been proposed and fabricated by surface micromachining technology for improving single-axial sensitivity. The symmetrical distribution of double-layer suspended springs and the constraint structures limits the displacement of the proof mass in the off-axis sensitive direction under an acceleration disturbance. The ANSYS simulation results reveal that compared with the inertial switch with one layer springs, the symmetrical distribution of double-layer serpentine springs effectively reduces the displacement of the proof mass in the off-axis direction. The design of symmetrical distribution of double-layer serpentine springs plays an important role in resisting small acceleration disturbance from the off-axis sensitive  $z$ -direction, and the constraint structures can resist the large acceleration disturbance. The modal analysis, contact time, and the collision response in the inertial switch have also been simulated and discussed. Finally, the proposed inertial switch has been fabricated successfully, and the prototype is tested by a dropping hammer system. The test results show that the threshold level of the fabricated inertial switch is 272 g with 20- $\mu \text{s}$  contact time. The combined efforts of double-layer suspended springs and constraint structures effectively lower off-axis sensitivity and improve the single-axis sensitivity of the microelectromechanical system inertial switch.","IEEE Transactions on Components, Packaging and Manufacturing Technology",2018
a1ab94437ccf46d60ee47f121c72274404072e16,https://www.semanticscholar.org/paper/a1ab94437ccf46d60ee47f121c72274404072e16,A Light-Powered Smart Camera With Compressed Domain Gesture Detection,"This paper presents an ultralow power smart camera with gesture detection. Low power is achieved by directly extracting gesture features from the compressed measurements, which are the block averages and the linear combinations of the image sensor’s pixel values. We present two classifier techniques to allow low computational and storage requirements. The system has been implemented on an analog devices BlackFin ULP vision processor. By enabling ultralow energy consumption, we demonstrate that the system is powered by ambient light harvested through photovoltaic cells whose output is regulated by TI’s dc–dc buck converter with maximum power point tracking. Measured data reveals that with only 400 compressed measurements (<inline-formula> <tex-math notation=""LaTeX"">$768\times $ </tex-math></inline-formula> compression ratio) per frame, the system is able to recognize key wake-up gestures with greater than 80% accuracy and only <inline-formula> <tex-math notation=""LaTeX"">$95mJ$ </tex-math></inline-formula> of energy per frame. Owing to its fully self-powered operation, the proposed system can find wide applications in “always-on” vision systems, such as in surveillance, robotics, and consumer electronics with touch-less operation.",IEEE Transactions on Circuits and Systems for Video Technology,2018
1b09317646cdd377fbaa19a62f0281590d6a96a1,https://www.semanticscholar.org/paper/1b09317646cdd377fbaa19a62f0281590d6a96a1,A real-time embedded system for human action recognition using template matching,Human action recognition system proposed here recognizes the behavior of a person in real-time. The system aims at communicating the recognized gestures with the camera system. The proposed system initiates on identifying the human action provided in the database and it sends the trigger signals to the camera system so as to record and store the video stream within the system. The video stream is then transmitted to through web page with the aid of IoT. The system is also provided with a buzzer that activates on recognizing the human action. Template matching algorithm is used to recognize and identify actions from the captured video frame directly. The system is realized using Beaglebone board with ARM CORTEX A8 processor and OpenCV is used as the software tool to implement the system.,"2017 IEEE International Conference on Electrical, Instrumentation and Communication Engineering (ICEICE)",2017
