abstract,doi,downloadUrl,id,title,publishedDate,publisher,journals,database,query_name,query_value
https://digitalmaine.com/pdp_1878/1036/thumbnail.jp,,https://core.ac.uk/download/270231999.pdf,75589332,"portland daily press: february 13, 1878",1878-02-13T07:52:58,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"The concern of the Catholic Church in this century and the immediate past centuries has been how the faithful will effectively internalize and role-play the Gospel in their life. The implication of this concern for the Catholic Church is rooted in the inter-cultural and counter-cultural encounter between Christianity and any of the cultures in question, and at this point the African Culture in Abakaliki diocese. To negotiate a complexity of this magnitude, one cannot ignore its rhetorical ripples around the individual, culture, Church family and the society at large.
The Christian culture must be translated to the language the people being evangelized must understand. The Gospel will have to take an incarnate nature among the people in order for them to role-play it in their life. Therefore, the significance of Augustine\u27s rhetorical theory in addressing a complexity of this kind is invaluable as a theoretical basis to launch a process of action. Augustine strongly upholds the role of caritas (love) which demands communication and eventually becomes the source whereby we can overcome ambiguities in situations that are rhetorical in nature. Within the African context such ambiguities are resonate in the development of Catholic Christian ministry in a way that will more aggressively assimilate and adapt to the African (Abakaliki diocesan) society.
It must be acknowledged that the African society is already family and community oriented, where the role of the individual is paramount. These existing roles are forms of service to the community and may qualify for a ministry if interpreted in religious terms. Therefore how can collaborative ministry allow the birth of new ministries while addressing the needs of the Catholic Christian communities in Africa? The significance of collaborative ministry as recommended by the fathers during African Synod for the African Catholic Church, derives from the biblical sense of ministry indicative of Christ\u27s mandate to his followers, to go out to the whole world and proclaim the gospel (Holy Bible, Mk 16: 15); while assuring them  I am with you always, until the close of the age  (Holy Bible, Mt 28: 20). There is no exclusion in ministry",,https://core.ac.uk/download/234047423.pdf,69996795,the rhetoric of collaborative ministry: a perspective on ministry based on augustine\u27s rhetorical theory with particular reference to abakaliki diocese,2006-01-01T08:00:00,Duquesne Scholarship Collection,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1900/1045/thumbnail.jp,,https://core.ac.uk/download/270230875.pdf,75588440,"portland daily press: february 23, 1900",1900-02-23T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalrepository.unm.edu/carrizozo_news/1188/thumbnail.jp,,https://core.ac.uk/download/217530603.pdf,63649931,"carrizozo news, 01-04-1918",1918-01-04T08:00:00,UNM Digital Repository,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1900/1111/thumbnail.jp,,https://core.ac.uk/download/270230941.pdf,75588691,"portland daily press: may 11, 1900",1900-05-11T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"We built these lessons around diversity, equity, and inclusion to help parents and teachers feel equipped in supporting critical thinking, continuous learning, and difficult conversations with young children. Our themed lessons include curated diverse books, reflection and discussion questions, and accompanying activities that align with social justice standards for children.
The themed lessons are not intended to be sequential nor a comprehensive representation of all of the potential learning out there! Navigate the lessons in any order that you choose. We encourage you to create your own based on your interests, historical and contemporary throughlines, holidays, family events, and more.https://griffinshare.fontbonne.edu/westories-dei-lessons/1000/thumbnail.jp",,https://core.ac.uk/download/578701777.pdf,148455112,dei-themed lessons,2023-07-01T08:00:00,GriffinShare,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Published as: Kansas Farmer, Vol. 1, no. 1 (May 1, 1863)-v. 57, no. 49 (Dec. 6, 1919); Kansas Farmer and Mail & Breeze, Vol. 57, no. 50 (Dec 13, 1919)-v. 64, no. 9 (Feb 27, 1926); Kansas Farmer, Mail & Breeze, Vol. 64, no. 10 (Mar. 6, 1926)-v. 70, no. 1 (Jan. 9, 1932); Kansas Farmer Continuing Mail & Breeze, Vol. 70, no. 2 (Jan. 23, 1932)-v. 76, no. 8 (Apr. 22, 1939); Kansas Farmer, Mail & Breeze, Vol. 76, no. 9 (May 6, 1939)-v. 77, no. 20 (Oct. 5, 1940); Kansas Farmer Continuing Mail & Breeze, Vol. 77, no. 21 (Oct. 19, 1940)-v. 91, no. 3 (Feb. 6, 1954).Issued by Kansas Farmer Co., 1863-1919; Kansas Farmer and Mail & Breeze, 1919-1926; Kansas Farmer, 1926-1954.Missing issues and volumes arranged chronologically by date and journal name: Kansas Farmer: vol. 6, nos. 2-8, 10 and 12 (1869); vol. 9, no. 10 (1872); vol. 14, no. 50 (1876); vol. 18, nos. 1, 12 and 13 (1880); vol. 24. no. 16 (1886); vol. 35 (1897); vol. 38 (1900); vol. 41, nos. 52 and 53 (1903); vol. 42, nos. 17 and 35 (1904); vol. 48, nos. 11 and 53 (1910); vol. 50, nos. 45-50 (1912); vol. 53 (1915); vol. 56 (1918); vol. 49, no. 39 (1919); Kansas Farmer, Continuing Mail & Breeze: vol. 73 (1935); vol. 85, nos. 9-17 (1948); and The Farmers Mail and Breeze: vol. 49, no. 39 (1919).Call number: S544.3.K3 K3",,https://core.ac.uk/download/33376697.pdf,19179843,"farmer's mail & breeze, v. 48, no. 44 (november 2, 1918)",1918-11-02T00:00:00,,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1892/1155/thumbnail.jp,,https://core.ac.uk/download/230333372.pdf,68361639,"portland daily press: june 30,1892",1892-06-30T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/oxford_democrat/2160/thumbnail.jp,,https://core.ac.uk/download/230067606.pdf,68393526,"the oxford democrat - vol. 83, no.14 - april 04,1916",1916-04-04T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
An independent student produced newspaper from the University of New Hampshire,,https://core.ac.uk/download/363774623.pdf,77996234,"the new hampshire, vol. 46, no. 23 (nov. 15, 1956)",1956-11-15T08:00:00,University of New Hampshire Scholars\u27 Repository,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"When today’s  Midwest” opened to settlers in the nineteenth century, hundreds of thousands of European immigrants joined Americans streaming into the area. Eventually, these immigrants constituted almost half the population of the plains and prairies. Although many old country habits and traditions disappeared quickly under the pressure to assimilate, several immigrant groups persisted in using their own languages to record their lives. Scandinavian immigrants left one of the richest records of Western farmlife in the nineteenth and early twentieth centuries, not only in their diaries, journals, and ethnic histories, but particularly in their literature. Over eighty novels and short story collections trace the Scandinavian farmsteading experience in Minnesota, Iowa, Illinois, Wisconsin, the Dakotas, Nebraska, and Kansas",,https://core.ac.uk/download/604214843.pdf,154834332,scandinavian immigrant literature,1981-01-01T08:00:00,'IUScholarWorks',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"The Old Commonwealth was a weekly newspaper published in Harrisonburg, Va., between 1865 and 1884",,https://core.ac.uk/download/153201314.pdf,50096565,1883-12-20,1883-12-20T08:00:00,JMU Scholarly Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1872/1032/thumbnail.jp,,https://core.ac.uk/download/230096877.pdf,68421494,"portland daily press:  may 23,1872",1872-05-23T07:52:58,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/maine_woods_newspaper/1668/thumbnail.jp,,https://core.ac.uk/download/229712705.pdf,67613105,"maine woods: vol. 38, no. 35 march 23, 1916 (outing edition)",1916-03-23T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/rj_1871/1033/thumbnail.jp,,https://core.ac.uk/download/230120610.pdf,132823923,"republican journal: vol. 42, no. 7 - august 24,1871",1871-08-24T07:52:58,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Table of Contents
The Architectural Design of a Home by Allen Holmes Kimball, page 1
“For a Man’s House Is His Castle” by Alda Wilson, page 2
The Economics of Consumption compiled by John E. Brindley, page 3
Sunfast and Tubfast Materials by Pearl Apland, page 5
On Our Street by Juanita J. Beard, page 6
Who Is Responsible for the Child? by Orange H. Cessna, page 7
Summer Suppers by N. Beth Bailey, page 8
Vacation First Aid by Dr. Mary Sheldon, page 9
Episodes Concerning Evolution of Home Economics by Ruth Elaine Wilson, page 10
Extravagant Economics by Blanche Ingersoll, page 11
Breakfast Bridge by Eleanor Murray, page 12
Veishea Celebrates First Birthday by Helen G. Lamb, page 1",,https://core.ac.uk/download/128977488.pdf,45054145,"the iowa homemaker vol.3, no.3-4",2017-03-31T01:00:00,Iowa State University Digital Repository,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"The Chronicle, October 1, 2007https://repository.stcloudstate.edu/chron/4750/thumbnail.jp",,https://core.ac.uk/download/555614514.pdf,142140543,"the chronicle [october 1, 2007]",2007-10-01T08:00:00,The Repository at St. Cloud State,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Crossing Cultures  by visual artist Thomas MacPherson is a graphic narrative spanning generations of two immigrant families: one Sicilian and one Scottish.
Unlike most Italian immigrants at the time the author’s family settled in small town America and struggled for acceptance while confronted with local prejudices. The book tells stories of hardships faced by a family at the boundaries of Italian and American cultures, and examines the intersection with German and Scottish Americans as the family married out of the circle of Sicilian immigrants.
Alongside the story of MacPherson’s Sicilian family is the MacPherson’s journey to assimilation and establishment of a dominant culture to which the new immigrants had to conform, and a look into the science of DNA and how genetic information brings light to the cultures of the two families.
These character studies are a compelling blend of oral history, direct observation, family photographs, original egg tempera and oil portrait paintings, and far-reaching historical events that shaped lives in the nineteenth and twentieth centuries.https://knightscholar.geneseo.edu/geneseo-authors/1007/thumbnail.jp",,https://core.ac.uk/download/234028071.pdf,69985535,crossing cultures: a sicilian and american family in western new york,2016-01-01T08:00:00,KnightScholar,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Published monthly by and for Square Dancers and for the general enjoyment of all,,https://core.ac.uk/download/518099913.pdf,79876538,sets in order: the official magazine of square dancing.,1962-06-01T08:00:00,University of New Hampshire Scholars\u27 Repository,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1896/1000/thumbnail.jp,,https://core.ac.uk/download/270231146.pdf,75588736,"portland daily press: january 1, 1896",1896-01-01T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Zambia is a developing African country with a large part of the inhabitants living in rural areas. Traditionally, farming and animal husbandry have been in small scale, and the knowledge about farming has been transferred between parents and children when working together. Since the 1980s, Zambia has had a devastating HIV/aids epidemic which has hit the society hard on all levels.

In this study, traditional small scale farmers, female members of small scale dairy cooperatives and orphans were interviewed about their animal husbandry routines and farm. The aims were to investigate if animal husbandry has been affected by the HIV/aids epidemic, if animal husbandry can be beneficial for HIV orphans and if animal related activities (dairy farming in this case) can have a positive impact on the living situation of women.

Conclusions drawn from this study is that the living situation does improve due to dairy cooperative membership, the orphans in this study have not benefited from keeping animals and more extensive studies are needed in order to understand the effects of HIV/aids on animal husbandry.Zambia är ett utvecklingsland i Afrika där en stor del av invånarna lever på landsbygden. Jordbruket har traditionellt varit småskaligt och kunskaper om jordbruk och djurskötsel har erhållits genom att barn och vuxna arbetat tillsammans i jordbruket. Sedan 1980-talet har Zambia varit hårt drabbat av HIV/aids, vilket har påverkat samhället på alla nivåer.

I denna studie har småskaliga bönder, kvinnliga medlemmar i småskaliga mjölk-kooperativ samt föräldralösa barn intervjuats angående deras gård och djurhållning. Syftet med studien var att undersöka om djurhållningen påverkats av HIV/aids-epidemin, om djurhållning kan vara till nytta för att förbättra föräldralösa barns situation och om djurskötselrelaterade kooperativ (mjölk i detta fall) kan påverka kvinnors livssituation i en positiv riktning.

Slutsatserna som drogs från denna studie är att kvinnorna i mjölkkooperativet har förbättrat sin livssituation tack vare medlemskap i kooperativet, de föräldralösa barn som intervjuats har inte förbättrat sin situation genom att hålla djur, och för att utröna hur HIV/aids har påverkat djurhållningens struktur behövs mer omfattande studier",,https://core.ac.uk/download/211579988.pdf,61181244,"djurskötsel - nyckeln till framgång? : en studie av småskaliga bönder, mjölkbönder och föräldralösa barn i zambia",2008-01-01T00:00:00,"SLU/Dept. of Anatomy, Physiology and Biochemistry",[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Called: The Blue and Whitehttps://scholar.uwindsor.ca/essexcountyontariohighschoolyearbooks/1014/thumbnail.jp,,https://core.ac.uk/download/275770900.pdf,71867697,walkerville collegiate institute yearbook 1939-1940,1940-01-01T08:00:00,Scholarship at UWindsor,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"This collection explores the spiral nature of memory as it examines the way loss and one's reactions to loss repeat themselves in new guises and new contexts. Interspersing poetry with essays of memoir, Klayder examines her own growth as she experiences the losses and re-envisions her own life and the lives of those she knew and lost. Focusing on the subjects such death, illness, travel, and literature, the essays form a spiral beginning with Klayder's own childhood and culminating with her recognition of her own mortality",,https://core.ac.uk/download/213387451.pdf,44688027,painted ponies: essays on memory and loss,2008-01-01T00:00:00,'Paleontological Institute at The University of Kansas',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Table of Contents: Alumnae Council Adjourns Declaring a Session a Success: Discuss Curriculum Needs and Trends—“Quality Street” Cast Tentatively Chosen—Academic Costumes Follow Rigid Code—Many Institutions Send Delegates to Ceremonies—New Curriculum Plan Announced for 1934-35—Dr. Randolph Inaugurated With Impressive Ceremonies—Hollins Student Life Staff—Student Forum—Sophomores to Sponsor Dance on April 21st—Disarmament Discussed at I.R.C. Meeting—Book Club Announces Month’s New Books—Society—Y.W.C.A. Brings Dr. Gilkey Here for Lecture Series—Founder’s Day 1934 (Pictures)—Campus Crumbs—Athletics Had Quaint Origin and Customs on Campus—Dr. MacCracken Speaks on “Three Values”—Anna MacDonald Gives Outstanding Recital—Alumnae News—Athleticshttps://digitalcommons.hollins.edu/newspapers/1073/thumbnail.jp,,https://core.ac.uk/download/232643279.pdf,69294740,hollins student life (1934 mar 1),1934-03-01T08:00:00,Hollins Digital Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/maine_woods_newspaper/1664/thumbnail.jp,,https://core.ac.uk/download/229712675.pdf,67613177,"maine woods: vol. 38, no. 31 february 24, 1916 (outing edition)",1916-02-24T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Published as: Kansas Farmer, Vol. 1, no. 1 (May 1, 1863)-v. 57, no. 49 (Dec. 6, 1919); Kansas Farmer and Mail & Breeze, Vol. 57, no. 50 (Dec 13, 1919)-v. 64, no. 9 (Feb 27, 1926); Kansas Farmer, Mail & Breeze, Vol. 64, no. 10 (Mar. 6, 1926)-v. 70, no. 1 (Jan. 9, 1932); Kansas Farmer Continuing Mail & Breeze, Vol. 70, no. 2 (Jan. 23, 1932)-v. 76, no. 8 (Apr. 22, 1939); Kansas Farmer, Mail & Breeze, Vol. 76, no. 9 (May 6, 1939)-v. 77, no. 20 (Oct. 5, 1940); Kansas Farmer Continuing Mail & Breeze, Vol. 77, no. 21 (Oct. 19, 1940)-v. 91, no. 3 (Feb. 6, 1954).Issued by Kansas Farmer Co., 1863-1919; Kansas Farmer and Mail & Breeze, 1919-1926; Kansas Farmer, 1926-1954.Missing issues and volumes arranged chronologically by date and journal name: Kansas Farmer: vol. 6, nos. 2-8, 10 and 12 (1869); vol. 9, no. 10 (1872); vol. 14, no. 50 (1876); vol. 18, nos. 1, 12 and 13 (1880); vol. 24. no. 16 (1886); vol. 35 (1897); vol. 38 (1900); vol. 41, nos. 52 and 53 (1903); vol. 42, nos. 17 and 35 (1904); vol. 48, nos. 11 and 53 (1910); vol. 50, nos. 45-50 (1912); vol. 53 (1915); vol. 56 (1918); vol. 49, no. 39 (1919); Kansas Farmer, Continuing Mail & Breeze: vol. 73 (1935); vol. 85, nos. 9-17 (1948); and The Farmers Mail and Breeze: vol. 49, no. 39 (1919).Call number: S544.3.K3 K3",,https://core.ac.uk/download/33378754.pdf,18981772,"kansas farmer, mail & breeze, v. 76, no. 22 (november 4, 1939)",1939-11-04T01:00:00,,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Morehead Alumnus magazine for Summer of 1968,,https://core.ac.uk/download/217261619.pdf,63259021,"alumnus, summer 1968",1968-07-01T08:00:00,Scholarworks @ Morehead State,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1900/1092/thumbnail.jp,,https://core.ac.uk/download/270230922.pdf,75588496,"portland daily press: april 19, 1900",1900-04-19T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1898/1050/thumbnail.jp,,https://core.ac.uk/download/270231262.pdf,137117706,"portland daily press: march 2, 1898",1898-03-02T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/wayne_books/1006/thumbnail.jp,,https://core.ac.uk/download/229351122.pdf,67400764,"history of the town of wayne, kennebec county, maine, from its settlement to 1898",1898-01-01T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/rj_1893/1003/thumbnail.jp,,https://core.ac.uk/download/230115968.pdf,132823067,"republican journal: vol. 65, no. 4 - january 26,1893",1893-01-26T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Progress in Piano Playing and Teaching (interview with Ossip Gabrilowitsch)
Letting the Pupil Select the Music
How to Write a Good Musical Advertisement
Removing the Jounce
Famous German Musical Centers: Leipzig, Part 2
Schumann Discovers a Young Genius
Etude Music Study Expansion League: Great Revival of Interest in Practice
Santa Claus\u27 Surprise Party
American Singer\u27s Opportunities (interview with Gladys Swarthout)
Rhythmic Drawing
What is the Basis of the Piano Technic of Today: Great Pianists Give Important Opinions
Christmas Again
Vital First Year of Music Study: Selecting Right Materials for Children
How to Improve Mind and Muscle Coördination
Square Holes for Square Pegs: Studio Types and How to Treat with Them
Musical Memorizing
Knowing What One Has to Work For
How One Teacher Kept Pianistically Fit on Forty-Five Minutes a Day
Rhythm for Three Against Two
Bouquet for Wodell
Musical Pepper Box
Moszkowski on Memoryhttps://digitalcommons.gardner-webb.edu/etude/1052/thumbnail.jp",,https://core.ac.uk/download/53025575.pdf,29161424,"volume 52, number 12 (december 1934)",1934-12-01T08:00:00,Digital Commons @ Gardner-Webb University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Born in 1874 the youngest daughter of a samurai and former daimyo—a feudal prince under the Takugawa shogunate—Etsu Inagaki grew up surrounded by ghosts of an aristocratic military lineage. Having fought on the losing side in the wars that installed the Meiji emperor, the ­Inagaki family was reduced in power, status, and wealth but not in pride or ­devotion to its traditional roles and customs. Etsu’s upbringing and education were conservative and old-fashioned, guided by the Shinto and Buddhist beliefs her family held. The samurai virtues of honor, ­stoicism, and sacrifice applied to daughters and wives as well as sons and fathers: “The eyelids of a samurai know not moisture.” Family turmoil, including her father’s death and the return of her prodigal brother, led her on another path—to an English-language mission school in Tokyo and an arranged marriage to a Japanese businessman in Cincinnati, Ohio, where she became mother to two daughters before being widowed and returning with them to Japan. Her story, as she tells it, is: “How a daughter of feudal Japan, living hundreds of years in one generation, became a modern American.” The clash of cultures, the momentous and sometimes hilarious misunderstandings between Japanese and Western ways are revealed in intriguing intimate episodes involving love, duty, and family ties. Living between a semi-mythical past and an emergent ­international present, Mrs. Sugimoto recounts the personal impact of the profound social changes brought about by Japanese-American relations during the Meiji period (1868–1912) and offers an unexpected insider’s view of traditional Japanese samurai family life as it is in the process of being swept away.
doi: 10.32873/unl.dc.zea.1320https://digitalcommons.unl.edu/zeabook/1120/thumbnail.jp",,https://core.ac.uk/download/533926621.pdf,128335623,a daughter of the samurai,2022-03-03T08:00:00,DigitalCommons@University of Nebraska - Lincoln,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"In Gone to Pitchipoi Katz vividly recalls his experience growing up in the turmoil of WWII, and his extraordinary escape from the constant threats of Nazi occupied Poland. Born in 1931 in the picturesque countryside of Ostrowiec Świętokrzyskie, wherein more than a third of the population was Jewish, Katz experienced a constant juxtaposition of traditional ways of life with the tragedies of those years. Deemed unfit for labor camps, Katz was marked for certain death and forced to live on the run in a daily quest for food, shelter, and friendship. He eventually reunited with his sister, Fela, together encountering a series of narrow escapes and forging on to see the day of liberation. This book is a major contribution to our understanding of the fate of Jews in small Polish towns during the Second World War",10.2307/j.ctt1zxsk13,https://core.ac.uk/download/334587756.pdf,45217347,gone to pitchipoi,,'JSTOR',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://commons.und.edu/settler-literature/1044/thumbnail.jp,,https://core.ac.uk/download/235073273.pdf,70580579,"the sons of the border, sketches of the life and people of the far frontier",1873-01-01T07:52:58,UND Scholarly Commons,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
https://digitalmaine.com/pdp_1896/1206/thumbnail.jp,,https://core.ac.uk/download/270231687.pdf,75589143,"portland daily press: august 29, 1896",1896-08-29T08:00:00,Digital Maine,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Elizabeth B. Pinson shares with us her memories of Alaska\u27s emergence into a new and modern era, bearing witness to history in the early twentieth century as she recalls it. She draws us into her world as a young girl of mixed ethnicity, with a mother whose Eskimo family had resided on the Seward Peninsula for generations and a father of German heritage. Growing up in and near the tiny village of Teller on the Bering Strait, Elizabeth at the age of six, despite a harrowing, long midwinter sled ride to rescue her, lost both her legs to frostbite when her grandparents, with whom she was spending the winter in their traditional Eskimo home, died in the 1918 influenza epidemic.
Fitted with artificial legs financed by an eastern benefactor, Elizabeth kept journals of her struggles, triumphs, and adventures, recording her impressions of the changing world around her and experiences with the motley characters she met. These included Roald Amundsen, whose dirigible landed in Teller after crossing the Arctic Circle; the ill-fated 1921 British colonists of Wrangel Island in the Arctic; trading ship captains and crews; prospectors; doomed aviators; and native reindeer herders. Elizabeth moved on to boarding school, marriage, and the state of Washington, where she compiled her records into this memoir and where, now in her 90s, she lives.https://digitalcommons.usu.edu/usupress_pubs/1046/thumbnail.jp",,https://core.ac.uk/download/32550094.pdf,19062317,alaska\u27s daughter,1912-01-01T08:00:00,Utah State University Press,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"End of an Era – Senior sojourner – Top five news events of the week – Seniors enter MAHE program – In The Loop – School’s done, but summer’s just begun – Weather Forecast – Lost in space? – The merit myth – Around The World – Zombies, hackers and antigravity karts – Nerdster – The road ahead – The market equation – An ‘au pair’ summer – Ask Angelina – Editor’s Note – Graduates extend community through sports and service – DC Recipe of the week – Echograms #TaylorU -- #TaylorU’s Top Tweets – Narratives set to roll – “The Matchbreaker” – “Chasing Petunias” – “Burnout” – “Little Dreams” – Saints serving Marion – Love out loud – Pop! Pop! – Thinking deeper about ‘sexual pluralism’ – NFL Draft – Nailed it – What were they doing? – Best moves – Anybody’s game – Nine TU track members to compete at Nationals – Softball gets historic win before getting eliminated – Athlete of the Year – Team of the Yearhttps://pillars.taylor.edu/echo-2013-2014/1025/thumbnail.jp",,https://core.ac.uk/download/390076307.pdf,129218215,"the echo: may 16, 2014",2014-05-16T08:00:00,Pillars at Taylor University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Draft of book project written circa 2000,10.17613/m6rn3n,https://core.ac.uk/download/147827675.pdf,10279767,exuded sap,2017-01-01T00:00:00,'Modern Language Association',[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"Although Vasily Trofimovich Narezhny (1780-1825) is generally considered to be one of the pioneers of the modern novel in Russia, his works have yet to be sufficiently recognized for their many artistic merits. He receives little critical attention in most histories of the rise of the novel in early nineteenth-century Russia. Born in Ukraine, but educated in Moscow, Narezhny wrote lengthy satirical novels imbued with a sardonic tone and an earthy brand of realism that tended to offend the refined aesthetic sensibilities of many contemporary followers of Nikolai Karamzin and his dominant school of literary Sentimentalism during the early years of the nineteenth century. Moreover, as I have argued elsewhere (see The Russianization of Gil Blas, 1986), Narezhny\u27s reworking of his putative model, Alain-René Lesage\u27s extremely popular Histoire de Gil Blas de Santillane (1715-1735), was mistaken for an imitation of this very tame and light-hearted French roman de moeurs. Soviet scholars, as a rule, failed to recognise it for its bold attempt to revive the genre of picaresque fiction that had flourished two centuries earlier, during the so-called Spanish Golden Age, through works written by such native novelists as Mateo Alemán, Francisco Gómez de Quevedo, and the anonymous author of Lazarillo de Tormes. Following the example of these enterprising literary forerunners in Spain, Narezhny sought to depict, in a highly satirical manner, the adventures of a lowborn rogue, Prince Gavrilo Chistyakov (he\u27s an impoverished  prince  in name only), who lives by his wits in a sinful and morally bankrupt Russian society that is filled with hypocrisy, deception, and falsehood. The tsarist censors, deeply offended by the sharp social criticism to be found in A Russian Gil Blas, refused to allow Narezhny\u27s novel to be published when it was submitted to them to consider for publication in 1815. Indeed, his novel would only see the light of day during the Soviet period (in 1938, to be exact), when it was hailed as a realistic satire of life in Russia under corrupt tsarist rule. It is my hope that this English-language translation of Narezhny\u27s Rossisskii Zhilblaz will enable, among others, American and British readers who cannot read Russian to become acquainted at last with this rollicking novel written by a pioneering Russian writer who has dwelled for far too long -- and far too unfairly -- in relative obscurity",,https://core.ac.uk/download/580121274.pdf,148719879,"a russian gil blas, or the adventures of prince gavrilo simonovich chistyakov",2023-01-01T08:00:00,University of New Hampshire Scholars\u27 Repository,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
Taylor University Editionhttps://pillars.taylor.edu/ayres-collection-books/1015/thumbnail.jp,,https://core.ac.uk/download/401868652.pdf,110035061,the victories of wesley castle (3rd. ed.),1904-01-01T08:00:00,Pillars at Taylor University,[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
"The Mount Vernon Republican was a newspaper published weekly in Mount Vernon, Ohio.https://digital.kenyon.edu/republican1879/1000/thumbnail.jp",,https://core.ac.uk/download/578255202.pdf,153797721,"the mount vernon republican: vol. xxv no. 3, january 2, 1879",1879-01-02T07:52:58,"Digital Kenyon: Research, Scholarship, and Creative Exchange",[],core,architecture,'architecture' AND ('generative ai' OR 'artificial intelligence') AND 'public sector' AND 'public value'
