id,datePublished,description,journals,publisher,title,doi,downloadUrl,database
241882313,2014-01-01T00:00:00,,Data-driven Design of Fault Diagnosis and Fault-tolerant Control Systems,,10.1007/978-1-4471-6410-4,'Springer Science and Business Media LLC',,core
51286581,2012-01-01T08:00:00,"This presentation shows the way VCU Libraries leveraged data from heatmaps, user research and search logs to inform design decisions for its discovery search engine",Data-driven design decisions for discovery interfaces,https://core.ac.uk/download/51286581.pdf,,VCU Scholars Compass,,core
17264640,2012-05-04T07:00:00,"There is a change in the paradigm of architecture and the approach toward the development of forms. A change that strives to get past the shallow ascetic of Post modernism and its view of architects as the generators of forms whose priority is appearance not performance. This change continues the movement away from the shallow facade of Post modernism toward a priority of performance and accuracy in architecture. By this, I mean an architecture that serves its users better, and attempts to accurately address the issues & needs of the user.
While performance based design is not a new concept, it can be applied in a way never possible before. The age of computation in architecture and its part that it plays in the design process is continually changing. It continues to become less a tool used to draw and more a integral part in the development of design and the direct form of architecture. With the quick implementation of these tools into specific bits and pieces of the design process there is still a gap between its current uses and its potential. This potential is what this project strives to explore. In a world moving away from shallow ascetic and toward performative space, how can architects produce a more accurate & performative architecture? The answer lies in the information we have access to and what it can tell us about our users and our context. For the better we know our users and context, the better we are poised to produce a quality architectural product",Data Driven Architecture,https://core.ac.uk/download/17264640.pdf,,DigitalCommons@University of Nebraska - Lincoln,,core
153352633,2014-07-11,"We present a framework to design an orthogonal wavelet with compact support and vanishing moments, tuned to a given application. This is achieved by optimizing a criterion, such that a prototype signal, which is characteristic for the application, becomes sparse in the wavelet domain. This approach is beneficial for compression and detection purposes. A parameterization is developed for which orthogonality and compact support are built in, and in terms of which we can express the vanishing moment conditions conveniently. The ap- proach is developed for critically sampled wavelet transforms as well as for the stationary wavelet transform. Several examples illustrate the methods",Data driven design of an orthogonal wavelet with vanishing moments,,,,,core
79323981,2014-11-30,,Introduction: Data-Driven Design to Production and Operation,,,"TU Delft, Stichting Footprint",,core
90457418,2014-01-01T00:00:00Z,"Fault detection is fundamental to many industrial applications. With the development of system complexity, the number of sensors is increasing, which makes traditional fault detection methods lose efficiency. Metric learning is an efficient way to build the relationship between feature vectors with the categories of instances. In this paper, we firstly propose a metric learning-based fault detection framework in fault detection. Meanwhile, a novel feature extraction method based  on wavelet transform is used to obtain the feature vector from detection signals. Experiments on Tennessee Eastman (TE)  chemical process datasets demonstrate that the proposed method has a better performance when comparing with existing methods, for example, principal component analysis (PCA) and fisher discriminate analysis (FDA)",Metric Learning Method Aided Data-Driven Design of Fault Detection Systems,,10.1155/2014/974758,Hindawi Limited,"[{'title': None, 'identifiers': ['issn:1024-123X', '1024-123x', '1563-5147', 'issn:1563-5147']}]",core
155427063,2014,"In this paper, regarding the observer form of the well-known Youla parameterization, the controller design and optimization are exhibited with an integrated residual access. To better reveal this philosophy, the feedback control loop is interpreted on the basis of the observer-based residual generator. The next main attention is drawn to the generation of residuals, the design of a deadbeat controller for system stabilization both in the data-driven environment, and later the optimal adaptive realization of a dynamic system that translates residuals into compensatory control inputs to meet certain performance specifications. Towards these goals, numerical algorithms are summarized, and for the issues of controller optimization, the reinforcement learning algorithm is introduced using only measured input-output and residual signals. In addition, the effectiveness of developed schemes for industrial applications is also illustrated by experimental studies on a laboratory continuous stirred tank heater (CSTH) process.http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcApp=PARTNER_APP&SrcAuth=LinksAMR&KeyUT=WOS:000337123000063&DestLinkType=FullRecord&DestApp=ALL_WOS&UsrCustomerID=8e1609b174ce4e31116a60747a720701Automation &amp; Control SystemsEngineering, Electrical &amp; ElectronicInstruments &amp; InstrumentationSCI(E)EI6ARTICLEyong.zhang@pku.edu.cn; yy@mech.pku.edu.cn; steven.ding@uni-due.de;   linlin.li@uni-due.de116409-64176",Data-Driven Design and Optimization of Feedback Control Systems for   Industrial Applications,,10.1109/TIE.2014.2301757,ieee transactions on industrial electronics,"[{'title': None, 'identifiers': ['issn:0278-0046', '0278-0046', '1557-9948', 'issn:1557-9948']}]",core
225887125,2012-01-01T00:00:00,"Published version of an article from the journal: Mathematical Problems in Engineering. Also available from the publisher:http://dx.doi.org/10.1155/2012/832836This paper presents an approach for data-driven design of fault diagnosis system. The proposed fault diagnosis scheme consists of an adaptive residual generator and a bank of isolation observers, whose parameters are directly identified from the process data without identification of complete process model. To deal with normal variations in the process, the parameters of residual generator are online updated by standard adaptive technique to achieve reliable fault detection performance. After a fault is successfully detected, the isolation scheme will be activated, in which each isolation observer serves as an indicator corresponding to occurrence of a particular type of fault in the process. The thresholds can be determined analytically or through estimating the probability density function of related variables. To illustrate the performance of proposed fault diagnosis approach, a laboratory-scale three-tank system is finally utilized. It shows that the proposed data-driven scheme is efficient to deal with applications, whose analytical process models are unavailable. Especially, for the large-scale plants, whose physical models are generally difficult to be established, the proposed approach may offer an effective alternative solution for process monitoring",Data-driven adaptive observer for fault diagnosis,https://core.ac.uk/download/225887125.pdf,10.1155/2012/832836,'Hindawi Limited',,core
34060971,2012,"Realistic design and evaluation of vehicular mobility has been particularly challenging due to a lack of large-scale real-world measurements in the research community. Current mobility models and simulators rely on artificial scenarios, random connectivity, and use small and biased samples. In this paper, we perform a combined study to learn the structure and connectivity of urban streets and modeling and characterization of vehicular traffic densities on them. Our dataset is a collection of 154 thousand routes and 12 million vehicular mobility images from 730 online web cameras located in four different cities. First, our study shows that driving routes and visiting locations of cities demonstrate power law distribution, indicating a planned or recently designed road infrastructure. Second, we represent cities by network graphs in which nodes are camera locations and edges are urban streets that connect the nodes. Such representation exhibits small world properties with short path lengths and large clustering coefficient. Third, traffic densities show 80% temporal correlation during several hours of a day. Finally, modeling these densities against known theoretical distributions show less than 5% deviation for Log-logistic and Gamma distribution. We believe this work will provide a much-needed contribution to the research community for realistic and data-driven design and evaluation of vehicular networks. © 2012 IEEE",Modeling and Characterization of Urban Streets' Vehicular Mobility using Web Cameras,,10.1109/INFCOMW.2012.6193503,,"[{'title': None, 'identifiers': ['2159-4228', 'issn:2159-4228']}]",core
245041180,2013,,PromoterCAD: data-driven design of plant regulatory DNA,https://academic.oup.com/nar/article-pdf/41/W1/W569/16944755/gkt518.pdf,10.1093/nar/gkt518,Oxford University Press (OUP),,core
455389799,2013-01-01T00:00:00,,Data-driven design process in adoption of marking menus for large scale software,,10.1145/2468356.2468757,'Association for Computing Machinery (ACM)',,core
55217591,2012-01-01T00:00:00,"This paper presents an extension of the Virtual Reference Feedback Tuning (VRFT) methodology dedicated to linear time-delay systems with known delay and unknown dynamics. The standard VRFT is not well suited for systems with dominant time-delay as it yields high order controllers. The proposed direct approach, relying on a Smith Predictor structure, guarantees the same level of performance as the standard VRFT but with lower order controllers. The joint direct data-driven design of the controller and the predictor is facilitated by the introduction of an ad-hoc optimization initialization. Effectiveness and robustness to uncertainty in the time-delay estimation are shown in a vehicle dynamics control problem",Direct Data Driven Control of Linear Time-Delay Systems,,10.1002/asjc.387,'Wiley',,core
23261933,2013-09-30,"Advances in data mining and knowledge discovery have transformed the way Web sites are designed. However, while visual presentation is an intrinsic part of the Web, traditional data mining techniques ignore render-time page structures and their attributes. This paper introduces design mining for the Web: using knowledge discovery techniques to understand design demographics, automate design curation, and support data-driven design tools. This idea is manifest in Webzeitgeist, a platform for large-scale design mining comprising a repository of over 100,000 Web pages and 100 million design elements. This paper describes the principles driving design mining, the implementation of the Webzeitgeist architecture, and the new class of data-driven design applications it enables",Author Keywords,,,,,core
23273862,2013-10-01,"Large telescopes are characterized by a high level of distribution of control-related tasks and will feature diverse data flow patterns and large ranges of sampling frequencies; there will often be no single, fixed serverclient relationship between the control tasks. The architecture is also challenged by the task of integrating heterogeneous subsystems which will be delivered by multiple different contractors. Due to the high number of distributed components, the control system needs to effectively detect errors and faults, impede their propagation, and accurately mitigate them in the shortest time possible, enabling the service to be restored. The presented Data-Driven Architecture is based on a decentralized approach with an end-to-end integration o",TOWARDS A STATE BASED CONTROL ARCHITECTURE FOR LARGE TELESCOPES: LAYING A FOUNDATION AT THE VLT,,,,,core
100142548,2014-12-04,Automotive engine FDI by application of an automated model-based and data-driven design methodolog,Automotive engine fdi by application of an automated model-based and data-driven design methodology. Control Engineering Practice,,,,,core
148452216,2013-01-01T00:00:00,"Fault detection and isolation (FDI) in automotive diesel engines is important in order to achieve and guarantee low exhaust emissions, high vehicle uptime, and efficient repair and maintenance. This paper illustrates how a set of general methods for model-based sequential residual generation and data-driven statistical residual evaluation can be combined into an automated design methodology. The automated design methodology is then utilized to create a complete FDI-system for an automotive diesel engine. The performance of the obtained FDI-system is evaluated using measurements from road drives and engine test-bed experiments. The overall performance of the FDI-system is good in relation to the required design effort. In particular no specific tuning of the FDI-system, or any adaption of the design methodology, was needed. It is illustrated how estimations of the statistical powers of the fault detection tests in the FDI-system can be used to further increase the performance, specifically in terms of fault isolability.Funding Agencies|Scania||VINNOVA (Swedish Governmental Agency for Innovation Systems)||</p",Automotive engine FDI by application of an automated model-based and data-driven design methodology,,10.1016/j.conengprac.2012.12.006,'Elsevier BV',,core
371941427,2014-01-01T00:00:00,,Data-Driven Design of Sliding Mode Controllers for Ferroelectric Actuators,,10.3182/20140824-6-ZA-1003.01034,'Elsevier BV',,core
30912643,2012-01-01T00:00:00,"This paper presents an approach for data-driven design of fault diagnosis system. The proposed fault diagnosis scheme consists of an adaptive residual generator and a bank of isolation observers, whose parameters are directly identified from the process data without identification of complete process model. To deal with normal variations in the process, the parameters of residual generator are online updated by standard adaptive technique to achieve reliable fault detection performance. After a fault is successfully detected, the isolation scheme will be activated, in which each isolation observer serves as an indicator corresponding to occurrence of a particular type of fault in the process. The thresholds can be determined analytically or through estimating the probability density function of related variables. To illustrate the performance of proposed fault diagnosis approach, a laboratory-scale three-tank system is finally utilized. It shows that the proposed data-driven scheme is efficient to deal with applications, whose analytical process models are unavailable. Especially, for the large-scale plants, whose physical models are generally difficult to be established, the proposed approach may offer an effective alternative solution for process monitoring",Data-driven adaptive observer for fault diagnosis,https://core.ac.uk/download/30912643.pdf,,'Hindawi Limited',,core
54699643,2012-01-01T00:00:00,"This paper proposes a fuzzy modelling and identification approach oriented to the
design of a PI fuzzy controller for regulating both the pitch angle and the reference torque of a
wind turbine model. This strategy has been suggested for enhancing the regulator design that
could represent an alternative to the standard switching controller, already implemented in the
wind turbine test system. The controller project requires the knowledge of the dynamic model
of the wind turbine, which is achieved by means of a fuzzy modelling and identification scheme.
On the other hand, the proposed PI fuzzy controller structure is straightforward and easy to
implement with respect to different strategies proposed in literature. Moreover, by means of
these design procedures, the proposed strategy is also able to provide a robust and reliable
controller. The results obtained with the designed PI fuzzy controller are compared to those of
a switching controller already implemented for the wind turbine benchmark",Data-Driven Design of a PI Fuzzy Controller for a Wind Turbine Simulated Model,,10.3182/20120328-3-IT-3014.00113,'Elsevier BV',,core
364994533,2012-01-01T00:00:00,,Data-Driven Design of Model-based Fault Diagnosis Systems,,10.3182/20120710-4-SG-2026.00105,'Elsevier BV',,core
369365279,2012-01-01T00:00:00,,Data—Driven Design of a PI Fuzzy Controller for a Wind Turbine Simulated Model,,10.3182/20120328-3-IT-3014.00113,'Elsevier BV',,core
21340961,2010-12-27,"Abstract. In this article, we discuss the motivation for a novel style of tutorial dialogue system that emphasizes reflection in a simulation based exploratory learning environment called CyclePad, which was developed in order to offer students practice at design and optimization of thermodynamic cycles. We argue that while typical forms of exploration support offered in simulation based learning environments are meant to encourage the development of good exploration process skills, the instantiation of these typical forms of support in CyclePad are not sufficient, primarily because students don’t choose to use them. We present a preliminary cognitive task analysis of design exploration tasks using CyclePad. Using this cognitive task analysis, we analyze data collected in two waves of formal data collection. Finally, we conclude with some system desiderata derived from our analysis as well as discussion of directions for continued experimental investigations related to tutor style",CycleTalk: Data driven design of support for simulation based learning,,,,,core
79322413,2014-04-22,"Data-driven architectural production and operation as explored within Hyperbody rely heavily on system thinking implying that all parts of a system are to be understood in relation to each other. These relations are increasingly established bi-directionally so that data-driven architecture is not only produced (created or designed and fabricated) by digital means but also is incorporating digital, sensing-actuating mechanisms that enable real-time interaction with (natural and artificial) environments and users. Data-driven architectural production and operation exploit, in this context, the generative potential of process-oriented approaches wherein interactions between (human and non-human) agents and their (virtual and physical) environments have emergent properties that enable proliferation of hybrid architectural ecologies",Data-driven architectural production and operation,,,Bertalanffy Center for the Study of Systems Science (BCSSS),,core
103951514,2011,"In the present paper we focus on demonstrating the use of design optimization for the constitutive characterization of anisotropic material systems such as polymer matrix compos-ites, with or without damage. All approaches are based on the availability of experimental data originating from mechatronic material testing systems that can expose specimens to multidi-mensional loading paths and can automate the acquisition of data representing the excitation and response behavior of the specimens involved. Material characterization is achieved by minimizing the difference between experimentally measured and analytically computed system responses as described by strain fields and surface strain energy densities. A one dimensional model is presented first to elucidate the design optimization for the general non-linear constitutive response. Small and large strain formulations based on strain energy density decomposi-tions are developed and utilized for determining the constitutive behavior of composite materials. Examples based on both syn-thetic and actual data demonstrate the successful application of design optimization for constitutive characterization",Overview of constitutive response characterization for composite materials via data-driven design optimization,,,,,core
224448455,2014-01-01T00:00:00,"Both inside corporations and in self-organized online communities, globally distributed groups of thousands of people now collaborate together on design projects over the Internet. This changes the nature of product design, creating potential for new levels of innovation and product development speed\textemdash for example, developing vehicle designs in less than four months, or implementing new business models for urban revitalization in less than a year. However, the plethora of information created by these communities comes with a price: individuals cannot process all of it in a reasonable time frame. Without a means of harnessing their collective efforts, collaborative design communities can never reach their full potential as engines of design innovation and development. To address this problem, this dissertation applies techniques from data science and machine learning to % understand how designers can more effectively navigate and use this vast quantity of information in answer to the following central question:How can online design communities effectively use the design data they generate to help manage their operations and improve their designs?Specifically, it presents examples around particular design communities (OpenIDEO and HCD Connect), and some of the challenges they face: How do you maintain a sustainable and creative design community without centralized command? How do designers locate the most relevant or creative inspirations out of thousands of ideas? How do novice designers use the community to learn what design methods are appropriate for a given problem? How can you scaffold novice designers within a community so that they can meaningfully contribute without requiring full expert knowledge? By framing these real-world problems through the lens of Network Analysis, the Maximum Coverage Problem, and Recommender Systems, this dissertation demonstrates how modern machine learning techniques can ameliorate the issues community members face in practice.From an computational perspective, it finds that the complexity of solving many distributed design tasks necessitates not only looking at a design itself, but also how it is situated in a human community; human relationships play as big a part in predicting a design's success as the content of the design itself. From a human perspective, data-assisted techniques can adapt to human behavior in ways that improve the collaborative structure of large teams, the relevance of methods used for design problems, and the number and variety of ideas that need to be explored by a designer. The dissertation's findings imply that customizing data science techniques to take advantage of the socially embedded nature of design benefits designers and scientists alike, not only by making design teams more effective but also by providing deeper insight into how humans design the way they do. They point to a future where data-driven design tools are not just a means to an end, but a critical part of how we understand our own needs and creations; where science can be applied, not just to the creation, but to the process of creation",Collaborative Design Informatics: Leveraging Data to Make Design Teams Better,,,"eScholarship, University of California",,core
154603445,2012,"Published version of an article from the journal: Mathematical Problems in Engineering. Also available from the publisher:http://dx.doi.org/10.1155/2012/832836This paper presents an approach for data-driven design of fault diagnosis system. The proposed fault diagnosis scheme consists of an adaptive residual generator and a bank of isolation observers, whose parameters are directly identified from the process data without identification of complete process model. To deal with normal variations in the process, the parameters of residual generator are online updated by standard adaptive technique to achieve reliable fault detection performance. After a fault is successfully detected, the isolation scheme will be activated, in which each isolation observer serves as an indicator corresponding to occurrence of a particular type of fault in the process. The thresholds can be determined analytically or through estimating the probability density function of related variables. To illustrate the performance of proposed fault diagnosis approach, a laboratory-scale three-tank system is finally utilized. It shows that the proposed data-driven scheme is efficient to deal with applications, whose analytical process models are unavailable. Especially, for the large-scale plants, whose physical models are generally difficult to be established, the proposed approach may offer an effective alternative solution for process monitoring",Data-driven adaptive observer for fault diagnosis,,10.1155/2012/832836,Hindawi Publishing,,core
54170433,2010,,Data-driven design of fuzzy classification rules with semantic cointension,,10.1109/fuzzy.2010.5584063,'Institute of Electrical and Electronics Engineers (IEEE)',,core
280075905,2013,,Automotive engine FDI by application of an automated model-based and data-driven design methodology,http://liu.diva-portal.org/smash/get/diva2:525421/FULLTEXT01,10.1016/j.conengprac.2012.12.006,Elsevier BV,,core
23296138,2013-10-04,"The Web of Data has grown to a size of several billion triples and provides human interface opportunities and challenges beyond those of the traditional Web. Although Linked Data is now generated at a fast pace and very large scale, we observe that browsing and visualisation of Linked Data is still in its infancy. In parallel to the enormous boost in Linked Data, recent work on integrating 3D graphics capabilities into the W3C technology stack provides fresh momentum for an effort to extend the Web with 3D content and technologies. In light of the timid uptake and consumption of Linked Data by non-technical audiences, we make the case for Web3D-based user interfaces to the Web of Data and aim at promoting synergistic research in the Web3D and Web of Data communities. To that end, we describe a scenario that requires the combination of Linked Data from geospatial and encyclopedic data sources and the transformation of the combined Linked Data into a format amenable to Web3D rendering. Based on the scenario, we derive highlevel requirements and propose a Linked Data-driven design pattern based on REST architecture principles that satisfies the requirements. Our prototypical implementation shows that a combination of current Web technologies is sufficient to implement distributed application that ultimately arrive at Web3D renderings of Linked Data. Based on the experiments, we identify and discuss areas which require further research. 1",Towards Networked Linked Data-Driven Web3D Applications,,,,,core
26169034,2010-04-01T00:00:00Z,"The paper presents a framework for a distributed medical system meant to bring a modern approach and inhance the quality of medical services offered to chronicle patients with cardio-vascular diseases, through the latest IT&amp;amp;C technologies. The proposed system provides online interaction between the main actors of a medical system: patients, doctors, medical entities (e.g. hospitals, clinics) and medical authorities (e.g. social services). With the aid of widely accepted medical standards, the system supplies storage for medical records and offers services for data integration between different kinds of healthcare applications and entities. The proposed ontological approach allows interchange of medical knowledge and best practices with conceptually organized patients&amp;rsquo; records. The proposed solution allows computer assisted diagnoses and multi-criteria medical data analysis, with the possible extent of building a data warehouse for complex medical data mining. &lt;br /&gt",A Proposed Data Driven Architecture for Cardiology Network Application,,,EduSoft publishing,"[{'title': None, 'identifiers': ['2067-3957', 'issn:2067-3957']}]",core
42388396,2014-04-26T00:00:00,"We present Gesture Mapper, an application for digital musical instrument designers to rapidly prototype mappings from performer gestures to sound synthesis parameters. Prior work [2] has shown that using interactive supervised learning to generate mappings from user-generated examples can be more efficient and effective than users writing mapping functions in code. In this work, we explore new ways to improve on data-driven design of interactive systems, specifically by proposing new mechanisms for rapid exploration and comparison of multiple alternative mappings. We present a conceptual structure for interactive mappings, a basic framework for generating mappings from more diverse types of user-specified constraints than are supported by supervised learning, and the new Gesture Mapper user interface for mapping exploration and comparison",Improving Data-driven Design and Exploration of Digital Musical Instruments,https://core.ac.uk/download/42388396.pdf,10.1145/2559206.2581327,'Association for Computing Machinery (ACM)',,core
265475094,2014,,Metric Learning Method Aided Data-Driven Design of Fault Detection Systems,http://doi.org/10.1155/2014/974758,10.1155/2014/974758,Hindawi Limited,,core
304304088,2011,"In this paper, an algorithm for direct data-driven design of cascade control system is proposed and analysed. The procedure is based on the Virtual Reference Feedback Tuning (VRFT) approach but it allows to tune either the inner and the outer loops by means of a single set of experimental data. The main differences between the standard VRFT and the proposed approach are highlighted and analyzed. The design technique is finally applied on a micro-positioning control problem for Electro-HydroStatic Actuators (EHSAs)",Fast Tuning of Cascade Control Systems,,10.3182/20110828-6-IT-1002.02761,,,core
203880301,2014-09-11,,A Data-Driven Design Evaluation Tool for Handheld Device Soft Keyboards,,10.1371/journal.pone.0107070,Public Library of Science,,core
224448715,2014-01-01T00:00:00,"With the advent of RNA sequencing and other high- throughput molecular assays, RNA biology has recently transitioned from careful curation of single-hypothesis experiments to data-driven design of multi-hypothesis investigations. Fortunately, statistical advances and increasingly powerful computers have given rise to machine learning, a computational framework which can automatically distill perpetually growing datasets into predictive models of fundamental cellular and disease processes. Finally, recent advances in microfluidics have enabled the efficient capture and interrogation of individual cells by a variety of molecular assays. My research bridges theses fields by introducing predictive statistical models of RNA abundance and processing in single cells to uncover new insights into the regulation of RNA editing and splicing and their effects on cellular differentiation. This dissertation collects my contributions in single-cell and statistical genomics, from low-level details of data analysis to high-level principles of cellular identity and diversity. My early contributions concentrate on building error models of RNA sequencing data in order to extract biologically-relevant signals from experimental noise and sampling biases inherent in high-throughput sequencing technologies. Specifically, I describe statistical models of RNA splicing and editing that are robust to noise from PCR duplicates or sequencing errors and to uneven sampling from incomplete reverse transcription or cDNA fragmentation biases. I then evaluate the models' self- consistency and compare their accuracy relative to a gold standard. With a solid statistical foundation for sequencing data analysis established, my latest contributions focus on developing principled methods of constructing and evaluating compelling biological hypotheses in collaboration with domain experts. Specifically, I describe a Bayesian model of A-to-I RNA editing whose high specificity helped resolve the functional difference between the catalytically-active RNA binding protein ADR-2, and its inactive homolog ADR-1. In another collaboration, I used machine learning to resolve a long-standing question in immunology regarding the asymmetric specification of T cells into two functionally distinct lineages. Here, through one of the first applications of single-cell gene expression analysis of the immune system, I demonstrate that pathogen-activated T cells undergo an early bifurcation into effector- and memory-fated populations and help identify the genes whose asymmetric expression drive this phenomenon. Together all of these contributions establish a principled statistical framework for experimental design and analysis which integrates both hypothesis- and data-driven models to validate new findings and uncover novel principles of RNA biolog",Statistical models for RNA biology : from single nucleotides to single cells,,,"eScholarship, University of California",,core
38922644,2011-01-01T08:00:00,"Most U.S. energy usage is for electricity production and vehicle transportation, two interdependent infrastructures. The strength and number of the interdependencies will increase rapidly as hybrid electric transportation systems, including plug-in hybrid electric vehicles and hybrid electric trains, become more prominent. There are several new energy supply technologies reaching maturity, accelerated by public concern over global warming.
The National Energy and Transportation Planning Tool (NETPLAN) is the implementation of the long-term investment and operation model for the transportation and energy networks. An evolutionary approach with underlying fast linear optimization are in place to determine the solutions with the best investment portfolios in terms of cost, resiliency and sustainability, i.e., the solutions that form the Pareto front.
The popular NSGA-II algorithm is used as the base for the multiobjective optimization and metrics are developed for to evaluate the energy and transportation portfolios. An integrating approach to resiliency is presented, allowing the evaluation of high-consequence events, like hurricanes or widespread blackouts. A scheme to parallelize the multiobjective solver is presented, along with a decomposition method for the cost minimization program. The modular and data-driven design of the software is presented. The modeling tool is applied in a numerical example to optimize the national investment in energy and transportation in the next 40 years",A multiobjective optimization approach to the operation and investment of the national energy and transportation systems,https://core.ac.uk/download/38922644.pdf,,Iowa State University Digital Repository,,core
55216513,2011-01-01T00:00:00,"The design of an active stability control system for twowheeled

vehicles is a fully open problem and it constitutes a

challenging task due to the complexity of two-wheeled vehicles

dynamics and the strong interaction between the vehicle and the

driver. This paper describes and compares two different methods,

a model-based and a data-driven approach, to tune a Multi-

Input-Multi-Output controller which allows to enhance the safety

while guaranteeing a good driving feeling. The two strategies are

tested on a multibody motorcycle simulator on challenging maneuvers

such as kick-back and strong braking while cornering at

high speed",A comparison between model-based and data-driven design of an active stability control system for two-wheeled vehicles,,10.1115/dscc2011-5934,,,core
62876088,2012-05-01T07:00:00,"This study implemented an exploratory mixed-methods design to better understand how the characteristics of a principal, specifically the strategies, behaviors, and actions, lead to the perception of empowerment as perceived by the teachers themselves.
An expert panel identified three highly successful principals assigned to elementary schools within a large urban district. Each was the principal of the school for a minimum of 4 years that utilized and sustained a shared-governance structure. Site observations at the schools, as evidenced by principal supervisors, indicated a successful governance structure, strong educational focus, and a sustained data-driven design for school improvement.
The teachers at each of the highly successful principals\u27 schools were surveyed for both qualitative and quantitative data from two survey instruments. Teachers responded to open-ended questions designed to identify specific characteristics of the principals\u27 that contributed to their sense of empowerment. Teachers also responded to statements to explore the overall schools\u27 governance in the areas of: decision-making, professional growth, status, self-efficacy, autonomy, and impact. Both instruments were compared across schools to determine emergent themes of characteristics and overall empowerment among the schools.
Embedded in reform initiatives is the concept of teacher empowerment as a means to increase the effectiveness of a school as an organization. If sustaining shared governance models and ensuring teachers are an integral part of the solutions to school reform, then determining what actions successful principals engage in, and how those actions influence a teacher\u27s sense of empowerment would be valuable information for practicing school administrators. What are the characteristics of successful principals that lead to the perception of teacher empowerment?
By looking at schools in a large urban school district, this study provides insight into how teachers perceive `empowerment\u27 and their contributions to the school in the areas of decision-making, professional growth, status, self-efficacy, autonomy, and impact. It also identifies specific characteristics, strategies, and practices of principals that contribute to teachers\u27 sense of empowerment.
The study revealed principals\u27 characteristics, strategies, and behaviors significantly affected teachers\u27 feelings, thinking, and behaviors and their perceptions of empowerment across six dimensions of empowerment: Decision Making, Professional Growth, Status, Self-Efficacy, Autonomy, and Impact (Short, 1991)","Empowering Teachers: Characteristics, Strategies, and Practices of Successful Principals",https://digitalscholarship.unlv.edu/cgi/viewcontent.cgi?article=2560&amp;context=thesesdissertations,,Digital Scholarship@UNLV,,core
130239189,2013-09-19T00:00:00,"By contemplating on the Eigenchair project, we ponder upon strategies and concepts of designing by using information technologies. What are the potentials of data driven design? What happens with objects when they are abstracted and reduced to a set of data? The emphasis is no longer on the creation of physical objects, but on conceiving meta-objects in the possibility space. Furthermore, this enables us to manipulate with a whole population of objects, instead of a single object. How do we get this abstract system to relate to the real world? Information technologies have opened up a number of new ways of thinking about the world and the object and they, by far, surpassed the formally simplified expression in design and architecture. Based on intellectual heritage of history and culture, information technologies can, by utilizing and recycling various elements and information, explore the 21st century object",Four Chairs and All the Others - Eigenchair,,,,,core
11461067,2004,"DCOS is a Data Centric lightweight Operating System for embedded devices. Despite limited energy and hardware resources, it supports a data driven architecture with provisions for dynamic loadable Modules. It combines these with Real-Time provisions based on Earliest Deadline First with a simple but smart resource handling mechanism. We will give an overview of the capabilities of DCOS and we will describe the basics of the main mechanisms","University of Twente, Centre for Telematics and Information Technology (CTIT)","DCOS, a real-time light-weight Data Centric Operating System",https://core.ac.uk/download/pdf/11461067.pdf,,,core
23500173,1993,"A pixel array has been proposed which features a completely data driven architecture. A pixel cell has been designed that has been optimized for this readout. It retains the features of preceding designs which allow low noise operation, time stamping, analog signal processing, XY address recording, ghost elimination and sparse data transmission. The pixel design eliminates a number of problems inherent in previous designs, by the use of sampled data techniques, destructive readout, and current mode output drivers. This architecture and pixel design is directed at applications such as a forward spectrometer at the SSC, an e+e- B factory at SLAC, and fixed target experiments at FNAL",,(E/I) PROGRESS ON THE DESIGN OF A DATA PUSH ARCHITECTURE FOR AN ARRAY OF OPTIMIZED TIME TAGGING PIXELS,,,,core
23464770,1998,"In this paper, we introduce a method of designing optimal time}frequency detectors from training samples, which is potentially of great bene&quot;t when few a priori information on the nonstationary signal to be detected is available. However, achieving good performance with data-driven detectors requires matching their complexity to the available amount of training samples: receivers with a too large number of adjustable parameters often exhibit a poor generalization performance whereas those with an insu$cient complexity cannot learn all the information available in the design set. Then, using the principle of structural risk minimization proposed by Vapnik, we introduce procedures which provide powerful tools for tuning the complexity of generalized linear detectors and improving their performance. Next, these methods are successfully experimented on simulated and real data, with linear detectors operating in the time}frequency domain: it is in such high-dimensional feature spaces that procedures of deriving reduced-bias receivers from training samples are of prime necessity. Finally, we show that our methodology may o!er a helpful support for designing detectors in many applications of current interest, such as biomedical engineering and complex system",,Data-driven design and complexity control of time}frequency detectors,,,,core
23074446,1999,"A 16-channel digital TDC chip has been built for the DIRC Cherenkov counter of the BaBar experiment at the SLAC B-factory (Stanford, USA). The binning is 0.5 ns, the conversion time 32 ns and the full-scale 32 µs. The data driven architecture integrates channel buffering and selective readout of data falling within a programmable time window. The time measuring scale is constantly locked to the phase of the (external) clock. The linearity is better than 80 ps rms. The dead time loss is less than 0.1 % for incoherent random input at a rate of 100 kHz on each channel. At such a rate the power dissipation is less than 100 mW. The die size is 36 mm 2. ",,A 16-Channel Digital TDC Chip with Internal Buffering and Selective Readout for the DIRC,,,,core
