@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,pii,freetoread,freetoreadLabel,prism:isbn,pubmed-id
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/67650340377', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/67650340377?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67650340377&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=67650340377&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/67650340377,SCOPUS_ID:67650340377,2-s2.0-67650340377,To avoid unmoving and moving obstacles using MKBC algorithm : Path planning,Kulić R.,"IEEE 2009 International Conference on Mechatronics, ICM 2009",,,,,,2009-07-17,2009,10.1109/ICMECH.2009.4957117,0,"[{'@_fa': 'true', 'affilname': 'Belgrade University', 'affiliation-city': 'Belgrade', 'affiliation-country': 'Serbia'}]",Conference Proceeding,cp,Conference Paper,4957117,17800156705,0,False,,,,"[{'@_fa': 'true', '$': '9781424441952'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/67650317518', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/67650317518?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=67650317518&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=67650317518&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/67650317518,SCOPUS_ID:67650317518,2-s2.0-67650317518,Real-time neural network based identification of a rotary-wing UAV dynamics for autonomous flight,Samal M.K.,Proceedings of the IEEE International Conference on Industrial Technology,,,,,,2009-07-17,2009,10.1109/ICIT.2009.4939663,10,"[{'@_fa': 'true', 'affilname': 'University of New South Wales at Australian Defence Force Academy', 'affiliation-city': 'Canberra', 'affiliation-country': 'Australia'}]",Conference Proceeding,cp,Conference Paper,4939663,84128,0,False,,,,"[{'@_fa': 'true', '$': '1424435064'}, {'@_fa': 'true', '$': '9781424435067'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/68149170032', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/68149170032?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=68149170032&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=68149170032&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0893608009001464'}",https://api.elsevier.com/content/abstract/scopus_id/68149170032,SCOPUS_ID:68149170032,2-s2.0-68149170032,Extending the Evolutionary Robotics approach to flying machines: An application to MAV teams,Ruini F.,Neural Networks,08936080,,22,5-6,812-821,2009-07-01,July 2009,10.1016/j.neunet.2009.06.032,13,"[{'@_fa': 'true', 'affilname': 'University of Plymouth', 'affiliation-city': 'Plymouth', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,24804,0,False,S0893608009001464,,,,19595566
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/65149104401', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/65149104401?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=65149104401&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=65149104401&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/65149104401,SCOPUS_ID:65149104401,2-s2.0-65149104401,Target recognition system based on optical vision for AUV,Tang X.,Jiqiren/Robot,10020446,,31,2,171-178,2009-03-01,March 2009,,22,"[{'@_fa': 'true', 'affilname': 'Harbin Engineering University', 'affiliation-city': 'Harbin', 'affiliation-country': 'China'}]",Journal,ar,Article,,18056,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/77958487321', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/77958487321?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77958487321&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77958487321&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/77958487321,SCOPUS_ID:77958487321,2-s2.0-77958487321,Unifying plan-space value-based approximate dynamic programming policies and open loop feedback control,Bush L.,AIAA Infotech at Aerospace Conference and Exhibit and AIAA Unmanned...Unlimited Conference,,,,,,2009-01-01,2009,10.2514/6.2009-1982,0,"[{'@_fa': 'true', 'affilname': 'Massachusetts Institute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,2009-1982,19700182012,0,False,,,,"[{'@_fa': 'true', '$': '9781563479717'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/76249100986', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/76249100986?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=76249100986&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=76249100986&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/76249100986,SCOPUS_ID:76249100986,2-s2.0-76249100986,Which landmark is useful? Learning selection policies for navigation in unknown environments,Strasdat H.,Proceedings - IEEE International Conference on Robotics and Automation,10504729,,,,1410-1415,2009-01-01,2009,10.1109/ROBOT.2009.5152207,34,"[{'@_fa': 'true', 'affilname': 'Universität Freiburg', 'affiliation-city': 'Freiburg im Breisgau', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Imperial College London', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",Conference Proceeding,cp,Conference Paper,5152207,25456,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/57749207284', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/57749207284?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=57749207284&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=57749207284&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/57749207284,SCOPUS_ID:57749207284,2-s2.0-57749207284,Learning visual docking for non-holonomic autonomous vehicles,Martínez-Marín T.,"IEEE Intelligent Vehicles Symposium, Proceedings",,,,,1015-1020,2008-12-24,2008,10.1109/IVS.2008.4621291,2,"[{'@_fa': 'true', 'affilname': ""Universitat d'Alacant"", 'affiliation-city': 'Alicante', 'affiliation-country': 'Spain'}]",Conference Proceeding,cp,Conference Paper,4621291,70642,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}","[{'@_fa': 'true', '$': '9781424425693'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/77950835707', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/77950835707?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77950835707&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77950835707&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/77950835707,SCOPUS_ID:77950835707,2-s2.0-77950835707,Road following for autonomous vehicle navigation using a concurrent neural classifier,Neagoe V.,"2008 World Automation Congress, WAC 2008",,,,,,2008-12-01,2008,,6,"[{'@_fa': 'true', 'affilname': 'University Politehnica of Bucharest', 'affiliation-city': 'Bucuresti', 'affiliation-country': 'Romania'}]",Conference Proceeding,cp,Conference Paper,4699060,19700170482,0,False,,,,"[{'@_fa': 'true', '$': '9781889335384'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/69549136968', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/69549136968?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=69549136968&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=69549136968&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/69549136968,SCOPUS_ID:69549136968,2-s2.0-69549136968,Policy gradient based reinforcement learning for real autonomous underwater cable tracking,El-Fakdi A.,"2008 IEEE/RSJ International Conference on Intelligent Robots and Systems, IROS",,,,,3635-3640,2008-12-01,2008,10.1109/IROS.2008.4650873,19,"[{'@_fa': 'true', 'affilname': 'Universitat de Girona', 'affiliation-city': 'Girona', 'affiliation-country': 'Spain'}]",Conference Proceeding,cp,Conference Paper,4650873,18800156728,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}","[{'@_fa': 'true', '$': '9781424420582'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/64949095493', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/64949095493?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=64949095493&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=64949095493&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/64949095493,SCOPUS_ID:64949095493,2-s2.0-64949095493,Neural network based adaptive nonlinear model inversion control of a twin rotor system in real time,Rahideh A.,"2008 7th IEEE International Conference on Cybernetic Intelligent Systems, CIS 2008",,,,,,2008-12-01,2008,10.1109/UKRICIS.2008.4798952,3,"[{'@_fa': 'true', 'affilname': 'Shiraz University of Technology', 'affiliation-city': 'Shiraz', 'affiliation-country': 'Iran'}]",Conference Proceeding,cp,Conference Paper,4798952,17500155154,0,False,,,,"[{'@_fa': 'true', '$': '9781424429141'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/56749083311', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/56749083311?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=56749083311&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=56749083311&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/56749083311,SCOPUS_ID:56749083311,2-s2.0-56749083311,Distributed control in multi-agent systems: A preliminary model of autonomous MAV swarms,Ruini F.,"Proceedings of the 11th International Conference on Information Fusion, FUSION 2008",,,,,,2008-12-01,2008,10.1109/icif.2008.4632325,5,"[{'@_fa': 'true', 'affilname': 'University of Plymouth', 'affiliation-city': 'Plymouth', 'affiliation-country': 'United Kingdom'}]",Conference Proceeding,cp,Conference Paper,4632325,13000154707,0,False,,,,"[{'@_fa': 'true', '$': '9783000248832'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/56249106906', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/56249106906?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=56249106906&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=56249106906&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/56249106906,SCOPUS_ID:56249106906,2-s2.0-56249106906,Fast detection and localization algorithm for circular targets,Li X.,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,,7127,,,2008-11-21,2008,10.1117/12.806749,0,"[{'@_fa': 'true', 'affilname': 'Beihang University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Conference Proceeding,cp,Conference Paper,71272J,40067,0,False,,,,"[{'@_fa': 'true', '$': '9780819473615'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/56349163919', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/56349163919?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=56349163919&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=56349163919&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/56349163919,SCOPUS_ID:56349163919,2-s2.0-56349163919,Path following control for mobile robot based on machine vision in unstructured environment,Ren Y.,Beijing Gongye Daxue Xuebao / Journal of Beijing University of Technology,02540037,,34,10,1021-1025,2008-10-01,October 2008,,6,"[{'@_fa': 'true', 'affilname': 'China Agricultural University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,,145725,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/52349117124', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/52349117124?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=52349117124&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=52349117124&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/52349117124,SCOPUS_ID:52349117124,2-s2.0-52349117124,Leveraging AI's breadth in CS 1,Dodds Z.,AAAI Spring Symposium - Technical Report,,,SS-08-08,,26-31,2008-09-29,2008,,0,"[{'@_fa': 'true', 'affilname': 'Harvey Mudd College', 'affiliation-city': 'Claremont', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,,144601,0,False,,,,"[{'@_fa': 'true', '$': '9781577353645'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/44949126432', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/44949126432?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=44949126432&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=44949126432&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/44949126432,SCOPUS_ID:44949126432,2-s2.0-44949126432,Considerations in detecting cdc select agents under field conditions,Spinelli C.,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,,6945,,,2008-06-17,2008,10.1117/12.782204,1,"[{'@_fa': 'true', 'affilname': 'Boeing Corporation', 'affiliation-city': 'Chicago', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,69450N,40067,0,False,,,,"[{'@_fa': 'true', '$': '9780819471369'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/42949158842', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/42949158842?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=42949158842&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=42949158842&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/42949158842,SCOPUS_ID:42949158842,2-s2.0-42949158842,Real-time system identification techniques based on neural networks for a low-cost UAV,Puttige V.,"Journal of Engineering, Computing and Architecture",,19347197,2,1,,2008-05-06,2008,,2,"[{'@_fa': 'true', 'affilname': 'UNSW Sydney', 'affiliation-city': 'Sydney', 'affiliation-country': 'Australia'}]",Journal,ar,Article,,11200153562,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/41149127146', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/41149127146?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=41149127146&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=41149127146&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/41149127146,SCOPUS_ID:41149127146,2-s2.0-41149127146,Performance of a wavelength-diversified FSO tracking algorithm for real-time battlefield communications,Al-Akkoumi M.K.,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,,6877,,,2008-03-31,2008,10.1117/12.763703,4,"[{'@_fa': 'true', 'affilname': 'University of Oklahoma Tulsa', 'affiliation-city': 'Tulsa', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,68770A,40067,0,False,,,,"[{'@_fa': 'true', '$': '9780819470522'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/43449119538', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/43449119538?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=43449119538&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=43449119538&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/43449119538,SCOPUS_ID:43449119538,2-s2.0-43449119538,A new UAV geo-iocation approach based on common points on multiple images,Yu J.,Binggong Xuebao/Acta Armamentarii,10001093,,29,3,300-304,2008-03-01,March 2008,,2,"[{'@_fa': 'true', 'affilname': 'PLA Dalian Naval Academy', 'affiliation-city': 'Dalian', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Tsinghua University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,,17155,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/40549123728', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/40549123728?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=40549123728&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=40549123728&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/40549123728,SCOPUS_ID:40549123728,2-s2.0-40549123728,Time Optimal Hybrid Sliding Mode-PI Control for an Autonomous Underwater Robot,Chatchanayuenyong T.,International Journal of Advanced Robotic Systems,17298806,17298814,5,1,91-98,2008-03-01,1 March 2008,10.5772/5655,8,"[{'@_fa': 'true', 'affilname': 'Asian Institute of Technology Thailand', 'affiliation-city': 'Bangkok', 'affiliation-country': 'Thailand'}, {'@_fa': 'true', 'affilname': 'Mahasarakham University', 'affiliation-city': 'Maha Sarakham', 'affiliation-country': 'Thailand'}]",Journal,ar,Article,,144749,1,True,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/37249000905', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/37249000905?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=37249000905&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=37249000905&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S156849460700083X'}",https://api.elsevier.com/content/abstract/scopus_id/37249000905,SCOPUS_ID:37249000905,2-s2.0-37249000905,Direct adaptive neural flight control system for an unstable unmanned aircraft,Suresh S.,Applied Soft Computing Journal,15684946,,8,2,937-948,2008-03-01,March 2008,10.1016/j.asoc.2007.07.009,27,"[{'@_fa': 'true', 'affilname': 'Nanyang Technological University', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Journal,ar,Article,,18136,0,False,S156849460700083X,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/44649140417', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/44649140417?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=44649140417&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=44649140417&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/44649140417,SCOPUS_ID:44649140417,2-s2.0-44649140417,Directed subspace search ML-PDA with application to active sonar tracking,Blanding W.R.,IEEE Transactions on Aerospace and Electronic Systems,00189251,,44,1,201-216,2008-01-01,January 2008,10.1109/TAES.2008.4516999,31,"[{'@_fa': 'true', 'affilname': 'University of Connecticut', 'affiliation-city': 'Storrs', 'affiliation-country': 'United States'}]",Journal,ar,Article,,17336,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/44649105720', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/44649105720?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=44649105720&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=44649105720&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/44649105720,SCOPUS_ID:44649105720,2-s2.0-44649105720,Flight-test results of autonomous airplane transitions between steady-level and hovering flight,Johnson E.N.,"Journal of Guidance, Control, and Dynamics",07315090,15333884,31,2,358-370,2008-01-01,March/April 2008,10.2514/1.29261,42,"[{'@_fa': 'true', 'affilname': 'Georgia Institute of Technology', 'affiliation-city': 'Atlanta', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'Aerospace Engineering Department', 'affiliation-city': None, 'affiliation-country': None}]",Journal,ar,Article,,29586,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/40849139283', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/40849139283?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=40849139283&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=40849139283&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/40849139283,SCOPUS_ID:40849139283,2-s2.0-40849139283,Soft-computing-based embedded design of an intelligent wall/lane-following vehicle,Tsui W.,IEEE/ASME Transactions on Mechatronics,10834435,,13,1,125-135,2008-01-01,February 2008,10.1109/TMECH.2007.910054,43,"[{'@_fa': 'true', 'affilname': 'University of Waterloo', 'affiliation-city': 'Waterloo', 'affiliation-country': 'Canada'}]",Journal,ar,Article,,19113,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/57049102189', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/57049102189?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=57049102189&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=57049102189&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/57049102189,SCOPUS_ID:57049102189,2-s2.0-57049102189,Sharing the road: Autonomous vehicles meet human drivers,Dresner K.,IJCAI International Joint Conference on Artificial Intelligence,10450823,,,,1263-1268,2007-12-01,2007,,89,"[{'@_fa': 'true', 'affilname': 'The University of Texas at Austin', 'affiliation-city': 'Austin', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,,19400157504,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/51349089046', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/51349089046?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=51349089046&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=51349089046&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/51349089046,SCOPUS_ID:51349089046,2-s2.0-51349089046,Autonomous blimp control using model-free reinforcement learning in a continuous state and action space,Rottmann A.,IEEE International Conference on Intelligent Robots and Systems,,,,,1895-1900,2007-12-01,2007,10.1109/IROS.2007.4399531,26,"[{'@_fa': 'true', 'affilname': 'Universität Freiburg', 'affiliation-city': 'Freiburg im Breisgau', 'affiliation-country': 'Germany'}]",Conference Proceeding,cp,Conference Paper,4399531,66854,0,False,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}","[{'@_fa': 'true', '$': '1424409128'}, {'@_fa': 'true', '$': '9781424409129'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/50249123144', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/50249123144?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=50249123144&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=50249123144&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/50249123144,SCOPUS_ID:50249123144,2-s2.0-50249123144,"2007 IEEE International Conference on Vehicular Electronics and Safety, ICVES",,"2007 IEEE International Conference on Vehicular Electronics and Safety, ICVES",,,,,,2007-12-01,2007,,0,,Conference Proceeding,cr,Conference Review,,12100155367,0,False,,,,"[{'@_fa': 'true', '$': '1424412668'}, {'@_fa': 'true', '$': '9781424412662'}]",
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/47349128589', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/47349128589?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=47349128589&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=47349128589&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/47349128589,SCOPUS_ID:47349128589,2-s2.0-47349128589,A robot-vision system for autonomous vehicle navigation with fuzzy-logic control using lab-view,Ramírez J.,"Electronics, Robotics and Automotive Mechanics Conference, CERMA 2007 - Proceedings",,,,,295-300,2007-12-01,2007,10.1109/CERMA.2007.4367702,6,"[{'@_fa': 'true', 'affilname': 'Instituto Nacional de Astrofisica Optica y Electronica', 'affiliation-city': 'Puebla', 'affiliation-country': 'Mexico'}, {'@_fa': 'true', 'affilname': 'IEEE', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",Conference Proceeding,cp,Conference Paper,4367702,11900154358,0,False,,,,"[{'@_fa': 'true', '$': '0769529747'}, {'@_fa': 'true', '$': '9780769529745'}]",
