@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,pubmed-id,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122510565', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122510565?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122510565&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122510565&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122510565,SCOPUS_ID:85122510565,2-s2.0-85122510565,"Data-Driven Construction Safety Information Sharing System Based on Linked Data, Ontologies, and Knowledge Graph Technologies",Pedro A.,International Journal of Environmental Research and Public Health,16604601,19,2,,2022-01-01,January-2 2022,10.3390/ijerph19020794,0,"[{'@_fa': 'true', 'affilname': 'Imperial College London', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,794,144989,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",16617827,,35055616,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122495244', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122495244?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122495244&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122495244&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122495244,SCOPUS_ID:85122495244,2-s2.0-85122495244,Closing the Gap: Combining Task Specification and Reinforcement Learning for Compliant Vegetable Cutting,Padalkar A.,Lecture Notes in Electrical Engineering,18761119,793,,187-206,2022-01-01,2022,10.1007/978-3-030-92442-3_11,0,"[{'@_fa': 'true', 'affilname': 'Deutsches Zentrum fur Luft- Und Raumfahrt', 'affiliation-city': '\xa0Cologne', 'affiliation-country': 'Germany'}]",Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,,"[{'@_fa': 'true', '$': '9783030924416'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122468064', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122468064?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122468064&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122468064&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122468064,SCOPUS_ID:85122468064,2-s2.0-85122468064,The Rise of Decision Intelligence: AI That Optimizes Decision-Making,Jeyanthi P.M.,EAI/Springer Innovations in Communication and Computing,25228609,,,85-92,2022-01-01,2022,10.1007/978-3-030-82763-2_7,0,"[{'@_fa': 'true', 'affilname': 'Jaipuria Institute of Management, Jaipur', 'affiliation-city': 'Jaipur', 'affiliation-country': 'India'}]",Book Series,ch,Book Chapter,,21101019713,0,False,,,25228595,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122422552', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122422552?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122422552&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122422552&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0360835221007282'}",https://api.elsevier.com/content/abstract/scopus_id/85122422552,SCOPUS_ID:85122422552,2-s2.0-85122422552,New perspectives and results for Smart Operators in industry 4.0: A human-centered approach,Longo F.,Computers and Industrial Engineering,,163,,,2022-01-01,January 2022,10.1016/j.cie.2021.107824,0,"[{'@_fa': 'true', 'affilname': 'Università della Calabria', 'affiliation-city': 'Rende', 'affiliation-country': 'Italy'}]",Journal,ar,Article,107824,18164,0,False,,,03608352,S0360835221007282,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122288081', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122288081?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122288081&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122288081&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122288081,SCOPUS_ID:85122288081,2-s2.0-85122288081,"Microgrid Digital Twins: Concepts, Applications, and Future Trends",Bazmohammadi N.,IEEE Access,21693536,10,,2284-2302,2022-01-01,2022,10.1109/ACCESS.2021.3138990,0,"[{'@_fa': 'true', 'affilname': 'Aalborg University', 'affiliation-city': 'Aalborg', 'affiliation-country': 'Denmark'}]",Journal,ar,Article,,21100374601,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122210756', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122210756?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122210756&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122210756&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122210756,SCOPUS_ID:85122210756,2-s2.0-85122210756,Anomaly detection in asset degradation process using variational autoencoder and explanations,Jakubowski J.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010291,0,"[{'@_fa': 'true', 'affilname': 'ArcelorMittal', 'affiliation-city': 'Luxembourg', 'affiliation-country': 'Luxembourg'}, {'@_fa': 'true', 'affilname': 'AGH University of Science and Technology', 'affiliation-city': 'Krakow MP', 'affiliation-country': 'Poland'}]",Journal,ar,Article,291,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85122062709', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85122062709?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85122062709&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85122062709&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85122062709,SCOPUS_ID:85122062709,2-s2.0-85122062709,Attacks to Automatous Vehicles: A Deep Learning Algorithm for Cybersecurity,Aldhyani T.H.H.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010360,0,"[{'@_fa': 'true', 'affilname': 'King Faisal University', 'affiliation-city': 'Al-Ahsa', 'affiliation-country': 'Saudi Arabia'}]",Journal,ar,Article,360,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,35009899,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121968187', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121968187?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121968187&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121968187&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2352711021001837'}",https://api.elsevier.com/content/abstract/scopus_id/85121968187,SCOPUS_ID:85121968187,2-s2.0-85121968187,tx2_fcnn_node: An open-source ROS compatible tool for monocular depth reconstruction,Muravyev K.,SoftwareX,23527110,17,,,2022-01-01,January 2022,10.1016/j.softx.2021.100956,0,"[{'@_fa': 'true', 'affilname': 'Federal Research Center Informatics and Management of the Russian Academy of Sciences', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}]",Journal,ar,Article,100956,21100422153,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",,S2352711021001837,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121918847', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121918847?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121918847&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121918847&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2210537921001335'}",https://api.elsevier.com/content/abstract/scopus_id/85121918847,SCOPUS_ID:85121918847,2-s2.0-85121918847,A conceptual framework for the implementation of Industry 4.0 in legal informatics,Agrawal S.,Sustainable Computing: Informatics and Systems,,33,,,2022-01-01,January 2022,10.1016/j.suscom.2021.100650,0,"[{'@_fa': 'true', 'affilname': 'Delhi Technological University', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",Journal,ar,Article,100650,19700201455,0,False,,,22105379,S2210537921001335,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121846338', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121846338?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121846338&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121846338&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121846338,SCOPUS_ID:85121846338,2-s2.0-85121846338,Customer churn prediction in telecommunication industry using deep learning,Fujo S.W.,Information Sciences Letters,2090956X,11,1,185-198,2022-01-01,January 2022,10.18576/isl/110120,0,"[{'@_fa': 'true', 'affilname': 'Ahlia University', 'affiliation-city': 'Manama', 'affiliation-country': 'Bahrain'}]",Journal,ar,Article,24,21100970313,0,False,,,20909551,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121834357', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121834357?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121834357&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121834357&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121834357,SCOPUS_ID:85121834357,2-s2.0-85121834357,A spatio-temporal synergistic graph convolution long short-term memory network and its application for industrial soft sensors,Chang S.C.,Kongzhi yu Juece/Control and Decision,,37,1,77-86,2022-01-01,January 2021,10.13195/j.kzyjc.2020.0901,0,"[{'@_fa': 'true', 'affilname': 'College of Control Science and Engineering, Zhejiang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",Journal,ar,Article,,79015,0,False,,,10010920,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121779213', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121779213?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121779213&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121779213&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121779213,SCOPUS_ID:85121779213,2-s2.0-85121779213,Sensor-based predictive maintenance with reduction of false alarms—A case study in heavy industry,Hermansa M.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010226,0,"[{'@_fa': 'true', 'affilname': 'Silesian University of Technology', 'affiliation-city': 'Gliwice', 'affiliation-country': 'Poland'}]",Journal,ar,Article,226,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121725491', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121725491?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121725491&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121725491&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121725491,SCOPUS_ID:85121725491,2-s2.0-85121725491,Autonomous incident detection on spectrometers using deep convolutional models,Zhang X.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010160,0,"[{'@_fa': 'true', 'affilname': 'Monash University', 'affiliation-city': 'Melbourne', 'affiliation-country': 'Australia'}]",Journal,ar,Article,160,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,35009704,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121711614', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121711614?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121711614&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121711614&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121711614,SCOPUS_ID:85121711614,2-s2.0-85121711614,A layered middleware for ot/it convergence to empower industry 5.0 applications,Patera L.,Sensors,,22,1,,2022-01-01,January-1 2022,10.3390/s22010190,0,"[{'@_fa': 'true', 'affilname': 'Alma Mater Studiorum Università di Bologna', 'affiliation-city': 'Bologna', 'affiliation-country': 'Italy'}]",Journal,ar,Article,190,130124,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",14248220,,35009732,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121612748', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121612748?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121612748&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121612748&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85121612748,SCOPUS_ID:85121612748,2-s2.0-85121612748,Machine Learning-Based Pruning Technique for Low Power Approximate Computing,Sakthivel B.,Computer Systems Science and Engineering,,42,1,397-406,2022-01-01,2022,10.32604/CSSE.2022.021637,0,"[{'@_fa': 'true', 'affilname': 'Madurai Institute of Engineering and Technology', 'affiliation-city': 'Madurai', 'affiliation-country': 'India'}]",Journal,ar,Article,,12324,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",02676192,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85121511874', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85121511874?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85121511874&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85121511874&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0168169921006529'}",https://api.elsevier.com/content/abstract/scopus_id/85121511874,SCOPUS_ID:85121511874,2-s2.0-85121511874,Intelligent IoT-multiagent precision irrigation approach for improving water use efficiency in irrigation systems at farm and district scales,Jiménez A.F.,Computers and Electronics in Agriculture,,192,,,2022-01-01,January 2022,10.1016/j.compag.2021.106635,0,"[{'@_fa': 'true', 'affilname': 'Universidad de los Llanos', 'affiliation-city': None, 'affiliation-country': 'Colombia'}, {'@_fa': 'true', 'affilname': 'Universidad Nacional de Colombia', 'affiliation-city': 'Bogota', 'affiliation-country': 'Colombia'}]",Journal,ar,Article,106635,30441,0,False,,,01681699,S0168169921006529,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120950583', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120950583?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120950583&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120950583&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120950583,SCOPUS_ID:85120950583,2-s2.0-85120950583,Sensor data based anomaly detection in autonomous vehicles using modified convolutional neural network,Rajendar S.,Intelligent Automation and Soft Computing,2326005X,32,2,859-875,2022-01-01,2022,10.32604/iasc.2022.020936,0,"[{'@_fa': 'true', 'affilname': 'KPR Institute of Engineering and Technology', 'affiliation-city': 'Coimbatore', 'affiliation-country': 'India'}]",Journal,ar,Article,,25476,0,False,,,10798587,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120880462', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120880462?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120880462&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120880462&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120880462,SCOPUS_ID:85120880462,2-s2.0-85120880462,Multi-disciplinary Use of Three-Dimensional Geospatial Information,Krijnen T.,Structural Integrity,25225618,20,,271-296,2022-01-01,2022,10.1007/978-3-030-82430-3_12,0,"[{'@_fa': 'true', 'affilname': 'Department of Urbanism, TU Delft', 'affiliation-city': 'Delft', 'affiliation-country': 'Netherlands'}]",Book Series,ch,Book Chapter,,21100983209,0,False,,,2522560X,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120878535', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120878535?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120878535&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120878535&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120878535,SCOPUS_ID:85120878535,2-s2.0-85120878535,"Emerging Technologies for Health, Safety and Well-being in Construction Industry",Tender M.,Structural Integrity,25225618,20,,369-390,2022-01-01,2022,10.1007/978-3-030-82430-3_16,0,"[{'@_fa': 'true', 'affilname': 'Universidade do Minho', 'affiliation-city': 'Braga', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Instituto Superior de Engenharia do Porto', 'affiliation-city': 'Porto', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'ISLA-Polytechnic Institute of Management and Technology', 'affiliation-city': 'VN Gaia', 'affiliation-country': 'Portugal'}]",Book Series,ch,Book Chapter,,21100983209,0,False,,,2522560X,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120584803', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120584803?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120584803&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120584803&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120584803,SCOPUS_ID:85120584803,2-s2.0-85120584803,Digital Business Models in the Healthcare Industry,Hoppe N.,Intelligent Systems Reference Library,18684408,212,,331-356,2022-01-01,2022,10.1007/978-3-030-83620-7_14,0,"[{'@_fa': 'true', 'affilname': 'Hochschule Aalen', 'affiliation-city': 'Aalen', 'affiliation-country': 'Germany'}]",Book Series,ch,Book Chapter,,21100222537,0,False,,,18684394,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120525249', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120525249?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120525249&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120525249&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85120525249,SCOPUS_ID:85120525249,2-s2.0-85120525249,Developments in Agriculture Technology Using Internet of Things,Sucharitha G.,EAI/Springer Innovations in Communication and Computing,25228609,,,341-360,2022-01-01,2022,10.1007/978-3-030-77528-5_18,0,"[{'@_fa': 'true', 'affilname': 'Institute of Aeronautical Engineering, Hyderabad', 'affiliation-city': 'Hyderabad', 'affiliation-country': 'India'}]",Book Series,ch,Book Chapter,,21101019713,0,False,,,25228595,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85120173556', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85120173556?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85120173556&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85120173556&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0169814121001529'}",https://api.elsevier.com/content/abstract/scopus_id/85120173556,SCOPUS_ID:85120173556,2-s2.0-85120173556,Industrial intelligence in the care of workers’ mental health: A review of status and challenges,Goetz C.,International Journal of Industrial Ergonomics,18728219,87,,,2022-01-01,January 2022,10.1016/j.ergon.2021.103234,0,"[{'@_fa': 'true', 'affilname': 'Universidade do Vale do Rio dos Sinos', 'affiliation-city': 'Sao Leopoldo', 'affiliation-country': 'Brazil'}]",Journal,re,Review,103234,12385,0,False,,,01698141,S0169814121001529,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119905389', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119905389?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119905389&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119905389&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0196890421012061'}",https://api.elsevier.com/content/abstract/scopus_id/85119905389,SCOPUS_ID:85119905389,2-s2.0-85119905389,Deep reinforcement learning based energy management strategy of fuel cell hybrid railway vehicles considering fuel cell aging,Deng K.,Energy Conversion and Management,,251,,,2022-01-01,1 January 2022,10.1016/j.enconman.2021.115030,1,"[{'@_fa': 'true', 'affilname': 'Rheinisch-Westfälische Technische Hochschule Aachen', 'affiliation-city': 'Aachen', 'affiliation-country': 'Germany'}]",Journal,ar,Article,115030,29372,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",01968904,S0196890421012061,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119837878', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119837878?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119837878&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119837878&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119837878,SCOPUS_ID:85119837878,2-s2.0-85119837878,"2nd International Conference on Data Science, Machine Learning and Applications, ICDSMLA 2020",,Lecture Notes in Electrical Engineering,18761119,783,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,19700186822,0,False,,,18761100,,,"[{'@_fa': 'true', '$': '9789811636899'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119825769', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119825769?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119825769&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119825769&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119825769,SCOPUS_ID:85119825769,2-s2.0-85119825769,"The Learning Ideas Conference, TLIC 2021",,Lecture Notes in Networks and Systems,23673389,349 LNNS,,,2022-01-01,2022,,0,,Book Series,cr,Conference Review,,21100901469,0,False,,,23673370,,,"[{'@_fa': 'true', '$': '9783030906764'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119822232', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119822232?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119822232&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119822232&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119822232,SCOPUS_ID:85119822232,2-s2.0-85119822232,Analyzing the big data security through a unified decision-making approach,Attaallah A.,Intelligent Automation and Soft Computing,2326005X,32,2,1071-1088,2022-01-01,2022,10.32604/iasc.2022.022569,0,"[{'@_fa': 'true', 'affilname': 'King Abdulaziz University', 'affiliation-city': 'Jeddah', 'affiliation-country': 'Saudi Arabia'}]",Journal,ar,Article,,25476,0,False,,,10798587,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85119685219', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85119685219?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85119685219&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85119685219&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85119685219,SCOPUS_ID:85119685219,2-s2.0-85119685219,"EMBRACE: Electronic Medical Record Safety, Blockchain to the Rescue",Khandelwal P.,Lecture Notes on Data Engineering and Communications Technologies,23674520,91,,605-613,2022-01-01,2022,10.1007/978-981-16-6285-0_48,0,"[{'@_fa': 'true', 'affilname': 'Guru Gobind Singh Indraprastha University', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,,
