doi,publication_date,publication,publisher,title,abstract,database
,2011-06-10,a,IEEE,alturi a thin middleware for simulated robot vision applications," Fast software performance is often the focus when developing real-time vision-based control applications for robot simulators. In this paper we have developed a thin, high performance middleware for USARSim and other simulators designed for real-time vision-based control applications. It includes a fast image server providing images in OpenCV, Matlab or web formats and a simple command/sensor processor. The interface has been tested in USARSim with an Unmanned Aerial Vehicle using two control applications; landing using a reinforcement learning algorithm and altitude control using elementary motion detection. The middleware has been found to be fast enough to control the flying robot as well as very easy to set up and use.",project-academic
10.1109/IJCNN.2017.7966404,2017-05-01,p,IEEE,following the leader using a tracking system based on pre trained deep neural networks," In this work, we present a software architecture to solve, at some level, the follow the leader problem. This problem consists of an autonomous vehicle trying to track and follow a leader vehicle. To track the leader position in consecutive camera images, we employed the Generic Object Tracking Using Regression Networks (GOTURN). GOTURN is a pre-trained Deep Neural Network capable of tracking generic objects, without application-specific training or fine-tuning. The proposed software architecture was evaluated using a real autonomous vehicle, in four stretches of a University ring road. In all experiments, the autonomous vehicle was able to follow the leader's path with maximum root mean square error of 0.28m.",project-academic
,1993-03-01,a,"Monterey, California. Naval Postgraduate School",the rational behavior model a multi paradigm tri level software architecture for the control of autonomous vehicles," Abstract : There is currently a very strong interest among researchers in the fields of artificial intelligence and robotics in finding more effective means of linking high level symbolic computations relating to mission planning and control for autonomous vehicles to low level vehicle control software. The diversity exhibited by the many processes involved in such control has resulted in a number of proposals for a general software architecture intended to provide an efficient yet flexible framework for the organization and interaction of relevant software components. The Rational Behavior Model (RBM) has been developed with these requirements in mind and consists of three levels, called the Strategic, the Tactical, and the Execution levels, respectively. Each level reflects computations supporting the solution to the global control problem based on different abstraction mechanisms. The unique contribution of the RBM architecture is the idea of specifying different programming paradigms to realize each software level. Specifically, RBM uses rule-based programming for the Strategic level, thereby permitting field reconfiguration of missions by a mission specialist without reprogramming at lower levels. The Tactical level realizes vehicle behaviors as the methods of software objects programmed in an object-based language such as Ada. These behaviors are initiated by rule satisfaction at the Strategic level, thereby rationalizing their interaction. The Execution level is programmed in any imperative language capable of supporting efficient execution of real-time control of the underlying vehicle hardware.",project-academic
,2020-03-10,,,unmanned aerial vehicle visual angle vehicle identification tracking method based on reinforcement learning," The invention discloses an unmanned aerial vehicle visual angle vehicle identification tracking method based on reinforcement learning. Based on unmanned aerial vehicle visual angle scene understanding, monitoring and tracking, efficient and self-adaptive panoramic video management is established, and through a transfer learning target tracking method of reinforcement learning, the unmanned aerialvehicle can perform self-adaptive fast moving vehicle tracking under the non-supervision condition. The cross-view and cross-azimuth space-ground cooperative tracking system is realized through ground camera data, cooperative processing and re-identification information and algorithms, so that traffic analysis does not pay attention to repeated video annotation work any more, the labor force of manual monitoring is liberated, and automatic analysis and monitoring application can be quickly, efficiently and accurately carried out according to an initialization target vehicle provided by software in advance.",project-academic
10.1109/ROBOT.1986.1087518,1986-04-01,p,IEEE,architecture and early experience with planning for the alv," This paper describes the software architecture and the initial algorithms that have proved to be effective for a real time robot planning system. The architecture is designed to incorporate planning technology from research on artificial intelligence while at the same time supporting the high performance decision making needed to control a fast-moving autonomous vehicle. The symbolic representation of the vehicle's plan is a key element in this architecture. Our initial algorithms use an especially efficient version of dynamic programming to find the best routes. The route is then translated into a symbolic plan. Replanning happens at several levels with the cost of replanning proportionate to the scope of the changes. This software is currently running in an environment which simulates the vehicle and perception systems, but it will be transferred to the DARPA Autonomous Land Vehicle built by Martin Marietta Denver Aerospace [Lowrie 86].",project-academic
10.1109/UVS.2019.8658283,2019-02-01,p,IEEE,automatic fault detection of power lines using unmanned aerial vehicle uav," Safety and automation are the two major challenges in the application of Unmanned Aerial Vehicle (UAV), commonly known as drone, to the power lines inspection and fault detection. While current state-of-the-art UAVs are equipped with collision avoidance features, there is less attention to the automatic and real-time fault detection of power lines using UAVs. This paper presents the architecture of three drone-oriented concept designs for automatic and real-time fault detection of power lines using UAVs. The proposed systems could be potential candidates for replacing traditional inspection methods of power lines, which are risky and costly. By incorporating a robust neural network, i.e., Artificial Intelligence (AI), and using appropriate and efficient sensors, the systems can automatically detect various faults and defects on power lines with high precision. We propose three concept design options comprised of different hardware/software components and their feasibility factors. For instance, FLIR Duo Pro R as a thermal sensor and Zenmuse XT for thermal vision have been proposed to be used in the concept designs. For data communication, the proposed designs use cloud-based virtual private network (VPN) for a secure connection between remote control (RC) of the UAV and the server. Based on the advantages and disadvantages of the three proposed design options, the most efficient design is also discussed. This design proposes a system with lightweight sensors, which could increase the flight time of the UAV. Further, the AI interface is coded on to the RC, making it economical, without any database for big data storage. The back-end of the neural network is stored in a cloud server. With the help of GSM antenna, the AI can run on the tablet if there is an available cellular network.",project-academic
10.1109/ICUAS48674.2020.9213884,2020-09-01,p,Institute of Electrical and Electronics Engineers Inc.,image based sense and avoid of small scale uav using deep learning approach," Distance detection of target object is an important information for obstacle avoidance in many fields, such as autonomous car. When the distance of the obstacle is calculated, one can determine the potential risk of collision. In this paper, a monocular camera was utilized to get the distance from an incoming unmanned aerial vehicle (UAV) using deep learning approach. The distance detection of an UAV using You Only Look Once (YOLO) object detector was proposed in this study. The region which contain the detected UAV was processed into 100 by 100 pixel and was input into the proposed model to estimate the distance of the target object. For the proposed model, a Convolutional Neural Network (CNN) was adopted to solve the regression problem. First, the feature extraction based on VGG network was performed, and then its results was applied to the distance network to estimate distance. Finally, Kalman filter was used to improve the object tracking when YOLO detector is not able to detect UAV and to smooth the estimated distance. The proposed model was trained only by using synthetic images from animation software and was validated by using both synthetic and real flight videos.",project-academic
10.1109/UIC-ATC.2017.8397582,2017-08-01,p,IEEE,autonomous uav forced graffiti detection and removal system based on machine learning," This paper proposes a smart graffiti clean-up system based on an autonomous Unmanned Aerial Vehicle (UAV) platform. This smart clean system is based on edge detection and machine learning algorithms to realize the detection and tracking of graffiti image in real time. In Graffiti detection, we aim to build a model to detect graffiti on walls which can help navigate the UAV to the correct coordinate and estimate the area of the graffiti. The data set which contain graffiti images are trained using machine learning techniques which will be used for the detections of the graffiti patterns. This will automate the process of detecting the location of the graffiti based on the edge detection technique and the model will be able to estimate the area of the graffiti. To achieve obstacle detection, and collision, a smart navigation approach is also proposed with the help of LiDAR and external camera. The overall graffiti cleanup system contains hardware and software that allow the user to use spray enamel with the reach and scale of an autonomous UAV.",project-academic
,2020-03-07,a,,a machine learning environment for evaluating autonomous driving software," Autonomous vehicles need safe development and testing environments. Many traffic scenarios are such that they cannot be tested in the real world. We see hybrid photorealistic simulation as a viable tool for developing AI (artificial intelligence) software for autonomous driving. We present a machine learning environment for detecting autonomous vehicle corner case behavior. Our environment is based on connecting the CARLA simulation software to TensorFlow machine learning framework and custom AI client software. The AI client software receives data from a simulated world via virtual sensors and transforms the data into information using machine learning models. The AI clients control vehicles in the simulated world. Our environment monitors the state assumed by the vehicle AIs to the ground truth state derived from the simulation model. Our system can search for corner cases where the vehicle AI is unable to correctly understand the situation. In our paper, we present the overall hybrid simulator architecture and compare different configurations. We present performance measurements from real setups, and outline the main parameters affecting the hybrid simulator performance.",project-academic
10.2139/SSRN.3492778,2019-11-01,a,,building vehicle autonomy sensors semiconductors software and u s competitiveness," This paper describes the current state of driving automation, the components that go into autonomous vehicles, and U.S. firm participation in the sector. There are three main components that enable autonomous driving: sensors, semiconductors, and software. Sensors, including cameras, Light Detection and Ranging (LiDAR), and radar are used together to help vehicles see road conditions at various distances, and in different weather and lighting conditions. Semiconductors facilitate the processing of data gathered by sensors in order to make real time driving decisions. Machine learning and mapping software provide the tools to improve the operation and decision making of vehicles. U.S. firms, including vehicle manufacturers, parts suppliers, and tech companies are competing across all of the components of driving automation. As a new area of competition, there are opportunities for startups and for firms to move into new areas (e.g., vehicle manufacturers developing chips, and technology companies supplying automotive parts).",project-academic
10.1109/IPCCC50635.2020.9391526,2020-11-06,p,IEEE,software define radio in realizing the intruding uas group behavior prediction," With the advancement of unmanned aerial vehicle (UAV) technology, UAV swarm has been showing its great security threats towards the ground facility. With current technologies, it is still challenging in unknown UAV swarm tracking and neutralization. In this paper, we propose an analytical method in predicting drone flying behavior based on the machine learning algorithm, which could be integrated into swarm behavior prediction. Radiofrequency (RF) signals emitted from the UAV are captured by software-defined radio (SDR) to form the time series data. By using conventional short-time Fourier transform (STFT), a time-frequency spectrum revealing the RF data energy distribution is obtained for analyzing the signal variance pattern formed by the two different types of UAV flying trajectory. The transformed time-frequency domain matrix would be applied in multiple machine learning classifier for telling the difference of different flying trajectory. The results present the applicability of using machine learning in predicting the flying features and modes of intruding UAV swarm. It shows the potential application of this method in realizing effective UAV swarm negation.",project-academic
10.1016/J.DCAN.2021.09.006,2021-09-17,a,Elsevier BV,huge deeppose detecting gps spoofing attack via deep recurrent neural network," Abstract None None The Global Positioning System (GPS) has become a foundation for most location-based services and navigation systems, such as autonomous vehicles, drones, ships, and wearable devices. However, it is a challenge to verify if the reported geographic locations are valid due to various GPS spoofing tools. The existence of pervasive tools, such as Fake GPS, Lockito, and software-defined radio, makes it feasible for ordinary users to hijack and report fake GPS coordinates, to cheat the monitoring server without being detected. Furthermore, it is also a challenge to get accurate sensor readings on mobile devices because of the high noise level introduced by commercial motion sensors. To this end, we propose DeepPOSE, a deep learning model, to address the noise introduced in sensor readings and detect GPS spoofing attacks on mobile platforms. Our design uses a convolutional and recurrent neural network to reduce the noise, to recover a vehicle’s real-time trajectory from multiple sensor inputs. We further propose a novel scheme to map the constructed trajectory from sensor readings onto the Google map, to smartly eliminate the accumulation of errors on the trajectory estimation. The reconstructed trajectory from sensors is then used to detect the GPS spoofing attack. Compared with the existing method, the proposed approach demonstrates a significantly higher degree of accuracy for detecting GPS spoofing attacks.",project-academic
10.1016/J.NEUNET.2009.06.032,2009-07-01,a,Neural Netw,2009 special issue extending the evolutionary robotics approach to flying machines an application to mav teams," The work presented in this article focuses on the use of embodied neural networks-developed through Evolutionary Robotics and Multi-Agent Systems methodologies-as autonomous distributed controllers for Micro-unmanned Aerial Vehicle (MAV) teams. The main aim of the research is to extend the range of domains that could be successfully tackled by the Evolutionary Robotics approach. The flying robots realm is an area that has not been yet thoroughly investigated by this discipline. This is due to the lack of an affordable and reliable robotic platform to use for carrying out experiments, and to the difficulty and the high computational load involved in experiments based upon a realistic software simulator for aircraft. We believe that the most recent improvements to the state of the art now permit the investigation of this domain. For demonstrating this point, two different evolutionary computer simulation models are presented in this article. The first model, which uses a simplified 2D test environment, has resulted in controllers evolved with the following capabilities: (1) navigation through unknown environments, (2) obstacle-avoidance, (3) tracking of a movable target, and (4) execution of cooperative and coordinated behaviors based on implicit communication strategies. In order to improve the robustness of these results and their potential use in real MAV teams, a more sophisticated 3D model is presented herein. The results obtained so far using the two models demonstrate the feasibility of the chosen approach for further research on the design of autonomous controllers for MAVs.",project-academic
10.2174/1874155X01307010040,2013-10-18,a,Bentham Science Publishers Ltd.,an auv for ocean exploring and its motion control system architecture," With the development of exploring and utilizing ocean source, Autonomous Underwater Vehicle (AUV) which could finish autonomous mission process is paid more and more attention. As an artificial intelligence system, AUV has high independence, reliability and adaptability to ocean environment. An efficient architecture of AUV plays an important role in achieving those properties. A newly developed AUV, ""ZT-AUV"", which is used for ocean exploring, is introduced. And its motion control system architecture is described. The architecture is divided into four parts including blackboard system, elementary behavior agent group, reflection behavior agent group and execution agent. The blackboard system is not only information processing and management center, but also agents' behavior control center. As the executable unit of motion controller, elementary behavior agent group makes AUV achieve three kinds of motion including surge, yaw and heave by certain control algorithm. Reflection behavior agent group is the unit by which the behavior of AUV can be achieved in another way, and it works when the system has fault. Execution agent finally drives the actuators of the system. The structures of the four parts mentioned above are discussed respectively. Both the hardware and software are described. Finally, simulation experiments and real experiments are conducted to test the whole system, and the results prove that the system architecture is reliable, flexible and extensible.",project-academic
,2011-03-25,a,,fuzzy logic approach in real time uav control," The current article presents a fuzzy logic approach for creating an artificial intelligent and autonomous pilot for unmanned aerial vehicle. The article presents a new way of identifying the position of the UAV relative to a destination point, based on two angles: deflection angle and relative angle. The major advantage of the presented method (over other artificial intelligent methods like genetic programming or neural networks) is the way of taking decisions in real-time, without the need of presenting any domain specific data to the system before running the simulation. In this article, a professional flight simulator - Microsoft Flight Simulator X (FSX) - is used and its software development kit (SDK), and therefore, all computations are specific to this flight simulator. The aircraft that is used is a real UAV - General Atomics RQ/MQ-1 Predator - an FSX add-on.",project-academic
,2017-12-12,a,,simulated autonomous driving on realistic road networks using deep reinforcement learning," Using Deep Reinforcement Learning (DRL) can be a promising approach to handle various tasks in the field of (simulated) autonomous driving. However, recent publications mainly consider learning in unusual driving environments. This paper presents Driving School for Autonomous Agents (DSA^2), a software for validating DRL algorithms in more usual driving environments based on artificial and realistic road networks. We also present the results of applying DSA^2 for handling the task of driving on a straight road while regulating the velocity of one vehicle according to different speed limits.",project-academic
10.1007/978-981-15-8462-6_24,2020-10-16,a,"Springer, Singapore",research on autonomous driving perception test based on adversarial examples," Recently some accidents brought the safety of autonomous vehicles to the public’s attention. Autonomous vehicles are not only hardware products, but also a system of multi-sensor perception modules and Deep Neural Networks (DNNs) software. There are many methods to test traditional software. However, finding a good enough software testing method for vehicles on-board DNNs models is still an open problem. In this paper, we provide a testing method based on boundary value testing. For DNNs, many studies have shown that adversarial examples can disable DNNs, and they are often closed to the decision boundary. Therefore, adversarial examples can be used as test cases. To accomplish this task, we use two novel algorithms to design boundary value test cases: a white-box method based on gradient information and a black-box method using Deep Reinforcement Learning. Further, we propose a whole testing procedure, including a computer simulation test, sensor unit test and real vehicle test. The experimental results show that it is feasible to use adversarial examples for testing and our method could increase efficiency. Our work may have inspirations for automobile manufacturers and researchers.",project-academic
,2018-02-16,,,super large scale anti jamming customized high speed traffic system and operation method of the same," The invention relates to a super-large scale anti-jamming customized high speed traffic system and an operation method of the same. The super-large scale anti-jamming customized high speed traffic system is an air intelligent traffic control system which is formed by totally-stereo elevated tracks, unmanned electric intelligent vehicles, an elevated station, a track transfer apparatus, an intelligent scheduling system and the like, wherein a passenger calls an intelligent vehicle nearby the elevated station, and determines to get on at the entrance; and the system automatically calculates theoptimal operation path and performs real-time acquisition on the mass operation data of intelligent vehicles, analyzes and processing the feedback operation data through the big data technology and the artificial intelligence algorithm to form a customized terminal-to-terminal traffic system, and adjusts operation of vehicles according to the intelligent scheduling algorithm. Therefore, the super-large scale anti-jamming customized high speed traffic system can realize the anti-jamming capability under super-large scale operation to smooth and optimize the traffic of the overall traffic system, and can realize a novel traffic system that traffic is defined by software through a control platform. The super-large scale anti-jamming customized high speed traffic system defines traffic throughsoftware, and all the vehicles are totally scheduled through the intelligent scheduling system, so that the super-large scale anti-jamming customized high speed traffic system is efficient in operation and can avoid jam.",project-academic
,2017-01-01,a,University of Glasgow,machine learning techniques to estimate the dynamics of a slung load multirotor uav system," This thesis addresses the question of designing robust and flexible controllers to enable autonomous operation of a multirotor UAV with an attached slung load for general cargo transport. This is achieved by following an experimental approach; real flight data from a slung load multirotor coupled system is used as experience, allowing for a computer software to estimate the pose of the slung in order to propose a swing-free controller that will dampen the oscillations of the slung load when the multirotor is following a desired flight trajectory. The thesis presents the reader with a methodology describing the development path from vehicle design and modelling over slung load state estimators to controller synthesis.

Attaching a load via a cable to the underside of the aircraft alters the mass distribution of the combined ""airborne entity"" in a highly dynamic fashion. The load will be subject to inertial, gravitational and unsteady aerodynamic forces which are transmitted to the aircraft via the cable, providing another source of external force to the multirotor platform and thus altering the flight dynamic response characteristics of the vehicle. Similarly the load relies on the forces transmitted by the multirotor to alter its state, which is much more difficult to control. The principle research hypothesis of this thesis is that the dynamics of the coupled system can be identified by applying Machine Learning techniques.

One of the major contributions of this thesis is the estimator that uses real flight data to train an unstructured black-box algorithm that can output the position vector of the load using the vehicle pose and pilot pseudo-controls as input. Experimental results show very accurate position estimation of the load using the machine learning estimator when comparing it with a motion tracking system (~2% offset). Another contribution lies in the avionics solution created for data collection, algorithm execution and control of multirotor UAVs, experimental results show successful autonomous flight with a range of algorithms and applications. Finally, to enable flight capabilities of a multirotor with slung load, a control system is developed that dampens the oscillations of the load; the controller uses a feedback approach to simultaneously prevent exciting swing and to actively dampen swing in the slung load. The methods and algorithms developed in this thesis are validated by flight testing.",project-academic
,2019-07-17,a,,end to end sensor modeling for lidar point cloud," Advanced sensors are a key to enable self-driving cars technology. Laser scanner sensors (LiDAR, Light Detection And Ranging) became a fundamental choice due to its long-range and robustness to low light driving conditions. The problem of designing a control software for self-driving cars is a complex task to explicitly formulate in rule-based systems, thus recent approaches rely on machine learning that can learn those rules from data. The major problem with such approaches is that the amount of training data required for generalizing a machine learning model is big, and on the other hand LiDAR data annotation is very costly compared to other car sensors. An accurate LiDAR sensor model can cope with such problem. Moreover, its value goes beyond this because existing LiDAR development, validation, and evaluation platforms and processes are very costly, and virtual testing and development environments are still immature in terms of physical properties representation. In this work we propose a novel Deep Learning-based LiDAR sensor model. This method models the sensor echos, using a Deep Neural Network to model echo pulse widths learned from real data using Polar Grid Maps (PGM). We benchmark our model performance against comprehensive real sensor data and very promising results are achieved that sets a baseline for future works.",project-academic
10.1109/ITSC.2019.8917398,2019-10-01,p,IEEE,end to end sensor modeling for lidar point cloud," Advanced sensors are a key to enable self-driving cars technology. Laser scanner sensors (LiDAR, Light Detection And Ranging) became a fundamental choice due to its long-range and robustness to low light driving conditions. The problem of designing a control software for self-driving cars is a complex task to explicitly formulate in rule-based systems, thus recent approaches rely on machine learning that can learn those rules from data. The major problem with such approaches is that the amount of training data required for generalizing a machine learning model is big, and on the other hand LiDAR data annotation is very costly compared to other car sensors. An accurate LiDAR sensor model can cope with such problem. Moreover, its value goes beyond this because existing LiDAR development, validation, and evaluation platforms and processes are very costly, and virtual testing and development environments are still immature in terms of physical properties representation.In this work we propose a novel Deep Learning-based LiDAR sensor model. This method models the sensor echos, using a Deep Neural Network to model echo pulse widths learned from real data using Polar Grid Maps (PGM). We benchmark our model performance against comprehensive real sensor data and very promising results are achieved that sets a baseline for future works.",project-academic
10.1109/ICE2T.2017.8215979,2017-09-01,p,IEEE,application framework for forest surveillance and data acquisition using unmanned aerial vehicle system," An application framework is proposed in this paper that considers low cost surveillance mechanism and data acquisition in the forest. An application is developed as proof of concept with detailed design that can take advantage of unmanned urban vehicle to be directly configured and controlled in real-time. The advantages are numerous; it can be used for many purposes. For example, it can be used for observing critical and important area for intruder activities or to know the current state of any object of interest. We considered using machine learning and image processing and can be used for species of trees in the forest by color and size detection. A separate service running on separate remote server will be responsible for this. We have proposed a application framework particularly to be cheap and targeted to be easy to handle by non-technical persons and that it does not require large software system knowledge like Pix4D or DroneDeploy. This system will be useful for operations and research specially the forestry and palm oil plantation surveillance, and sustainable timber industry that specially needs carefully collected imageries and data from objects. Collection of raw data from sensor networks is also proposed in the system architecture.",project-academic
10.18799/24131830/2019/11/2346,2019-11-15,a,Государственное образовательное учреждение высшего профессионального образования «Томский политехнический университет»,интеллектуальная система компьютерного зрения беспилотных летательных аппаратов для мониторинга технологических объектов предприятий нефтегазовой отрасли," The relevance of the research is caused by the necessity to develop modern computer vision systems for monitoring hazardous technological objects of oil and gas industry. The main aim of the research is to develop the intelligent computer vision system for unmanned aerial vehicles, which allows monitoring dangerous technological objects and analyzing the monitoring data in real-time on the board of the unmanned aerial vehicle. Objects: the concept of construction of intelligent computer vision system; new architectures of convolutional neural networks hardware-based using field programmable gate array; the method of unification of computing blocks and ways of parallel calculation in hardware-based convolutional neural networks; algorithms of error-correction encoding and decoding data for exchanging message between ground and airborne components of the intelligent computer vision system.  Methods: methods of detection and classification objects in images using convolutional neural networks; convolutional neural network deep learning methods; methods of designing software and hardware systems. Results. We have been analyzed the current state of research in the field of monitoring hazardous technological objects of the oil and gas industry and developed the concept of construction of intelligent computer vision system for unmanned aerial vehicles for monitoring dangerous objects. The idea of analyzing the images, obtained at monitoring of technological objects and surrounding areas, directly onboard of the unmanned aerial vehicle in real time was the base in this concept. Moreover, it is shown that the use of hardware-based convolutional neural networks for providing such analysis in real time is required. The authors developed the convolutional neural networks architectures for computer vision system from promising subclasses LeNet5 and YOLO and proposed the algorithms of error-correction data encoding/decoding for messages exchanging between these components, considering the specifics of ground and airborne components. The authors developed the original method of organizing calculation in hardware-based convolutional neural networks using field programmable gate array, which differs from the known ones by using the unified computing blocks and new ways of parallel calculation in layers in these convolutional neural networks. They proposed the architecture of computing device of the unmanned aerial vehicle which includes the blocks of the hardware-based convolutional neural networks and the data encoder/decoder. This device is based on the Altera Cyclone V SX system-on-a-chip. The paper demonstrates the first results of studying the device efficiency. The authors developed the software for the ground component of the computer vision system.",project-academic
10.1109/ITSC45102.2020.9294684,2020-09-20,p,IEEE,creating value from in vehicle data detecting road surfaces and road hazards," An important component for the realization of the automated driving task is a holistic environment model. Connected and Autonomous Vehicles (CAVs) must be capable of detecting other vehicles, road markings, dangerous obstacles and upcoming road conditions. Apart from the comfort dependency on the road condition, friction values are calculated on the basis of road properties, which in turn are relevant for e.g. breaking and safety distances of CAVs. Due to the substitution of the human control task by the machine, this information must in future be detected by the vehicle itself. Based on the existing Vehicle Level Sensors (VLSs) and Acceleration Sensors (ASs) data, which are standard components in modern vehicles, a machine-learning approach of determining road surface materials and road hazards is presented. Our software solution of determining different road surface materials as asphalt, concrete, cobblestone or gravel with a total accuracy of 92.36% is presented. Furthermore, the results of the road hazards detection as potholes and speed bumps with a total accuracy of 92.39% is stated. Additionally to the edge calculations in the vehicle, our idea resolves in connected vehicles being capable of classifying road conditions enabling them to provide road analyses to a cloud platform. The goal is to establish a holistic cloud solution for road conditions to enable CAVs for the consumption of road condition data of upcoming road segments and empower them to adjust to those.",project-academic
10.1109/ICTC.2017.8190968,2017-10-01,p,IEEE,unmanned aerial vehicle surveillance system uavss for forest surveillance and data acquisition," An application framework is proposed in this paper that considers low cost surveillance mechanism and data acquisition in the forest. An application is developed as proof of concept with detailed design that can take advantage of unmanned urban vehicle to be directly configured and controlled in real-time. The advantages are numerous; it can be used for many purposes. For example, it can be used for observing critical and important area for intruder activities or to know the current state of any object of interest. We considered using machine learning and image processing and can be used for species of trees in the forest by color and size detection. A separate service running on separate remote server will be responsible for this. We have proposed a application framework particularly to be cheap and easy to handle by non-technical persons and that it does not require large software system knowledge like Pix4D or DroneDeploy. This system will be useful for operations and research specially the forestry and palm oil plantation surveillance, and sustainable timber industry that specially needs carefully collected imageries and data from objects. Collection of raw data from sensor networks is also proposed in the system architecture.",project-academic
10.1109/AERO47225.2020.9172376,2020-03-01,p,IEEE,using fault detection identification software with local awareness sensors to improve satellite resiliency," With 20,000 trackable orbital objects and hundreds of thousands of orbital debris too small to be cataloged, satellites today operate in an increasingly congested environment as more and more launches are performed. It is also common for a satellite to not be in 24/7 contact with the ground, this break in the communication network implying that when there is an anomalous event, there is often a longer downtime than desired. Coupling a probabilistic Artificial Intelligence (AI) system with local awareness sensors running onboard the vehicle, will enable the satellite to execute maneuvers to reduce the chances of an on-orbit collision and have higher resilience to the effects and dangers of space. To reduce the chances of the satellite being struck by debris the autonomous system could use local cameras to plan and execute maneuvers around reducing the chance of an on-orbit collision. By monitoring the local structural state health of the satellite using sensors, the satellite could be alerted when it has been struck by debris and which area of the satellite has been effected. The information from the monitoring local structure state health system can be used by an onboard autonomous system to not only update the operator but also plan around the damaged area if possible, so the overall mission can still be accomplished. At the Space Vehicle Directorate in the Air Force Research Laboratory (AFRL), software has been built to investigate aspects of this concept. This software has been designed to be modular with each executable performing a specific function. Each executable falls into one of three different categories: processing sensor data, analysis of the processed data, and decision making using the analyzed information (data fusion). Probabilistic model are used to infer and recommend a proper course of action. The initial capabilities of this concept have been tested with a hardware-in-the-loop (HIL) testbed. This testbed allows us to work with realistic attitude information, simulated high-fidelity orbital dynamics, and hardware emulating on-board local awareness sensors local awareness sensor hardware. Future work will focus on taking a version of this software and implement it on repeated 12-27U CubeSat missions, expanding our software and hardware library and improving the resiliency of the satellite.",project-academic
10.2139/SSRN.2293051,2013-05-23,a,,what will the law do about autonomous vehicles," Autonomous vehicles are just beginning to emerge on roads and highways all over the world. The autonomous vehicle prototypes available now provide some clues to understanding how law will apply to this developing technology. There appear to be several types of autonomous vehicles. Most of the experimental autonomous vehicles tend to be either self-contained or interconnected or some combination of these two types. Another category of autonomous vehicles, a self-willed autonomous vehicle, appears only in fiction - often fantasy or horror stories about vehicles run amok or falling in love with humans. More benign self-willed vehicles include Herbie the Love Bug and Chitty Chitty Bang Bang. Until the singularity, when machines are smarter than humans are, self-willed autonomous vehicles are likely to exist in our imaginations, rather than on the roads.It is not clear what the market for autonomous vehicles will be. Driving enthusiasts will probably avoid them. However, differently abled persons, such as persons with disabilities, as well as children and the elderly are likely to find autonomous vehicles especially attractive.Autonomous vehicles may possibly appeal to commuters, who find long daily commutes over boring roads tedious. However, whether ordinary consumers will be inclined to purchase autonomous vehicles remains a matter of speculation.In very general terms, autonomous vehicles are self-driving cars operated by artificial intelligence using automated controls and, usually, GPS. Internal vehicle sensors constantly monitor the car’s mechanical operation - such as its speed, steering, braking, and the like. The differences between the self-contained and interconnected autonomous vehicles lie in the ways in which the two types assess the dynamic driving environment on the roads where they travel.Self-contained autonomous vehicles gather and keep all information within the vehicle. They collect data from outward facing sensors (cameras, lidar, radar, etc.) to visualize and predict the changing roadway situation around the moving car. Most of the self-contained autonomous vehicle prototypes require that roadways on which these vehicles travel be mapped in advance by a human driver.On the other hand, the interconnected type of autonomous vehicle relies on real-time communications from other vehicles or the roadside to provide data about what is happening in the roadway environment in which it operates. Interconnected autonomous vehicles do not require pre-mapped routes, but rather rely on data about the driving environment that is communicated into the vehicle from outside sources.These technical differences result in a number of interesting legal questions that may have different answers depending on the type of autonomous vehicle. How should legal rules determine civil and criminal legal liability, for example, when an autonomous vehicle breaks a traffic rule or damages another’s vehicle or is involved in vehicular manslaughter? Products liability could be placed on the manufacturer or seller of the vehicle, on the hardware provider, or on the maker of the software used by the vehicle’s artificial intelligence. Privacy rights, insurance law, and regulatory jurisdiction have yet to be determined. As autonomous vehicles’ new, innovative transportation technology develops, the law also will need to innovate.",project-academic
10.1109/DASC50938.2020.9256611,2020-10-11,p,IEEE,natural language processing for autonomous identification of impactful changes to specification documents," Functional specification documents describe system requirements and component functionality. In avionics this would include Interface Control Documents (ICD) or Interface Design Descriptions (IDD). New and modified requirements drive changes to specifications, resulting in updates to the interface designs. When interface designs are updated, engineers and software developers are required to manually compare the previous and new versions of the documentation to determine the changes. This is a tedious and error-prone process. Natural Language Processing (NLP) can be leveraged to automatically determine and report the changes between two versions of a hardware or software interface specification. To this end, our work demonstrates a novel use of NLP, a branch of artificial intelligence aiding computers in understanding human (natural) languages, to autonomously identify and classify changes in a specification document. Using the identified specification changes, the corresponding source code was tagged with required changes (updates, additions, and deletions), with the goal of automatically modifying the source code based on changes made to the specification. Two versions of an existing specification within the ground vehicle community written in Markdown were parsed into abstract syntax trees (AST) before being saved into OrientDB graph databases, herein described as the specification databases. The source code to be updated was the Extensible Markup Language (XML) schema documents for a ground vehicle data network specification. The source code, too, was parsed into an OrientDB graph database, herein described as the code database. For each node in the specification databases, a direct comparison of text was performed, and a variety of NLP techniques were applied primarily using spaCy, a Python library with previously trained models and word vectors. The parent relationships of the most similar nodes were verified, and a numerical threshold was used to determine the state of the “change” and subsequent update, addition, or deletion to the code database. We provide an example use case for the application of NLP against different versions of specifications using a software architecture paradigm where the code is closely modelled with the corresponding documentation. Pre-written code templates are used for reoccurring patterns in the documentation. While it does require initial development of the templates and the structure of the code, we believe this approach to updating a carefully crafted code base based on NLP-identified specification updates will have more achievable results in the realm of autonomous code generation than other approaches to code generation. Our approach carries potential of supplying a more intelligent and automated solution to generate sophisticated and accurate specification documentation for the fast-paced avionics industry while ensuring relevant protocols and changes in individual component requirements from varying suppliers are met.",project-academic
