doi,publication_date,publication,publisher,title,abstract,database
10.31548/ENERGIYA2018.05.034,2018-10-23,a,National University of Life and Environmental Sciences of Ukraine,визначення нештатних ситуацій на підприємствах харчової промисловості та розробка системи підтримки прийнятя рішень," Solving the problems of production management at food industry enterprises with modern and promising methods requires the use of fundamentally new approaches, which is caused by a sharp complication of both the management objects themselves and the more stringent requirements for the efficiency of management of technological objects. For food production is characterized by instability of the process due to changes in the influence of parameters on its course. There are a number of measures to stabilize the conditions of the technological process, but they can only reduce instability, so the control algorithm should change during the process depending on the current situation in production. Therefore, the management of the Electrotechnological complex of food production as a complex object should be systematically coordinated not only in accordance with the goals, objectives, resources and expected results, but also in the efficiency and effectiveness of interaction in the real world of an emergency situation. None The authors propose a systematic approach to the solvable problem, in which the entire cycle of the technological process passing from the input stream of raw materials, including the treatment of wastewater from production, to the decision-making process, is investigated. An important element of the system of forecasting and decision-making is a database in which knowledge is accumulated on the basis of consideration of unusual situations occurring at the enterprises of the food industry. In this case, the frequency of industrial accidents is not so great and the same type, so that there is a real opportunity to train and train the personnel responsible for making decisions, and the consequences of non-optimal solutions can be significant. In limited time, the use of standard instructions on personnel actions in emergency situations turns out to be ineffective, since only an intelligent system of forecasting and decision-making can, in view of the current state of the electrotechnological process and equipment, model and propose optimal solutions. Therefore, the task of creating a system for controlling the technological complex of food production, based on systems of artificial intelligence with prediction and support of decision-making in emergency situations, is relevant. The urgency of this work is also determined by the fact that efficient control systems of the Electrotechnological Complex give an opportunity in various branches of the food industry to ensure the production of high quality products with a significant reduction in the cost of its production. None Thus, despite the measures to maintain a given technological mode of operation and minimize the losses of the electrical technology complex of an enterprise, the human factor often interferes with the production process. The presence of automation and control systems at the control and operator points can lead to both positive and negative results. Any wrong decision of the dispatcher to control automation systems can lead to significant costs of raw materials, financial losses and environmental disasters. Especially critical is the human factor in an emergency situation, in which, in addition to the psychological component, the time factor acts. Since abnormal situations in food production occur frequently, and their consequences significantly affect the resource and energy efficiency of production, there is an urgent need to predict and recognize an abnormal situation, to provide information support to dispatch personnel, to take urgent and adequate measures to localize it. None The purpose of the research is to determine the classification of emergency situations resulting from the transition from the standard to the emergency mode of the electro-technological complex of food production and to develop a decision support system for monitoring in real time in order to localize the predicted or detected emergency situations. None As a result of the analysis of the functioning of the technological complex of food production, the following causes of the emergence of abnormal situations have been identified: None - termination of supply of energy - due to a sudden disconnection of electricity or reduction of gas pressure in the pipeline supply at the gas-separating point; None - structural violations - associated with any structural violation in the work (failure of electrotechnical equipment, pipeline impulse, etc.); None - parametric deviations - any violation of the given electrotechnical mode of operation, recorded as a deviation of the parameters of the operating modes of the control system. None The various situations of the non-regular regime indicate the practical necessity of rational actions in conditions of uncertainty of different nature and multi-factor risks. The main idea of the developed management strategy is to ensure the timely and reliable detection and recognition of the TcxV in the real conditions, assessment of risk factors, forecasting their development during a certain operating mode, and on this basis ensuring timely elimination of the causes of the risks before failures and other unwanted consequences. None In control activities, along with the basic function of control of the technological process, a significant role is taken by decision-making function. In this regard, the task is to develop and improve the information-algorithmic provision of the monitoring system of the enterprise's electrical processes in real time in order to localize predicted or detected by monitoring of unusual situations. None The software and hardware complex of the monitoring and decision support system (DSS) is developed, which for the normal functioning should receive data SCADA-system of automated production management. The DSS system predicts the possibility of an emergency situation, determines the existence of a non-emergency situation, is able to simulate the possible risks and consequences and issue recommendations to the dispatcher. The basic part of the DSS is the module for analyzing the impressions of process technology sensors, and the main part of the DSS dispatch should be the ability to predict the risks and consequences of the use of a decision of the controller. None The main task of the monitoring complex is to reduce unplanned production stoppages and simple equipment in case of emergency situations due to the forecasting of the operation of the electrotechnological complex and the increase in the speed of the controller's reaction. The use of traditional multicriteria optimization methods for making decisions on managing electrotechnological systems of food production is impossible, due to the need to process and analyze large volumes of poorly structured information. Thanks to the creation of decision support systems, it is possible to obtain effective methods of analysis and forecasting in the field of complex electrotechnological processes characterized by large volumes of information that is poorly formalized by logical conclusion procedures for decision-making. For effective functioning of the developed system it is necessary to fully implement automated workplaces of all the specialists of the enterprise. The developed decision support system will work only in the advisor-consultant mode, without any action, while the dispatcher can completely ignore the message system and act independently, but the recommendations of the DSS can significantly improve the quality of acceptable solutions.",project-academic
10.1016/J.KNOSYS.2017.07.007,2017-10-01,a,Elsevier,fit evaluation of virtual garment try on by learning from digital pressure data," A remote garment fit evaluation model using machine-learning technique is proposed to estimate garment fit without any real try-on.Digital clothing pressures, generated from a 3D garment CAD software, were taken into account during the remote garment fit evaluation.Our proposed model has significance in garment e-shopping. Presently, garment fit evaluation mainly focuses on real try-on, and rarely deals with virtual try-on. With the rapid development of E-commerce, there is a profound growth of garment purchases through the internet. In this context, fit evaluation of virtual garment try-on is vital in the clothing industry. In this paper, we propose a Naive Bayes-based model to evaluate garment fit. The inputs of the proposed model are digital clothing pressures of different body parts, generated from a 3D garment CAD software; while the output is the predicted result of garment fit (fit or unfit). To construct and train the proposed model, data on digital clothing pressures and garment real fit was collected for input and output learning data respectively. By learning from these data, our proposed model can predict garment fit rapidly and automatically without any real try-on; therefore, it can be applied to remote garment fit evaluation in the context of e-shopping. Finally, the effectiveness of our proposed method was validated using a set of test samples. Test results showed that digital clothing pressure is a better index than ease allowance to evaluate garment fit, and machine learning-based garment fit evaluation methods have higher prediction accuracies.",project-academic
10.1109/IECON.2018.8591641,2018-10-01,p,IEEE,integration patterns for interfacing software agents with industrial automation systems," Agent-based systems, an approach derived from distributed artificial intelligence, have been introduced for designing large complex systems. They are also suitable to solve challenging problems in industrial environments, being an appropriate technology for realizing cyber-physical systems. In such configuration, they need to interface with automation and control devices. However, until now there is no widely accepted practice nor pattern to interface the software agents with the automation functions. This work addresses this issue and introduces corresponding integration patterns in order to achieve full interoperability and reusability. This work, therefore, provides a methodology for mapping existing practices into a set of generic templates and also discusses the applicability of the proposed approach to different industrial application domains.",project-academic
,2019-01-15,,,robot obstacle avoidance trajectory planning method and system based on deep learning," The invention provides a robot obstacle avoidance trajectory planning method and system based on deep learning. The robot obstacle avoidance trajectory planning method based on the deep learning comprises the following steps: adding a camera to a simulation environment, taking images from multiple angles and simultaneously inputting the images into a convolutional neural network; obtaining information of a robot arm updated angle according to the input information, and calling a simulation software to update through an interface to obtain a posture; and performing convolutional neural networktraining by means of the deep learning, transferring an obtained characteristic pattern to a one-dimensional vector after convolution operation is performed on the input images, inputting the one-dimensional vector into a subsequent fully connected layer to obtain a q value corresponding to each action, selecting the action with the largest q value and updating the posture, and sending the updatedposture to the simulation environment to obtain a new image input, and executing circularly until the target point is reached. The invention can realize the autonomous obstacle avoidance of an industrial robot and improve the industrial automation production capacity.",project-academic
10.1109/IC-ETITE47903.2020.450,2020-02-01,p,IEEE,an iot based smart water quality monitoring system using cloud," The Internet of Things (IoT) is the network of physical devices, vehicles, home appliances, and other items embedded with electronics, software, sensors, actuators and connectivity which enables these things to connect and exchange data. The number of IoT devices has increased 31% year-over-year to 8.4 billion in 2017 and it is estimated that there will be 30 billion devices by 2020. Water pollution is a major environmental problem in India. The largest source of water pollution in India is untreated sewage. Other sources of pollution include agricultural runoff and unregulated small scale industry that results in polluting, most of the rivers, lakes and surface water in India. In this paper, An IoT Based Smart Water Quality Monitoring System using Cloud and Deep Learningis proposedto monitor the quality of the water in water-bodies. In conventional systems, the monitoring process involves the manual collection of sample water from various regions, followed by laboratory testing and analysis. This process is ineffective, as this process is arduous and time-consuming and it does not provide real-time results. The quality of water should be monitored continuously, to ensure the safe supply of water from any water bodies and water resources. Hence, the design and development of a low-cost system for real-time monitoring of water quality using the Internet of Things (IoT) is essential. Monitoring water quality in water bodies using Internet of Things (IoT) helps in combating environmental issues and improving the health and living standards of all living things. The proposed system monitors the quality of water relentlessly with the help of IoT devices, such as, NodeMCU. The in-built Wi-Fi module is attached in NodeMCU which enables internet connectivity transfers the measured data from sensors to the Cloud. The prototype is designed in such a way that it can monitor the number of pollutants in the water. Multiple sensors are used to measure various parameters to assess the quality of water from water bodies. The results are stored in the Cloud, deep learning techniques are used to predict whether the water suitable or not.",project-academic
10.1109/TC.2020.2968888,2020-06-01,a,IEEE,accurate cost estimation of memory systems utilizing machine learning and solutions from computer vision for design automation," Hardware/software co-designs are usually defined at high levels of abstractions at the beginning of the design process in order to provide a variety of options on how to realize a system. This allows for design exploration which relies on knowing the costs of different design configurations (with respect to hardware usage and firmware metrics). To this end, methods for cost estimation are frequently applied in industrial practice. However, currently used methods oversimplify the problem and ignore important features, leading to estimates which are far off from real values. In this article, we address this problem for memory systems. To this end, we borrow and re-adapt solutions based on None Machine Learning None (ML) which have been found suitable for problems from the domain of None Computer Vision None (CV). Based on that, an approach is proposed which outperforms existing methods for cost estimation. Experimental evaluations within an industrial context show that, while the accuracy of the state-of-the-art approach is frequently off by more than 20 percent for area estimation and more than 15 percent for firmware estimation, the method proposed in this article comes rather close to the actual values (just 5–7 percent off for both area and firmware). Furthermore, our approach outperforms existing methods for scalability, generalization, and decrease in manual effort.",project-academic
10.1109/TII.2021.3053128,2021-01-20,a,IEEE,a survey on deep learning for data driven soft sensors," Soft sensors are widely constructed in process industry to realize process monitoring, quality prediction, and many other important applications. With the development of hardware and software, industrial processes have embraced new characteristics, which lead to the poor performance of traditional soft sensor modeling methods. Deep learning, as a kind of data-driven approach, shows its great potential in many fields, as well as in soft sensing scenarios. After a period of development, especially in the last five years, many new issues have emerged that need to be investigated. Therefore, in this article, the necessity and significance of deep learning for soft sensor applications are demonstrated first by analyzing the merits of deep learning and the trends of industrial processes. Next, mainstream deep learning models, tricks, and frameworks/toolkits are summarized and discussed to help designers propel the developing progress of soft sensors. Then, existing works are reviewed and analyzed to discuss the demands and problems occurred in practical applications. Finally, outlook and conclusions are given.",project-academic
10.1109/ACCESS.2020.2979015,2020-03-06,a,IEEE,quantum gis based descriptive and predictive data analysis for effective planning of waste management," Waste has a direct impact on human health and the surrounding environment. Apart from the health aspect, many industries' growth is effected by waste material such as the food industry. Waste management authorities are interested in reducing the cost of waste management operations and searching for sustainable waste management solutions. For effective planning of waste management, reliable data analysis is required to produce results that can facilitate the planning process. Data mining and machine learning-based data analysis over the waste data can produce a more detailed, and in-time waste information generation, which can lead to effectively manage the waste amount of specific area. In this paper, a descriptive data analysis approach, along with predictive analysis, is used to produce in-time waste information. The performance of the proposed approach is evaluated using a real waste dataset of Jeju Island, South Korea. Waste bins are virtualized on its actual location on the Jeju map in Quantum Geographic Information Systems(QGIS) software. The performance results of the predictive analysis models are evaluated in terms of Mean Absolute Error(MAE), Root Mean Square Error (RMSE), and Mean Absolute Percentage Error(MAPE). Performance results indicate that predictive analysis models are reliable for the effective planning and optimization of waste management operations.",project-academic
10.1016/J.PROCS.2016.06.107,2016-01-01,a,Elsevier,optimizing basic cocomo model using simplified genetic algorithm," Abstract None None The estimation of software effort is an essential and crucial activity for the software development life cycle. In recent years, many researchers and software industries have given significant attention on the estimation of software effort. In industry, effort is used for planning, budgeting and development time calculation. Therefore a realistic effort estimation is required. Many researchers have proposed various models for software effort estimation, such as statistical models, algorithmic models, machine learning based models and nature inspired models in the past. In this research paper, a simplified genetic algorithm based model is proposed. A simplified genetic algorithm is used for optimizing the parameters of the basic COCOMO model. The proposed approach is applied on NASA software project dataset. Experimental results show better realistic estimation over the basic COCOMO.",project-academic
,2014-08-13,,,intelligent substation secondary equipment operation and maintenance decision support system and data analysis method," The invention relates to an intelligent substation secondary equipment operation and maintenance decision support system and a data analysis method. The system comprises a decision support center, a knowledge base, a data analysis manager, a massive data acquisition unit and an industrial Ethernet switch. For the system and the method, the computer software technology, the intelligent device communication interface technology, the data mining technology, the database technology, the artificial intelligence technology and the visualization technology are adopted to realize automatic analysis on massive operating data of digitized secondary equipment, the data analysis methods such as clustering analysis, classification analysis, correlation analysis and exception analysis are utilized to disclose the potential logical relationship from the massive non-logic relational data, so that the intelligent substation secondary equipment operation and maintenance operation is simplified, standardized and automated, the existing digitized secondary equipment operation and maintenance decision and data analysis modes are greatly improved, and a blank in the field of digitized secondary equipment operation and maintenance decision is filled up.",project-academic
10.1145/3358185,2019-10-07,a,"ACMPUB27New York, NY, USA",multi objective exploration for practical optimization decisions in binary translation," In the design of mobile systems, hardware/software (HW/SW) co-design has important advantages by creating specialized hardware for the performance or power optimizations. Dynamic binary translation (DBT) is a key component in co-design. During the translation, a dynamic optimizer in the DBT system applies various software optimizations to improve the quality of the translated code. With dynamic optimization, optimization time is an exposed run-time overhead and useful analyses are often restricted due to their high costs. Thus, a dynamic optimizer needs to make smart decisions with limited analysis information, which complicates the design of optimization decision models and often causes failures in human-made heuristics. In mobile systems, this problem is even more challenging because of strict constraints on computing capabilities and memory size.To overcome the challenge, we investigate an opportunity to build practical optimization decision models for DBT by using machine learning techniques. As the first step, loop unrolling is chosen as the representative optimization. We base our approach on the industrial strength DBT infrastructure and conduct evaluation with 17,116 unrollable loops collected from 200 benchmarks and real-life programs across various domains. By utilizing all available features that are potentially important for loop unrolling decision, we identify the best classification algorithm for our infrastructure with consideration for both prediction accuracy and cost. The greedy feature selection algorithm is then applied to the classification algorithm to distinguish its significant features and cut down the feature space. By maintaining significant features only, the best affordable classifier, which satisfies the budgets allocated to the decision process, shows 74.5% of prediction accuracy for the optimal unroll factor and realizes an average 20.9% reduction in dynamic instruction count during the steady-state translated code execution. For comparison, the best baseline heuristic achieves 46.0% prediction accuracy with an average 13.6% instruction count reduction. Given that the infrastructure is already highly optimized and the ideal upper bound for instruction reduction is observed at 23.8%, we believe this result is noteworthy.",project-academic
10.1088/1757-899X/114/1/012071,2016-02-01,a,IOP Publishing,e learning application for machine maintenance process using iterative method in xyz company," XYZ Company is a company based on manufacturing part for airplane, one of the machine that is categorized as key facility in the company is Millac 5H6P. As a key facility, the machines should be assured to work well and in peak condition, therefore, maintenance process is needed periodically. From the data gathering, it is known that there are lack of competency from the maintenance staff to maintain different type of machine which is not assigned by the supervisor, this indicate that knowledge which possessed by maintenance staff are uneven. The purpose of this research is to create knowledge-based e-learning application as a realization from externalization process in knowledge transfer process to maintain the machine. The application feature are adjusted for maintenance purpose using e-learning framework for maintenance process, the content of the application support multimedia for learning purpose. QFD is used in this research to understand the needs from user. The application is built using moodle with iterative method for software development cycle and UML Diagram. The result from this research is e-learning application as sharing knowledge media for maintenance staff in the company. From the test, it is known that the application make maintenance staff easy to understand the competencies.",project-academic
10.1007/BF00209184,1996-12-01,a,Kluwer Academic Publishers,classification techniques for metric based software development," Managing software development and maintenance projects requires predictions about components of the software system that are likely to have a high error rate or that need high development effort. The value of any classification is determined by the accuracy and cost of such predictions. The paper investigates the hypothesis whether fuzzy classification applied to criticality prediction provides better results than other classification techniques that have been introduced in this area. Five techniques for identifying error-prone software components are compared, namely Pareto classification, crisp classification trees, factor-based discriminant analysis, neural networks, and fuzzy classification. The comparison is illustrated with experimental results from the development of industrial real-time projects. A module quality model — with respect to changes — provides both quality of fit (according to past data) and predictive accuracy (according to ongoing projects). Fuzzy classification showed best results in terms of overall predictive accuracy.",project-academic
10.1109/ITHET.2012.6246058,2012-06-21,p,IEEE,virtual industrial training joining innovative interfaces with plant modeling," Training in industry is one of the most critical and expensive tasks to be faced by the management. Furthermore, in some cases, it is dangerous or even impossible to directly train operators on the real plants where security and safety problems may arise, making it very difficult to start training programs at low cost. For these reasons, the field of training in industry is rapidly developing using software or hardware solutions coming mainly from the following research areas: i) Human-Computer interaction, i.e., the use of complex and interactive human-machine interfaces, ii) plant simulators, i.e., software systems which are delivered with the plant itself to test and to learn complex tasks and processes, iii) Intelligent Training Systems, i.e., the availability of intelligent and personalized training systems where a virtual tutor guides users through a personalized learning path. In this paper we present the overall architecture of a system for industrial training, embedded into an Intelligent Tutoring System that can provide more effective and personalized training and learning in a context where working directly on real plants can be difficult and very expensive. In particular we present a simulator for training operators in using power plants, based on a multimedia and on interactive interface. This system is particularly suitable to be used for training in industrial electric and oil plants. Moreover, the system allows operators for collaborative problem solving. Currently the system is under delivery to an Italian Electric industry.",project-academic
,2018-09-01,a,National Science Foundation,inter disciplinary research challenges in computer systems for the 2020s," The broad landscape of new technologies currently being explored makes the current times very exciting for computer systems research. The community is actively researching an extensive set of topics, ranging from the small (e.g., energy-independent embedded devices) to the large (e.g., brain-scale deep learning), simultaneously addressing technology discontinuities (End of Moore's Law and EnergyWall), new challenges in security and privacy, and the rise of artificial intelligence (AI).

While industry is applying some of these technologies, its efforts are necessarily focused on only a few areas, and on relatively short-term horizons. This offers academic researchers the opportunity to attack the problems with a broader and longer-term view. Further, in recent times, the computer systems community has started to pay increasing attention to non-performance measures, such as security, complexity, and power. To make progress in this multi-objective world, the composition of research teams needs to change. Teams have to become inter-disciplinary, enabling the flow of ideas across computing fields.

While many research directions are interesting, this report outlines a few high-priority areas where inter-disciplinary research is likely to have a high payoff:

a) Developing the components for a usable planet-scale Internet of Things (IoT), with provably energy-efficient devices. This report envisions a highly-available, geographically distributed, heterogeneous large-scale IoT system with the same efficiency, maintainability, and usability as today's data centers. This planet-scale IoT will be populated by many computationally-sophisticated IoT devices that are ultra-low power and operate energy-independently.

b) Rethinking the hardware-software security contract in the age of AI. In light of the recent security vulnerabilities, this report argues for building hardware abstractions that communicate security guarantees, and for allowing software to communicate its security and privacy requirements to the hardware. Further, security and privacy mechanisms should be integrated into the disruptive emerging technologies that support AI.

c) Making AI a truly dependable technology that is usable by all the citizens in all settings. As AI frameworks automate an increasing number of critical operations, this report argues for end-to-end dependable AI, where both the hardware and the software are understood and verified. Further, AI needs to turn from a centralized tool into a capability easily usable by all the citizens in all settings to meet an ever expanding range of needs.

d) Developing solutions to tackle extreme complexity, possibly based on formal methods. This report argues for the need to tame the explosion of system complexity and heterogeneity by creating new abstractions and complexity-management solutions. Such solutions need to be accessible to domain experts. An important step towards this goal is to scale out and extend formal methods for the real world.

This report also describes other, related research challenges.",project-academic
10.1145/3359992.3366641,2019-12-09,p,ACM,unsupervised machine learning for network centric anomaly detection in iot," Industry 4.0 holds the promise of greater automation and productivity but also introduces new security risks to critical industrial control systems from unsecured devices and machines. Networks need to play a larger role in stopping attacks before they disrupt essential infrastructure as host-centric IT security solutions, such as anti-virus and software patching, have been ineffective in preventing IoT devices from getting compromised. We propose a network-centric, behavior-learning based, anomaly detection approach for securing such vulnerable environments. We demonstrate that the predictability of TCP traffic from IoT devices can be exploited to detect different types of DDoS attacks in real-time, using unsupervised machine learning (ML). From a small set of features, our ML classifier can separate normal and anomalous traffic. Our approach can be incorporated in a larger system for identifying compromised end-points despite IP spoofing, thus allowing the use of SDN-based mechanisms for blocking attack traffic close to the source. Compared to supervised ML methods, our unsupervised ML approaches are easier to instrument and are more effective in detecting new and unseen attacks.",project-academic
10.3390/SU10093142,2018-09-01,a,MDPI AG,a systematic review of smart real estate technology drivers of and barriers to the use of digital disruptive technologies and online platforms," Real estate needs to improve its adoption of disruptive technologies to move from traditional to smart real estate (SRE). This study reviews the adoption of disruptive technologies in real estate. It covers the applications of nine such technologies, hereby referred to as the Big9. These are: drones, the internet of things (IoT), clouds, software as a service (SaaS), big data, 3D scanning, wearable technologies, virtual and augmented realities (VR and AR), and artificial intelligence (AI) and robotics. The Big9 are examined in terms of their application to real estate and how they can furnish consumers with the kind of information that can avert regrets. The review is based on 213 published articles. The compiled results show the state of each technology’s practice and usage in real estate. This review also surveys dissemination mechanisms, including smartphone technology, websites and social media-based online platforms, as well as the core components of SRE: sustainability, innovative technology and user centredness. It identifies four key real estate stakeholders—consumers, agents and associations, government and regulatory authorities, and complementary industries—and their needs, such as buying or selling property, profits, taxes, business and/or other factors. Interactions between these stakeholders are highlighted, and the specific needs that various technologies address are tabulated in the form of a what, who and how analysis to highlight the impact that the technologies have on key stakeholders. Finally, stakeholder needs as identified in the previous steps are matched theoretically with six extensions of the traditionally accepted technology adoption model (TAM), paving the way for a smoother transition to technology-based benefits for consumers. The findings pertinent to the Big9 technologies in the form of opportunities, potential losses and exploitation levels (OPLEL) analyses highlight the potential utilisation of each technology for addressing consumers’ needs and minimizing their regrets. Additionally, the tabulated findings in the form of what, how and who links the Big9 technologies to core consumers’ needs and provides a list of resources needed to ensure proper information dissemination to the stakeholders. Such high-quality information can bridge the gap between real estate consumers and other stakeholders and raise the state of the industry to a level where its consumers have fewer or no regrets. The study, being the first to explore real estate technologies, is limited by the number of research publications on the SRE technologies that has been compensated through incorporation of online reports.",project-academic
10.1007/S00170-021-08156-2,2021-11-01,a,Springer London,tool path continuity determination based on machine learning method," Computer-aided manufacturing (CAM) software outputs machining data by encoding a tool-path into a series of G-codes which are composed of various lengths of line segments. The discontinuities of these line segments may cause inefficiency for computer numerical control (CNC) system. To achieve high-speed continuous motions, corner smoothing algorithms based on look-ahead methods are widely used. However, it is difficult to meet smoothing trajectories in real-time requirements. Based on machine learning method, in this paper, a support vector machine (SVM) system is presented for directly outputting classification results of the various geometric continuities at the transition corners. The feature values used for generating continuity classification model are extracted from sampling paths of the previous publication work: the machining parameters, length, fairness criteria, the root mean square (RMS) contour errors, and dominant stage type of movement of each sampling path are calculated. The acceleration/deceleration (ACC/DEC) feedrate planning scheme is used to determine the feedrate at the transition corners. Simulations and experiments show that the proposed algorithm can realize accurately and efficiently continuity classification in real-time requirements under the conditions of machining accuracy.",project-academic
10.1007/S10664-013-9254-Z,2014-12-01,a,Springer US,software process evaluation a machine learning framework with application to defect management process," Software process evaluation is important to improve software development and the quality of software products in a software organization. Conventional approaches based on manual qualitative evaluations (e.g., artifacts inspection) are deficient in the sense that (i) they are time-consuming, (ii) they usually suffer from the authority constraints, and (iii) they are often subjective. To overcome these limitations, this paper presents a novel semi-automated approach to software process evaluation using machine learning techniques. In this study, we mainly focus on the procedure aspect of software processes, and formulate the problem as a sequence (with additional information, e.g., time, roles, etc.) classification task, which is solved by applying machine learning algorithms. Based on the framework, we define a new quantitative indicator to evaluate the execution of a software process more objectively. To validate the efficacy of our approach, we apply it to evaluate the execution of a defect management (DM) process in nine real industrial software projects. Our empirical results show that our approach is effective and promising in providing a more objective and quantitative measurement for the DM process evaluation task. Furthermore, we conduct a comprehensive empirical study to compare our proposed machine learning approach with an existing conventional approach (i.e., artifacts inspection). Finally, we analyze the advantages and disadvantages of both approaches in detail.",project-academic
10.1007/978-3-319-95270-3_20,2018-06-24,a,"Springer, Cham",virtual reality as a tool for the cascade control learning," This work presents the development of an interactive didactic system for the learning of the cascade control technique of industrial processes, which uses an immersive virtual environment for the emulation of a plant behavior which can be monitored and controlled through an HMI (Human-Machine Interface). The virtual environment has been created through Computer Aided Design software and a graphic engine and, in addition, peripheral devices are used to achieve the immersion and interaction with the environment. Finally, the experimental results that validate the system when it is tested with a real or simulated process are presented.",project-academic
10.1109/AINS47559.2019.8968698,2019-11-01,p,IEEE,cyber security risk assessment on industry 4 0 using ics testbed with ai and cloud," Industry 4.0 is a new concept, thus risk assessment is necessary. Several risk assessment methods for Industrial Control System (ICS) and Industry 4.0 have been proposed, however, it is difficult to identify impacts on the physical world caused by cyber attacks against ICS since many of these are based on tabletop analysis or software simulations. Therefore, we focus on the risk assessment using actual machines (ICS testbed) which can help to solve the above problems. In Industry 4.0, autonomous judgment and execution are required for the cyber-physical system, it is based on information exchange using Artificial Intelligence (AI) and cloud technologies. In this research, we evaluate cyber risks through attacks against ICS with AI and cloud using ICS testbed. The proposed method can clarify cyber risks and impacts on the real world, and corresponding countermeasures.",project-academic
10.1109/59.589783,1997-05-01,a,IEEE,security boundary visualization for systems operation," This paper presents a security assessment approach for operational planning studies that provides the operator with accurate boundary visualization in terms of easily monitored precontingency information. The approach is modeled after traditional security assessment procedures which result in use of a nomogram for characterizing the security boundaries; these procedures are common among many North American utilities today. Therefore, the approach builds on what is already familiar in the industry, but it takes advantage of computer automation and neural networks for generating and understanding large databases. The appeal of the approach is threefold: it provides increased accuracy in boundary representation, it reduces the labor traditionally required in generating security boundaries, and the resulting boundaries, encoded in fast, flexible C subroutines, can be integrated into energy management system software to provide the operator with compact, understandable boundary illustration in real time. These improvements are of particular interest in securely operating transmission systems close to their limits so as to fully utilize existing facilities.",project-academic
10.1016/J.FLUID.2013.08.018,2013-11-25,a,Elsevier,utilization of support vector machine to calculate gas compressibility factor," Abstract None None The compressibility factor ( Z -factor) is considered as a very important parameter in the petroleum industry because of its broad applications in PVT characteristics. In this study, a meta-learning algorithm called Least Square Support Vector Machine (LSSVM) was developed to predict the compressibility factor. In addition, the proposed technique was examined with previous models, exhibiting an None R None 2 None and an None MSE None of 0.999 and 0.000014, respectively. A significant drawback in the conventional LSSVM is the determination of optimal parameters to attain desired output with a reasonable accuracy. To eliminate this problem, the current study introduced coupled simulated annealing (CSA) algorithm to develop a new model, known as CSA-LSSVM. The proposed algorithm included 4756 datasets to validate the effectiveness of the CSA-LSSVM model using statistical criteria. The new technique can be utilized in chemical and petroleum engineering software packages where the most accurate value of None Z -factor is required to predict the behavior of real gas, significantly affecting design aspects of equipment involved in gas processing plants.",project-academic
,2018-03-30,a,,learning beyond human expertise with generative models for dental restorations," Computer vision has advanced significantly that many discriminative approaches such as object recognition are now widely used in real applications. We present another exciting development that utilizes generative models for the mass customization of medical products such as dental crowns. In the dental industry, it takes a technician years of training to design synthetic crowns that restore the function and integrity of missing teeth. Each crown must be customized to individual patients, and it requires human expertise in a time-consuming and labor-intensive process, even with computer-assisted design software. We develop a fully automatic approach that learns not only from human designs of dental crowns, but also from natural spatial profiles between opposing teeth. The latter is hard to account for by technicians but important for proper biting and chewing functions. Built upon a Generative Adversar-ial Network architecture (GAN), our deep learning model predicts the customized crown-filled depth scan from the crown-missing depth scan and opposing depth scan. We propose to incorporate additional space constraints and statistical compatibility into learning. Our automatic designs exceed human technicians' standards for good morphology and functionality, and our algorithm is being tested for production use.",project-academic
10.1007/978-3-030-49556-5_6,2019-11-14,a,"Springer, Cham",exploring the performance bound of cambricon accelerator in end to end inference scenario," Deep learning algorithms have become pervasive in a broad range of industrial application scenarios. DianNao/Cambricon family is a set of energy-efficient hardware accelerators for machine learning, especially for deep learning, covering from edge embedded devices to cloud data centers. However, in the real application scenario, the complicated software stack and the extra overhead (memory copy) hinder the full exploitation of the accelerator performance. In this paper, we try to explore the performance bound of Cambricon accelerator MLU100 in end-to-end deep learning inference scenarios (from data/model load to inference results store). We leverage the offline model to bypass the general deep learning framework, use the multiple threads programming to fully exploit the parallelism of the multi-core accelerator and apply specific data structure to decrease the memory copy overhead. The evaluation results show that, for RetNet-50 on CIFAR-10 dataset, our optimization methods are 32.09\(\times \) faster than the baseline of the optimized batch size (64), and achieve \(85\%\) of the performance upper-bound on the Cambricon MLU100 board.",project-academic
