@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,pubmed-id,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:issn,pii,prism:isbn
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118759449', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118759449?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118759449&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118759449&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118759449,SCOPUS_ID:85118759449,2-s2.0-85118759449,Reconstruction of particle image velocimetry data using flow-based features and validation index: A machine learning approach,Akbari G.,Measurement Science and Technology,13616501,33,1,,2022-01-01,January 2022,10.1088/1361-6501/ac2cf4,0,"[{'@_fa': 'true', 'affilname': 'Islamic Azad University, Qazvin Branch', 'affiliation-city': 'Qazvin', 'affiliation-country': 'Iran'}]",,Journal,ar,Article,015203,15526,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",09570233,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118672215', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118672215?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118672215&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118672215&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118672215,SCOPUS_ID:85118672215,2-s2.0-85118672215,On Human Condition: The Status of Work,Ferreira M.I.A.,"Intelligent Systems, Control and Automation: Science and Engineering",22138994,81,,1-16,2022-01-01,2022,10.1007/978-3-030-78513-0_1,0,"[{'@_fa': 'true', 'affilname': 'Universidade de Lisboa', 'affiliation-city': 'Lisbon', 'affiliation-country': 'Portugal'}, {'@_fa': 'true', 'affilname': 'Instituto Superior Técnico', 'affiliation-city': 'Lisbon', 'affiliation-country': 'Portugal'}]",,Book Series,ch,Book Chapter,,21100298204,0,False,,,22138986,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118597771', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118597771?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118597771&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118597771&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118597771,SCOPUS_ID:85118597771,2-s2.0-85118597771,Choice of cad model adaptation process for virtual reality using classification techniques,Danglade F.,Computer-Aided Design and Applications,,19,3,494-509,2022-01-01,2022,10.14733/CADAPS.2022.494-509,0,"[{'@_fa': 'true', 'affilname': 'Arts et Metiers Institute of Technology', 'affiliation-city': 'Paris', 'affiliation-country': 'France'}]",,Journal,ar,Article,,4700151607,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",16864360,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118597298', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118597298?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118597298&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118597298&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118597298,SCOPUS_ID:85118597298,2-s2.0-85118597298,FPGA implementation of deep leaning model for video analytics,Palanisamy P.N.,"Computers, Materials and Continua",15462226,71,1,791-808,2022-01-01,2022,10.32604/cmc.2022.019921,0,"[{'@_fa': 'true', 'affilname': 'Mahendra College of Engineering', 'affiliation-city': 'Salem', 'affiliation-country': 'India'}]",,Journal,ar,Article,,24364,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",15462218,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118549755', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118549755?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118549755&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118549755&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0925527321003157'}",https://api.elsevier.com/content/abstract/scopus_id/85118549755,SCOPUS_ID:85118549755,2-s2.0-85118549755,Age-based preventive maintenance with multiple printing options,Lolli F.,International Journal of Production Economics,,243,,,2022-01-01,January 2022,10.1016/j.ijpe.2021.108339,0,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Modena e Reggio Emilia', 'affiliation-city': 'Modena', 'affiliation-country': 'Italy'}]",,Journal,ar,Article,108339,19165,0,False,,,09255273,S0925527321003157,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118477493', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118477493?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118477493&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118477493&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0166361521001639'}",https://api.elsevier.com/content/abstract/scopus_id/85118477493,SCOPUS_ID:85118477493,2-s2.0-85118477493,C-Ports: A proposal for a comprehensive standardization and implementation plan of digital services offered by the “Port of the Future”,Pagano P.,Computers in Industry,,134,,,2022-01-01,January 2022,10.1016/j.compind.2021.103556,2,"[{'@_fa': 'true', 'affilname': 'Consorzio Nazionale Interuniversitario per le Telecomunicazioni', 'affiliation-city': 'Parma', 'affiliation-country': 'Italy'}]",,Journal,re,Review,103556,19080,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",01663615,S0166361521001639,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118172330', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118172330?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118172330&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118172330&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118172330,SCOPUS_ID:85118172330,2-s2.0-85118172330,"A Survey: Beyond 5G Toward 6G—Network Security Issues, Thrust Areas and Challenges",Lavanya K.S.,Lecture Notes in Electrical Engineering,18761119,792,,875-883,2022-01-01,2022,10.1007/978-981-16-4625-6_87,0,"[{'@_fa': 'true', 'affilname': 'Vellore Institute of Technology, Chennai', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811646249'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118164050', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118164050?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118164050&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118164050&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118164050,SCOPUS_ID:85118164050,2-s2.0-85118164050,"International Conference on Futuristic Communication and Network Technologies, CFCNT 2020",,Lecture Notes in Electrical Engineering,18761119,792,,,2022-01-01,2022,,0,,,Book Series,cr,Conference Review,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811646249'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118158717', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118158717?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118158717&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118158717&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118158717,SCOPUS_ID:85118158717,2-s2.0-85118158717,"Smart Innovations, Systems, and Technologies in University Libraries",Makarov S.,Lecture Notes in Networks and Systems,23673389,342 LNNS,,493-500,2022-01-01,2022,10.1007/978-3-030-89477-1_49,0,"[{'@_fa': 'true', 'affilname': 'Perm State University', 'affiliation-city': 'Perm Perm Krai,', 'affiliation-country': 'Russian Federation'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030894764'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118143115', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118143115?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118143115&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118143115&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118143115,SCOPUS_ID:85118143115,2-s2.0-85118143115,Pedestrian Detection Algorithm Based on Improved YOLOv3_tiny,Li G.,Lecture Notes in Electrical Engineering,18761119,801 LNEE,,98-106,2022-01-01,2022,10.1007/978-981-16-6372-7_12,0,"[{'@_fa': 'true', 'affilname': 'Jiangxi University of Science and Technology', 'affiliation-city': 'Ganzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Jiangxi Provincial Key Laboratory of Functional Molecular Materials Chemistry', 'affiliation-city': 'Ganzhou', 'affiliation-country': 'China'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811663710'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85118098361', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85118098361?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118098361&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118098361&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85118098361,SCOPUS_ID:85118098361,2-s2.0-85118098361,Application Barrier-Free Deep Reinforcement Learning-Based Navigation in Mapless Environment,Yu J.,Lecture Notes in Electrical Engineering,18761119,804 LNEE,,643-653,2022-01-01,2022,10.1007/978-981-16-6324-6_65,0,"[{'@_fa': 'true', 'affilname': 'Beijing Institute of Technology', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811663239'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117968122', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117968122?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117968122&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117968122&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117968122,SCOPUS_ID:85117968122,2-s2.0-85117968122,Real-Time Unsupervised Detection of Early Damage in Railway Bridges Using Traffic-Induced Responses,Meixedo A.,Structural Integrity,25225618,21,,117-142,2022-01-01,2022,10.1007/978-3-030-81716-9_6,0,"[{'@_fa': 'true', 'affilname': 'Universidade do Porto', 'affiliation-city': 'Porto', 'affiliation-country': 'Portugal'}]",,Book Series,ch,Book Chapter,,21100983209,0,False,,,2522560X,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117736565', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117736565?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117736565&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117736565&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117736565,SCOPUS_ID:85117736565,2-s2.0-85117736565,Comparison of Machine Learning Techniques for VNF Resource Requirements Prediction in NFV,Moradi M.,Journal of Network and Systems Management,15737705,30,1,,2022-01-01,January 2022,10.1007/s10922-021-09629-1,0,"[{'@_fa': 'true', 'affilname': 'Razi University', 'affiliation-city': 'Kermanshah', 'affiliation-country': 'Iran'}]",,Journal,ar,Article,17,27287,0,False,,,10647570,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117732239', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117732239?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117732239&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117732239&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S2210670721006399'}",https://api.elsevier.com/content/abstract/scopus_id/85117732239,SCOPUS_ID:85117732239,2-s2.0-85117732239,Blockchain-enabled Secure Framework for Energy-Efficient Smart Parking in Sustainable City Environment,Singh S.K.,Sustainable Cities and Society,,76,,,2022-01-01,January 2022,10.1016/j.scs.2021.103364,1,"[{'@_fa': 'true', 'affilname': 'Seoul National University of Science and Technology (SNUST)', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",,Journal,ar,Article,103364,19700194105,0,False,,,22106707,S2210670721006399,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85117708176', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85117708176?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85117708176&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85117708176&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85117708176,SCOPUS_ID:85117708176,2-s2.0-85117708176,IoT-Based Pervasive Sentiment Analysis: A Fine-Grained Text Normalization Framework for Context Aware Hybrid Applications,Habib A.,EAI/Springer Innovations in Communication and Computing,25228609,,,201-226,2022-01-01,2022,10.1007/978-3-030-75123-4_10,0,"[{'@_fa': 'true', 'affilname': 'Kohat University of Science and Technology (KUST)', 'affiliation-city': 'Kohat', 'affiliation-country': 'Pakistan'}]",,Book Series,ch,Book Chapter,,21101019713,0,False,,,25228595,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116975250', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116975250?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116975250&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116975250&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116975250,SCOPUS_ID:85116975250,2-s2.0-85116975250,CFSM: a novel frame analyzing mechanism for real-time face recognition system on the embedded system,Chu S.L.,Multimedia Tools and Applications,15737721,81,2,1867-1891,2022-01-01,January 2022,10.1007/s11042-021-11599-0,0,"[{'@_fa': 'true', 'affilname': 'Chung Yuan Christian University', 'affiliation-city': 'Chung-Li', 'affiliation-country': 'Taiwan'}]",,Journal,ar,Article,,25627,0,False,,,13807501,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116928779', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116928779?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116928779&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116928779&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0957417421013233'}",https://api.elsevier.com/content/abstract/scopus_id/85116928779,SCOPUS_ID:85116928779,2-s2.0-85116928779,Deep correlation mining for multi-task image clustering,Yan X.,Expert Systems with Applications,,187,,,2022-01-01,January 2022,10.1016/j.eswa.2021.115973,0,"[{'@_fa': 'true', 'affilname': 'Zhengzhou University', 'affiliation-city': 'Zhengzhou', 'affiliation-country': 'China'}]",,Journal,ar,Article,115973,24201,0,False,,,09574174,S0957417421013233,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116888055', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116888055?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116888055&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116888055&origin=inward', 'full-text': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0926580521004477'}",https://api.elsevier.com/content/abstract/scopus_id/85116888055,SCOPUS_ID:85116888055,2-s2.0-85116888055,Implementation experiments on convolutional neural network training using synthetic images for 3D pose estimation of an excavator on real images,Mahmood B.,Automation in Construction,,133,,,2022-01-01,January 2022,10.1016/j.autcon.2021.103996,2,"[{'@_fa': 'true', 'affilname': 'Hanyang University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",,Journal,ar,Article,103996,24931,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",09265805,S0926580521004477,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116877007', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116877007?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116877007&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116877007&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116877007,SCOPUS_ID:85116877007,2-s2.0-85116877007,Sim2real Learning of Obstacle Avoidance for Robotic Manipulators in Uncertain Environments,Zhang T.,IEEE Robotics and Automation Letters,23773766,7,1,65-72,2022-01-01,1 January 2022,10.1109/LRA.2021.3116700,0,"[{'@_fa': 'true', 'affilname': 'Shenzhen Technology University', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}]",,Journal,ar,Article,,21100900379,0,False,,,,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116868915', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116868915?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116868915&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116868915&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116868915,SCOPUS_ID:85116868915,2-s2.0-85116868915,Legal Mechanisms for Protecting the Rights of Economic Entities in the Conditions of Development Penetrative Technologies,Antonova N.V.,"Smart Innovation, Systems and Technologies",21903026,254,,111-120,2022-01-01,2022,10.1007/978-981-16-4621-8_9,0,"[{'@_fa': 'true', 'affilname': 'The Institute of Legislation and Comparative Law under the Government of the Russian Federation', 'affiliation-city': 'Moscow', 'affiliation-country': 'Russian Federation'}]",,Book Series,ch,Book Chapter,,21100204111,0,False,,,21903018,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116840249', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116840249?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116840249&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116840249&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116840249,SCOPUS_ID:85116840249,2-s2.0-85116840249,CNN Based Facial Expression Recognition System Using Deep Learning Approach,Sharma H.K.,Lecture Notes in Networks and Systems,23673389,291,,391-405,2022-01-01,2022,10.1007/978-981-16-4284-5_34,0,"[{'@_fa': 'true', 'affilname': 'University of Petroleum and Energy Studies', 'affiliation-city': 'Dehradun', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811642838'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116833845', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116833845?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116833845&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116833845&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116833845,SCOPUS_ID:85116833845,2-s2.0-85116833845,Intelligent Hand Cricket,Kinge A.,Lecture Notes in Networks and Systems,23673389,291,,381-389,2022-01-01,2022,10.1007/978-981-16-4284-5_33,0,"[{'@_fa': 'true', 'affilname': ""MAEER's Maharashtra Institute of Technology"", 'affiliation-city': 'Pune', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811642838'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116796963', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116796963?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116796963&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116796963&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116796963,SCOPUS_ID:85116796963,2-s2.0-85116796963,Detection of Weapons in Surveillance Scenes Using Masked R-CNN,Rahul Chiranjeevi V.,Lecture Notes in Networks and Systems,23673389,291,,335-341,2022-01-01,2022,10.1007/978-981-16-4284-5_29,0,"[{'@_fa': 'true', 'affilname': 'SRM Institute of Science and Technology', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811642838'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116745670', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116745670?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116745670&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116745670&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116745670,SCOPUS_ID:85116745670,2-s2.0-85116745670,Facial Expression Recognition Using Convoluted Neural Network (CNN),Kundu P.,Lecture Notes in Networks and Systems,23673389,291,,81-88,2022-01-01,2022,10.1007/978-981-16-4284-5_8,0,"[{'@_fa': 'true', 'affilname': 'University of Engineering and Management', 'affiliation-city': 'Kolkata', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9789811642838'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116481281', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116481281?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116481281&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116481281&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116481281,SCOPUS_ID:85116481281,2-s2.0-85116481281,Smart Waste Management System,Ab Wahab M.N.,Lecture Notes in Electrical Engineering,18761119,770,,713-724,2022-01-01,2022,10.1007/978-981-16-2406-3_55,0,"[{'@_fa': 'true', 'affilname': 'Universiti Sains Malaysia', 'affiliation-city': 'Minden', 'affiliation-country': 'Malaysia'}]",,Book Series,cp,Conference Paper,,19700186822,0,False,,,18761100,,"[{'@_fa': 'true', '$': '9789811624056'}]"
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85116233056', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85116233056?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85116233056&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85116233056&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85116233056,SCOPUS_ID:85116233056,2-s2.0-85116233056,Allocation and migration of virtual machines using machine learning,Talwani S.,"Computers, Materials and Continua",15462226,70,2,3349-3364,2022-01-01,2022,10.32604/cmc.2022.020473,0,"[{'@_fa': 'true', 'affilname': 'Lovely Professional University', 'affiliation-city': 'Phagwara', 'affiliation-country': 'India'}]",,Journal,ar,Article,,24364,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",15462218,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115686894', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115686894?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115686894&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115686894&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115686894,SCOPUS_ID:85115686894,2-s2.0-85115686894,Object Recognition and Classification for Robotics Using Virtualization and AI Acceleration on Cloud and Edge,Patil A.,Lecture Notes on Data Engineering and Communications Technologies,23674520,71,,129-140,2022-01-01,2022,10.1007/978-981-16-2937-2_10,0,"[{'@_fa': 'true', 'affilname': 'MKSSS’s Cummins College of Engineering for Women', 'affiliation-city': 'Pune', 'affiliation-country': 'India'}]",,Book Series,ch,Book Chapter,,21100975545,0,False,,,23674512,,
true,"{'self': 'https://api.elsevier.com/content/abstract/scopus_id/85115643349', 'author-affiliation': 'https://api.elsevier.com/content/abstract/scopus_id/85115643349?field=author,affiliation', 'scopus': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85115643349&origin=inward', 'scopus-citedby': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85115643349&origin=inward'}",https://api.elsevier.com/content/abstract/scopus_id/85115643349,SCOPUS_ID:85115643349,2-s2.0-85115643349,Real-Time Face Mask Detection Using Raspberry Pi and Camera,Rani N.,Lecture Notes in Networks and Systems,23673389,300 LNNS,,767-776,2022-01-01,2022,10.1007/978-3-030-84760-9_65,0,"[{'@_fa': 'true', 'affilname': 'Arya College of Engineering and Research Centre', 'affiliation-city': 'Jaipur', 'affiliation-country': 'India'}]",,Book Series,cp,Conference Paper,,21100901469,0,False,,,23673370,,"[{'@_fa': 'true', '$': '9783030847593'}]"
