doi,type,publication,publisher,publication_date,database,title,url,abstract,domain,id
10.1016/j.enconman.2022.115217,filtered,Energy Conversion and Management,scopus,2022-02-15,sciencedirect,robopv: an integrated software package for autonomous aerial monitoring of large scale pv plants,https://api.elsevier.com/content/abstract/scopus_id/85122793867,"In this paper, a novel software package, called RoboPV, is introduced for autonomous aerial monitoring of PV plants. RoboPV automatically performs aerial monitoring of PV plants, from optimal trajectory planning to image processing and pattern recognition for real-time fault detection and analysis. RoboPV consists of four integrated components: boundary area detection, path planning, dynamic processing, and fault detection. To design an optimal flight path, aerial images of PV plants, which have been collected from experimental flights, are given as inputs to a developed encoder-decoder deep learning architecture to extract boundary points of PV plants automatically. Then, a novel path planning algorithm is conducted by RoboPV to design an optimal flight path with full coverage of whole regions of the PV plant. Aerial images are analysed in real-time during the flight by a high precise neural network trained for automatic fault detection. In this study, several decision-making and maneuver algorithms were developed for various real-world flight conditions to improve the performance of RoboPV during an autonomous aerial inspection. RoboPV is a modular processing library that can be installed on any micro-computer processor with a low computational power. Moreover, supporting the MAVLink communication protocol enables RoboPV to connect with an intelligent Pixhawk flight autopilot and navigate a wide range of multi-rotors. To demonstrate the performance of RoboPV, a six degrees of freedom dynamic model of a multi-rotor is developed in a SIMULINK environment with a defined aerial monitoring mission on three different real megawatt-scale PV plants. The results prove that RoboPV can execute the autonomous aerial inspection with an overall accuracy of 93% for large-scale PV plants.",multimedia,74
10.1016/j.cviu.2021.103339,filtered,Computer Vision and Image Understanding,scopus,2022-02-01,sciencedirect,snapshotnet: self-supervised feature learning for point cloud data segmentation using minimal labeled data,https://api.elsevier.com/content/abstract/scopus_id/85122523188,"Manually annotating complex scene point cloud datasets is both costly and error-prone. To reduce the reliance on labeled data, a new model called SnapshotNet is proposed as a self-supervised feature learning approach, which directly works on the unlabeled point cloud data of a complex 3D scene. The SnapshotNet pipeline includes three stages. In the snapshot capturing stage, snapshots, which are defined as local collections of points, are sampled from the point cloud scene. A snapshot could be a view of a local 3D scan directly captured from the real scene, or a virtual view of such from a large 3D point cloud dataset. Snapshots could also be sampled at different sampling rates or fields of view (FOVs), thus multi-FOV snapshots, to capture scale information from the scene. In the feature learning stage, a new pre-text task called multi-FOV contrasting is proposed to recognize whether two snapshots are from the same object or not, within the same FOV or across different FOVs. Snapshots go through two self-supervised learning steps: the contrastive learning step with both part contrasting and scale contrasting, followed by a snapshot clustering step to extract higher level semantic features. Then a weakly-supervised segmentation stage is implemented by first training a standard SVM classifier on the learned features with a small fraction of labeled snapshots. Then trained SVM is further used to predict labels for input snapshots and predicted labels are converted into point-wise label assignments for semantic segmentation of the entire scene using a voting procedure. The experiments are conducted on the Semantic3D dataset and the results have shown that the proposed method is capable of learning effective features from snapshots of complex scene data without any labels. Moreover, the proposed weakly-supervised method has shown advantages when comparing to the state of the art method on weakly-supervised point cloud semantic segmentation.",multimedia,75
10.1109/tifs.2021.3131026,filtered,IEEE Transactions on Information Forensics and Security,IEEE,2000-01-01 00:00:00,ieeexplore,poligraph: intrusion-tolerant and distributed fake news detection system,https://ieeexplore.ieee.org/document/9627681/,"We present Poligraph, an intrusion-tolerant and decentralized fake news detection system. Poligraph aims to address architectural, system, technical, and social challenges of building a practical, long-term fake news detection platform. We first conduct a case study for fake news detection at authors’ institute, showing that machine learning-based reviews are less accurate but timely, while human reviews, in particular, experts reviews, are more accurate but time-consuming. This justifies the need for combining both approaches. At the core of Poligraph is two-layer consensus allowing seamlessly combining machine learning techniques and human expert determination. We construct the two-layer consensus using Byzantine fault-tolerant (BFT) and asynchronous threshold common coin protocols. We prove the correctness of our system in terms of conventional definitions of security in distributed systems (agreement, total order, and liveness) as well as new review validity (capturing the accuracy of news reviews). We also provide theoretical foundations on parameter selection for our system. We implement Poligraph and evaluate its performance on Amazon EC2 using a variety of news from online publications and social media. We demonstrate Poligraph achieves throughput of more than 5,000 transactions per second and latency as low as 0.05 second. The throughput of Poligraph is only marginally (<inline-formula> <tex-math notation=""LaTeX"">${4\%}$ </tex-math></inline-formula>–<inline-formula> <tex-math notation=""LaTeX"">${7\%}$ </tex-math></inline-formula>) slower than that of an unreplicated, single-server implementation. In addition, we conduct a real-world case study for the review of fake and real news among both experts and non-experts, which validates the practicality of our approach.",science,76
http://arxiv.org/abs/2202.10335v1,filtered,arxiv,arxiv,2022-02-21 00:00:00,arxiv,explainability in machine learning: a pedagogical perspective,http://arxiv.org/abs/2202.10335v1,"Given the importance of integrating of explainability into machine learning,
at present, there are a lack of pedagogical resources exploring this.
Specifically, we have found a need for resources in explaining how one can
teach the advantages of explainability in machine learning. Often pedagogical
approaches in the field of machine learning focus on getting students prepared
to apply various models in the real world setting, but much less attention is
given to teaching students the various techniques one could employ to explain a
model's decision-making process. Furthermore, explainability can benefit from a
narrative structure that aids one in understanding which techniques are
governed by which questions about the data.
  We provide a pedagogical perspective on how to structure the learning process
to better impart knowledge to students and researchers in machine learning,
when and how to implement various explainability techniques as well as how to
interpret the results. We discuss a system of teaching explainability in
machine learning, by exploring the advantages and disadvantages of various
opaque and transparent machine learning models, as well as when to utilize
specific explainability techniques and the various frameworks used to structure
the tools for explainability. Among discussing concrete assignments, we will
also discuss ways to structure potential assignments to best help students
learn to use explainability as a tool alongside any given machine learning
application.
  Data science professionals completing the course will have a birds-eye view
of a rapidly developing area and will be confident to deploy machine learning
more widely. A preliminary analysis on the effectiveness of a recently
delivered course following the structure presented here is included as evidence
supporting our pedagogical approach.",science,77
http://arxiv.org/abs/2202.10144v1,filtered,arxiv,arxiv,2022-02-21 00:00:00,arxiv,"inferring network structure with unobservable nodes from time series
  data",http://arxiv.org/abs/2202.10144v1,"Network structures play important roles in social, technological and
biological systems. However, the observable nodes and connections in real cases
are often incomplete or unavailable due to measurement errors, private
protection issues, or other problems. Therefore, inferring the complete network
structure is useful for understanding human interactions and complex dynamics.
The existing studies have not fully solved the problem of inferring network
structure with partial information about connections or nodes. In this paper,
we tackle the problem by utilizing time-series data generated by network
dynamics. We regard the network inference problem based on dynamical time
series data as a problem of minimizing errors for predicting states of
observable nodes and proposed a novel data-driven deep learning model called
Gumbel-softmax Inference for Network (GIN) to solve the problem under
incomplete information. The GIN framework includes three modules: a dynamics
learner, a network generator, and an initial state generator to infer the
unobservable parts of the network. We implement experiments on artificial and
empirical social networks with discrete and continuous dynamics. The
experiments show that our method can infer the unknown parts of the structure
and the initial states of the observable nodes with up to 90\% accuracy. The
accuracy declines linearly with the increase of the fractions of unobservable
nodes. Our framework may have wide applications where the network structure is
hard to obtain and the time series data is rich.",science,78
http://arxiv.org/abs/2202.07475v1,filtered,arxiv,arxiv,2022-02-14 00:00:00,arxiv,"a real-time system for detecting landslide reports on social media using
  artificial intelligence",http://arxiv.org/abs/2202.07475v1,"This paper presents an online system that leverages social media data in real
time to identify landslide-related information automatically using
state-of-the-art artificial intelligence techniques. The designed system can
(i) reduce the information overload by eliminating duplicate and irrelevant
content, (ii) identify landslide images, (iii) infer geolocation of the images,
and (iv) categorize the user type (organization or person) of the account
sharing the information. The system was deployed in February 2020 online at
https://landslide-aidr.qcri.org/landslide_system.php to monitor live Twitter
data stream and has been running continuously since then to provide
time-critical information to partners such as British Geological Survey and
European Mediterranean Seismological Centre. We trust this system can both
contribute to harvesting of global landslide data for further research and
support global landslide maps to facilitate emergency response and decision
making.",science,79
10.1016/j.comcom.2021.11.011,filtered,Computer Communications,scopus,2022-02-01,sciencedirect,ran energy efficiency and failure rate through ann traffic predictions processing,https://api.elsevier.com/content/abstract/scopus_id/85120657977,"In this paper, we focus on the application of ML tools to resource management in a portion of a Radio Access Network (RAN) and, in particular, to Base Station (BS) activation and deactivation, aiming at reducing energy consumption while providing enough capacity to satisfy the variable traffic demand generated by end users. In order to properly decide on BS (de)activation, traffic predictions are needed, and Artificial Neural Networks (ANN) are used for this purpose. Since critical BS (de)activation decisions are not taken in proximity of minima and maxima of the traffic patterns, high accuracy in the traffic estimation is not required at those times, but only close to the times when a decision is taken. This calls for careful processing of the ANN traffic predictions to increase the probability of correct decision. Numerical performance results in terms of energy saving and traffic lost due to incorrect BS deactivations are obtained by simulating algorithms for traffic predictions processing, using real traffic as input. Results suggest that good performance trade-offs can be achieved even in presence of non-negligible traffic prediction errors, if these forecasts are properly processed. The impact of forecast processing for dynamic resource allocation on the BS failure rate is also investigated. Results reveal that conservative approaches better prevent BSs from hardware failure. Nevertheless, the deployment of newer devices, designed for fast dynamic networks, allows the adoption of approaches which frequently activate and deactivate BSs, thus achieving higher energy saving.",science,80
10.1016/j.apenergy.2021.118085,filtered,Applied Energy,scopus,2022-02-01,sciencedirect,ship energy management system development and experimental evaluation utilizing marine loading cycles based on machine learning techniques,https://api.elsevier.com/content/abstract/scopus_id/85120648001,"In order to develop energy management systems for hybrid ship propulsion plants that are truly optimal and robust, it is important that the test conditions in experimental facilities are as close as possible to real world applications. In this context, a framework for the design and experimental evaluation of power-split control systems for ship propulsion is proposed. Using machine learning, data from ship operation are processed and 20 loading patterns are recognized; representative templates are extracted to be used as marine loading cycles in the energy management system development and testing. A ship propulsion model with wave disturbance is utilized to simulate realistic loading scenarios on the experimental facility. A predictive energy management system is presented, that controls the diesel engine and the electric motor/generator based on a strategy that defines the trade-off between fuel consumption and NOx emissions minimization. In addition the propeller load characteristics that are estimated and a speed predictor are utilized to aid the optimization within the 10 s prediction time window. A parametric simulation study is performed for the trade-off evaluation between fuel consumption and NOx emissions reduction potential of the control scheme. Finally, utilizing an extracted loading cycle, the energy management system is experimentally implemented and tested in real-time operation, where it has to cope with environmental disturbance rejection and follow the desired speed profile while performing the power-split control in respect to the fuel to NOx weighting strategy. Based on the experimental results in a hybrid diesel–electric marine powertrain with a 260 kW diesel engine and a 90 kW electric machine, fuel consumption and NOx emissions reduction by 6% and 8.5% respectively, were achieved over the tested profile. In this framework, the capabilities of the energy management system in realistic operation conditions can be exploited and evaluated.",science,81
10.1016/j.jwpe.2021.102452,filtered,Journal of Water Process Engineering,scopus,2022-02-01,sciencedirect,polyamine-modified polyacrylonitrile fibers for efficient removal of u(vi) from real fluorine-contained low-level radioactive wastewater,https://api.elsevier.com/content/abstract/scopus_id/85119972768,"It is of great significance to develop an adsorbent with high adsorption capacity and excellent resistance to anion and cation interference toward the removal of U(VI). Herein, a novel polyamine-modified polyacrylonitrile-based fiber (PANPA) has been synthesized through hydrothermal method, which can validly remove U(VI) from solution. Combined with mesoscopic, spectral characterization and simulation method, the removal behavior and mechanism of U(VI) from high fluorine uranium-containing wastewater by PANPA are systematically investigated. The results show that, based on the strong coordination principle of polyamine group and UO2
                     2+, PANPA can selectively remove U(VI) from wastewater. In addition, the q
                     
                        max
                      of 459.27 mg g−1 was more than that of many other adsorbent materials. More importantly, PANPA is not affected by high concentration of F−, and exhibits higher distribution coefficient (559,900 mL g−1) and removal efficiency (99.5%) to U(VI) than other coexisting ions in real wastewater. Furthermore, the column experiment was also implemented to remove U(VI). The results indicate that PANPA is a promising material to effectively remove U(VI) from real wastewater produced during the fabrication of nuclear fuel elements.",science,82
10.1016/j.postharvbio.2021.111741,filtered,Postharvest Biology and Technology,scopus,2022-01-01,sciencedirect,multi-output 1-dimensional convolutional neural networks for simultaneous prediction of different traits of fruit based on near-infrared spectroscopy,https://api.elsevier.com/content/abstract/scopus_id/85115232057,"In spectral data predictive modelling of fresh fruit, often the models are calibrated to predict multiple responses. A common method to deal with such a multi-response predictive modelling is the partial least-squares (PLS2) regression. Recently, deep learning (DL) has shown to outperform partial least-squares (PLS) approaches for single fruit traits prediction. The DL can also be adapted to perform multi-response modelling. This study presents an implementation of DL modelling for multi-response prediction for spectral data of fresh fruit. To show this, a real NIR data set related to SSC and MC measurements in pear fruit was used. Since DL models perform better with larger data sets, a data augmentation procedure was performed prior to data modelling. Furthermore, a comparative study was also performed between two of the most used DL architectures for spectral analysis, their multi-output and single-output variants and a classic baseline model using PLS2. A key point to note that all the DL modelling presented in this study is performed using novel automated optimisation tools such as Bayesian optimisation and Hyperband. The results showed that DL models can be easily adapted by changing the output of the fully connected layers to perform multi-response modelling. In comparison to the PLS2, the multi-response DL model showed ∼13 % lower root mean squared error (RMSE), showing the ease and superiority of handling multi-response by DL models for spectral calibration.",science,83
10.1109/lra.2022.3146945,filtered,IEEE Robotics and Automation Letters,IEEE,2022-04-01 00:00:00,ieeexplore,"tacto: a fast, flexible, and open-source simulator for high-resolution vision-based tactile sensors",https://ieeexplore.ieee.org/document/9697425/,"Simulators perform an important role in prototyping, debugging, and benchmarking new advances in robotics and learning for control. Although many physics engines exist, some aspects of the real world are harder than others to simulate. One of the aspects that have so far eluded accurate simulation is touch sensing. To address this gap, we present TACTO – a fast, flexible, and open-source simulator for vision-based tactile sensors. This simulator allows to render realistic high-resolution touch readings at hundreds of frames per second, and can be easily configured to simulate different vision-based tactile sensors, including DIGIT and OmniTact. In this letter, we detail the principles that drove the implementation of TACTO and how they are reflected in its architecture. We demonstrate TACTO on a perceptual task, by learning to predict grasp stability using touch from 1 million grasps, and on a marble manipulation control task. Moreover, we provide a proof-of-concept that TACTO can be successfully used for Sim2Real applications. We believe that TACTO is a step towards the widespread adoption of touch sensing in robotic applications, and to enable machine learning practitioners interested in multi-modal learning and control.",robotics,84
10.1109/tro.2021.3084374,filtered,IEEE Transactions on Robotics,IEEE,2022-02-01 00:00:00,ieeexplore,cat-like jumping and landing of legged robots in low gravity using deep reinforcement learning,https://ieeexplore.ieee.org/document/9453856/,"In this article, we show that learned policies can be applied to solve legged locomotion control tasks with extensive flight phases, such as those encountered in space exploration. Using an off-the-shelf deep reinforcement learning algorithm, we train a neural network to control a jumping quadruped robot while solely using its limbs for attitude control. We present tasks of increasing complexity leading to a combination of 3-D (re)orientation and landing locomotion behaviors of a quadruped robot traversing simulated low-gravity celestial bodies. We show that our approach easily generalizes across these tasks and successfully trains policies for each case. Using sim-to-real transfer, we deploy trained policies in the real world on the SpaceBok robot placed on an experimental testbed designed for 2-D microgravity experiments. The experimental results demonstrate that repetitive controlled jumping and landing with natural agility is possible.",robotics,85
10.1109/tfuzz.2020.3033141,filtered,IEEE Transactions on Fuzzy Systems,IEEE,2022-01-01 00:00:00,ieeexplore,fuzzy double deep q-network-based gait pattern controller for humanoid robots,https://ieeexplore.ieee.org/document/9237162/,"In this article, the adaptive-network-based fuzzy inference system (ANFIS) is combined with the double deep <italic>Q</italic>-network (DDQN) to realize a fuzzy DDQN (FDDQN) such that a humanoid robot can generate a linear inverted pendulum model-based gait pattern in real time. The FDDQN not only allows the humanoid robot to correct the gait pattern instantly but also improves its stability. The proposed scheme is designed and implemented in a toddler-sized humanoid robot called Louis. First, four pressure sensors are installed on the bottom of the sole and one inertial measurement unit is set up on the trunk of the robot. A wireless communication chip is employed to transfer the data to a computer to determine the required parameters for the robot. Next, a control system based on the Linux operating system is developed. The values of the center of pressure and acceleration obtained with the ANFIS are adopted to train the DDQN. The proposed neural network comprises four layers, and the model is cautiously selected to avoid overfitting. The proposed scheme is verified using a robot simulator and then real-time-tested on Louis. The experimental results indicate that the FDDQN can provide the robot timely feedback during walking as well as helps it in adjusting the gait pattern independently. The balancing of the robot through effective dynamic feedback is similar to the balancing ability of an infant learning to walk.",robotics,86
10.1109/lra.2021.3129136,filtered,IEEE Robotics and Automation Letters,IEEE,2022-01-01 00:00:00,ieeexplore,ocrtoc: a cloud-based competition and benchmark for robotic grasping and manipulation,https://ieeexplore.ieee.org/document/9619915/,"In this paper, we propose a cloud-based benchmark for robotic grasping and manipulation, called the OCRTOC benchmark. The benchmark focuses on the object rearrangement problem, specifically table organization tasks. We provide a set of identical real robot setups and facilitate remote experiments of standardized table organization scenarios in varying difficulties. In this workflow, users upload their solutions to our remote server and their code is executed on the real robot setups and scored automatically. After each execution, the OCRTOC team resets the experimental setup manually. We also provide a simulation environment that researchers can use to develop and test their solutions. With the OCRTOC benchmark, we aim to lower the barrier of conducting reproducible research on robotic grasping and manipulation and accelerate progress in this field. Executing standardized scenarios on identical real robot setups allows us to quantify algorithm performances and achieve fair comparisons. Using this benchmark we held a competition in the 2020 International Conference on Intelligence Robots and Systems (IROS 2020). In total, 59 teams took part in this competition worldwide. We present the results and our observations of the 2020 competition, and discuss our adjustments and improvements for the upcoming OCRTOC 2021 competition. The homepage of the OCRTOC competition is <uri>www.ocrtoc.org</uri>, and the OCRTOC software package is available at <uri>https://github.com/OCRTOC/OCRTOC_software_package</uri>.",robotics,87
10.1109/lra.2022.3143289,filtered,IEEE Robotics and Automation Letters,IEEE,2022-04-01 00:00:00,ieeexplore,visuotactile 6d pose estimation of an in-hand object using vision and tactile sensor data,https://ieeexplore.ieee.org/document/9682507/,"Knowledge of the 6D pose of an object can benefit in-hand object manipulation. Existing 6D pose estimation methods use vision data. In-hand 6D object pose estimation is challenging because of heavy occlusion produced by the robot’s grippers, which can have an adverse effect on methods that rely on vision data only. Many robots are equipped with tactile sensors at their fingertips that could be used to complement vision data. In this letter, we present a method that uses both tactile and vision data to estimate the pose of an object grasped in a robot’s hand.The main challenges of this research include 1) lack of standard representation for tactile sensor data, 2) fusion of sensor data from heterogeneous sources—vision and tactile, and 3) a need for large training datasets. To address these challenges, first, we propose use of point clouds to represent object surfaces that are in contact with the tactile sensor. Second, we present a network architecture based on pixel-wise dense fusion to fuse vision and tactile data to estimate the 6D pose of an object. Third, we extend NVIDIA’s Deep Learning Dataset Synthesizer to produce synthetic photo-realistic vision data and the corresponding tactile point clouds for 11 objects from the YCB Object and Model Set in Unreal Engine 4. We present results of simulated experiments suggesting that using tactile data in addition to vision data improves the 6D pose estimate of an in-hand object. We also present qualitative results of experiments in which we deploy our network on real physical robots showing successful transfer of a network trained on synthetic data to a real system.",robotics,88
10.1109/sii52469.2022.9708882,filtered,2022 IEEE/SICE International Symposium on System Integration (SII),IEEE,2022-01-12 00:00:00,ieeexplore,reinforcement learning based hierarchical control for path tracking of a wheeled bipedal robot with sim-to-real framework,https://ieeexplore.ieee.org/document/9708882/,"We propose a reinforcement learning (RL) based hierarchical control framework for path tracking of a wheeled bipedal robot. The framework consists of three control levels. 1) The high-level RL is used to obtain an optimal policy through trial and error in a simulated environment. 2) The middle-level Lyapunov-based non-linear controller is utilized to track a desired line with strong robustness and high stability. 3) The low-level PID-based controller is implemented to simultaneously achieve both balancing and velocity tracking for a physical wheeled bipedal robot in real world. Thanks to the middle-level controller, the offline trained policy in simulation can be directly employed on the physical robot in real time without tuning any parameters. Moreover, the high-level policy network is able to improve optimality and generality for the task of path tracking, as well to avoid the cumbersome process of manually tuning control gains. The experiment results in both simulation and real world demonstrate that the proposed hierarchical control framework can achieve quick, robust, and stable path tracking for a wheeled bipedal robot.",robotics,89
10.1109/lra.2022.3141150,filtered,IEEE Robotics and Automation Letters,IEEE,2022-04-01 00:00:00,ieeexplore,reve-ce: remote embodied visual referring expression in continuous environment,https://ieeexplore.ieee.org/document/9674225/,"Ithas always been a great challenge for the robot to navigate in the visual world following natural language instructions. Recently, several tasks such as the Vision-and-Language Navigation (VLN) and Remote Embodied Visual Referring Expression in Real Indoor Environments (REVERIE) are proposed trying to solve this challenge. And the most significant difference between VLN and REVERIE tasks is that REVERIE uses a higher guidance level instruction. However, the navigation process of REVERIE is implemented in a discrete environment, which is unrealistic in real world scenarios. To make the REVERIE task more consistent with the real physical world, we develop a new task of Remote Embodied Visual Referring Expression in Continuous Environment, namely REVE-CE, in which the agent executes a much longer sequence of low-level actions given language instructions. Furthermore, we propose a multi-branch cross modal attention (MBCMA) framework to solve the proposed REVE-CE task. Extensive experiments are conducted demonstrating that the proposed framework greatly outperforms the state-of-the-art VLN baselines and a new benchmark for the proposed REVE-CE task is built.",robotics,90
http://arxiv.org/abs/2201.05753v1,filtered,arxiv,arxiv,2022-01-15 00:00:00,arxiv,"parameter identification and motion control for articulated rigid body
  robots using differentiable position-based dynamics",http://arxiv.org/abs/2201.05753v1,"Simulation modeling of robots, objects, and environments is the backbone for
all model-based control and learning. It is leveraged broadly across dynamic
programming and model-predictive control, as well as data generation for
imitation, transfer, and reinforcement learning. In addition to fidelity, key
features of models in these control and learning contexts are speed, stability,
and native differentiability. However, many popular simulation platforms for
robotics today lack at least one of the features above. More recently,
position-based dynamics (PBD) has become a very popular simulation tool for
modeling complex scenes of rigid and non-rigid object interactions, due to its
speed and stability, and is starting to gain significant interest in robotics
for its potential use in model-based control and learning. Thus, in this paper,
we present a mathematical formulation for coupling position-based dynamics
(PBD) simulation and optimal robot design, model-based motion control and
system identification. Our framework breaks down PBD definitions and
derivations for various types of joint-based articulated rigid bodies. We
present a back-propagation method with automatic differentiation, which can
integrate both positional and angular geometric constraints. Our framework can
critically provide the native gradient information and perform gradient-based
optimization tasks. We also propose articulated joint model representations and
simulation workflow for our differentiable framework. We demonstrate the
capability of the framework in efficient optimal robot design, accurate
trajectory torque estimation and supporting spring stiffness estimation, where
we achieve minor errors. We also implement impedance control in real robots to
demonstrate the potential of our differentiable framework in human-in-the-loop
applications.",robotics,91
