doi,type,publication,publisher,publication_date,database,title,url,abstract,domain,id
44c75858494b9aecb62b9c50fe4cea48a7e045d1,filtered,semantic_scholar,"CCGrid 2003. 3rd IEEE/ACM International Symposium on Cluster Computing and the Grid, 2003. Proceedings.",37622,semantic_scholar,a method to find unique sequences on distributed genomic databases,https://www.semanticscholar.org/paper/44c75858494b9aecb62b9c50fe4cea48a7e045d1,"Thanks to the development of genetic engineering, various kinds of genomic information are being unveiled. Hence, it becomes feasible to analyze the entire genomic information all at once. On the other hand, the quantity of the genomic information stocked on databases is increasing day after day. In order to process the whole information, we have to develop an effective method to deal with lots of data. Therefore, it is indispensable not only to make an effective and rapid algorithm but also to use high-speed computer resource so as to analyze the biological information. For this purpose, as one of the most promised computing environments, the grid computing architecture has appeared recently. The European Data Grid (EDG) is one of the data-oriented grid computing environments [11]. In the field of bioinformatics, it is important to find unique sequences to succeed in molecular biological experiments [6]. Once unique sequences have been found they can be useful for target specific probes/primers design, gene sequence comparison and so on. In this paper, we propose a method to discover unique sequences from among genomic databases located in a distributed environment. Next, we implement this method upon the European Data Grid and show the calculation results for E. coli genomes.",data oriented architecture,288
9796741f06dc309163ba99993d9ef31295ec86a8,filtered,semantic_scholar,IEEE Trans. Knowl. Data Eng.,37257,semantic_scholar,practical data-oriented microaggregation for statistical disclosure control,https://www.semanticscholar.org/paper/9796741f06dc309163ba99993d9ef31295ec86a8,"Microaggregation is a statistical disclosure control technique for microdata disseminated in statistical databases. Raw microdata (i.e., individual records or data vectors) are grouped into small aggregates prior to publication. Each aggregate should contain at least k data vectors to prevent disclosure of individual information, where k is a constant value preset by the data protector. No exact polynomial algorithms are known to date to microaggregate optimally, i.e., with minimal variability loss. Methods in the literature rank data and partition them into groups of fixed-size; in the multivariate case, ranking is performed by projecting data vectors onto a single axis. In this paper, candidate optimal solutions to the multivariate and univariate microaggregation problems are characterized. In the univariate case, two heuristics based on hierarchical clustering and genetic algorithms are introduced which are data-oriented in that they try to preserve natural data aggregates. In the multivariate case, fixed-size and hierarchical clustering microaggregation algorithms are presented which do not require data to be projected onto a single dimension; such methods clearly reduce variability loss as compared to conventional multivariate microaggregation on projected data.",data oriented architecture,289
59bb50285c3e3807a03617b98aac00233cc5ce28,filtered,semantic_scholar,2010 IFIP Wireless Days,40179,semantic_scholar,a software radio architecture for the baseband level of the multi-standard user terminal: design methodology and computational assessment,https://www.semanticscholar.org/paper/59bb50285c3e3807a03617b98aac00233cc5ce28,In this paper we present a design methodology and system prototyping for the baseband level of the Software Defined Radio (SDR)-based portable multi-standard terminal. The SDR-based architecture consists of three main layers denoted as: i) Upper Layer to provide communication with an end user and a network; ii) Middle Layer to establish the required protocol configuration; and iii) Bottom Layer to execute the protocol algorithm. Main concern was based on the examination of the SDR-based module behavior in the heterogeneous environment. As a case study we have chosen two different wireless communication standards: data-oriented WiMAX (IEEE 802.16d) and voice-oriented UMTS (release 1999). The simulation of the digital signal processing for both standards was performed in the MATLAB environment. The goal is to achieve and to verify the given system configuration depending on the environment characteristics. For this reason we show that SDR-based module can recognize the required protocol configuration and tune the system accordingly.,data oriented architecture,290
85c91ea5de453ba5bfb10ec4c895a775422358df,filtered,semantic_scholar,"5th ACIS International Conference on Software Engineering Research, Management & Applications (SERA 2007)",39083,semantic_scholar,requirements specification: what strategy under what conditions,https://www.semanticscholar.org/paper/85c91ea5de453ba5bfb10ec4c895a775422358df,"There are several strategies/philosophies of IS development (structured, data-oriented, object-oriented, service- oriented, and agile programming). Their application was to a high degree implied by technological conditions. The strategies have been determining the information systems architecture and the tools and methods of requirement specification. Due the success of new strategies the older ones are improperly considered to be obsolete. There are discussed the conditions under which the application of a particular strategy is not only feasible but optimal and when and how different strategies are to be combined. All the strategies except the service-oriented one are suited to the development of application more or less from scratch. The application has a programmed number of threads. The current largest information systems like the systems supporting e-government or global enterprises must have service- oriented architecture of a specific form - software confederations. Confederation-oriented strategy is different from the other strategies but it can (should) be combined with them. The main differences are in the use of legacy systems and software standards.",data oriented architecture,291
dea31cbcf29a62120d437208a754455acb8bc82b,filtered,semantic_scholar,PeerJ Comput. Sci.,44197,semantic_scholar,distributed in-memory data management for workflow executions,https://www.semanticscholar.org/paper/dea31cbcf29a62120d437208a754455acb8bc82b,"Complex scientific experiments from various domains are typically modeled as workflows and executed on large-scale machines using a Parallel Workflow Management System (WMS). Since such executions usually last for hours or days, some WMSs provide user steering support, i.e., they allow users to run data analyses and, depending on the results, adapt the workflows at runtime. A challenge in the parallel execution control design is to manage workflow data for efficient executions while enabling user steering support. Data access for high scalability is typically transaction-oriented, while for data analysis, it is online analytical-oriented so that managing such hybrid workloads makes the challenge even harder. In this work, we present SchalaDB, an architecture with a set of design principles and techniques based on distributed in-memory data management for efficient workflow execution control and user steering. We propose a distributed data design for scalable workflow task scheduling and high availability driven by a parallel and distributed in-memory DBMS. To evaluate our proposal, we develop d-Chiron, a WMS designed according to SchalaDB’s principles. We carry out an extensive experimental evaluation on an HPC cluster with up to 960 computing cores. Among other analyses, we show that even when running data analyses for user steering, SchalaDB’s overhead is negligible for workloads composed of hundreds of concurrent tasks on shared data. Our results encourage workflow engine developers to follow a parallel and distributed data-oriented approach not only for scheduling and monitoring but also for user steering.",data oriented architecture,292
4545c290e77387c305da61557ada3f512dfedbb1,filtered,semantic_scholar,,39083,semantic_scholar,study on application of pdm technology in reliability design and analysis of mechanisms,https://www.semanticscholar.org/paper/4545c290e77387c305da61557ada3f512dfedbb1,"The multidisciplinary tools integration is one of the key technical problems in the Virtual Prototyping design and simulation of the complex product. In this paper,a service-oriented,better opening,standard-based and plug-and-play multidisciplinary tools integration platform for mechanism reliability design and analysis is presented,and the architectures of design and analysis of mechanism reliability based on PDM technology are given. What is discussed is the model data-oriented integration of management to realize the integration of CAD/CAE and PDM both in design and collaborative simulation periods. At last,an application example in space rendezvous mechanism is briefly introduced to indicate methods of integration design and analysis of mechanism reliability and how to realize PDM based collaborative modeling and analysis of mechanism reliability by using application packaging.",data oriented architecture,293
f1782bbad00979a37b68b55388e82f3dbc0a6edf,filtered,semantic_scholar,2008 IEEE Aerospace Conference,39448,semantic_scholar,iknow mission: payload design for in orbit test of w band technology,https://www.semanticscholar.org/paper/f1782bbad00979a37b68b55388e82f3dbc0a6edf,"This paper presents the payload design for an in orbit test of W band technology called IKNOW mission (In orbit Key-test and validatioN Of W band). The increasing demand for frequency bands with large bandwidth availability to satisfy satellite communications applications requirements renders mandatory the need to explore higher and higher frequency ranges. W band (75-110 GHz) could represent the answer to these needs due to the large bandwidth availability, allowing to propose many innovative services that need high-volume transfers. Therefore, the exploitation of W band is foreseen in order to meet the high-quality data transmission for a large number of end users and data-oriented services. The IKNOW mission is a demonstrative experiment foreseen within the phase A2 of the WAVE (W band analysis and verification) project, a study funded by the Italian Space Agency (ASI), which aims at designing and developing W band payloads for telecommunication applications. This paper will be focused on the characterization of the IKNOW mission within the WAVE project devoted to carry out a preliminary channel propagation assessment. Specifically, special attention will be paid to the payload design, particularly critical from the technological point of view at these high frequencies. The basic idea is to develop the receiving/transmitting chain using MMIC devices, in order to fit cost, power and weight constraints, typically limited for a spacecraft. Technological critical items will be highlighted, focusing on the present state of the art and presenting some architectural choices. Moreover, some simulations based on ADS software will be reported in order to simulate the performance of the identified payload configuration.",data oriented architecture,294
00a97b3ca5c924b9350a6199f67bcf76c21bbdbd,filtered,semantic_scholar,2007 International Conference on Service Systems and Service Management,39083,semantic_scholar,electronic medical records: a vision for medical data and service grids,https://www.semanticscholar.org/paper/00a97b3ca5c924b9350a6199f67bcf76c21bbdbd,"In this paper, we propose an integrated e-service model for implementing electronic medical records (EMR). We discuss technical and economic issues associated with EMR and argue that the emerging e-services will not fully resolve the issues if they do not work together. To meet the challenge, we propose an integrated e-service framework consisting of both process-and data-oriented grids that glue together distributed electronic medical services and records, and application services that provide readily available solutions. We suggest an implementation architecture that extends the open systems interconnectivity model and improves existing e-service architectures. The proposed e-services framework would help deliver e-health applications effectively at a time when such applications are being considered as an effective means of delivering healthcare information, products, and services.",data oriented architecture,295
ca0f0c24c1c983f919165bad4cbe5d8449335f14,filtered,semantic_scholar,IEEE Access,43831,semantic_scholar,a parallel-computing algorithm for high-energy physics particle tracking and decoding using gpu architectures,https://www.semanticscholar.org/paper/ca0f0c24c1c983f919165bad4cbe5d8449335f14,"Real-time data processing is one of the central processes of particle physics experiments which require large computing resources. The LHCb (Large Hadron Collider beauty) experiment will be upgraded to cope with a particle bunch collision rate of 30 million times per second, producing <inline-formula> <tex-math notation=""LaTeX"">$10^{9}$ </tex-math></inline-formula> particles/s. 40 Tbits/s need to be processed in real-time to make filtering decisions to store data. This poses a computing challenge that requires exploration of modern hardware and software solutions. We present <italic>Compass</italic>, a particle tracking algorithm and a parallel raw input decoding optimized for GPUs. It is designed for highly parallel architectures, data-oriented, and optimized for fast and localized data access. Our algorithm is configurable, and we explore the trade-off in computing and physics performance of various configurations. A CPU implementation that delivers the same physics performance as our GPU implementation is presented. We discuss the achieved physics performance and validate it with Monte Carlo simulated data. We show a computing performance analysis comparing consumer and server-grade GPUs, and a CPU. We show the feasibility of using a full GPU decoding and particle tracking algorithm for high-throughput particle trajectories reconstruction, where our algorithm improves the throughput up to <inline-formula> <tex-math notation=""LaTeX"">$7.4\times $ </tex-math></inline-formula> compared to the LHCb baseline.",data oriented architecture,296
545dd0b8ca355777446acbc6811ba75c56eae1c9,filtered,semantic_scholar,IEEE Internet Comput.,35431,semantic_scholar,architecture perspective: the right user interface,https://www.semanticscholar.org/paper/545dd0b8ca355777446acbc6811ba75c56eae1c9,The Internet revolution was largely due to a killer interface based on HTML. Now intranets are poised to trigger the next paradigm in Web interfaces. Industrial applications in particular require a shift in orientation from pushing data to users to presenting them with sophisticated process-based interfaces. The specific theme of this paper is process-oriented user interfaces as opposed to data-oriented interfaces.,data oriented architecture,297
a96539c753dd3b547cd5a3f390b6678b63c0d648,filtered,semantic_scholar,2021 International Conference on High Performance Big Data and Intelligent Systems (HPBD&IS),44197,semantic_scholar,iot microservice architecture for iotaas device users,https://www.semanticscholar.org/paper/a96539c753dd3b547cd5a3f390b6678b63c0d648,"Scaling up the Internet of Things (IoT) as a service (IoTaaS) is still facing many challenges including the demand of IoTass users to gain a more privilege access on IoT device to configure necessary parameters such as data rate and actuator rotation speed for custom object tracking methods. To address this challenge, this paper aims to propose a micro service architecture of IoT, particularly to provide configurable IoT device platform. Compared to previous works focusing on data-oriented high-level architecture of IoT solution, the proposed architecture provides a solution for IoT device users and, hence, this study is critical to extend the capabilities of IoTaaS.",data oriented architecture,298
00c4a804484051d385c992e2221bc406a54aa598,filtered,semantic_scholar,Int. J. Digit. Libr. Syst.,40544,semantic_scholar,a presentation-preserved compositional approach for integrating heterogeneous systems: using e-learning as an example,https://www.semanticscholar.org/paper/00c4a804484051d385c992e2221bc406a54aa598,"In traditional SCW environments, related web services are integrated into business processes. Web service still brings less than expected benefits to small corporations and end-users for two reasons: 1 the web service only focuses on data level and is difficult to implement the presentation-centric business contexts. 2 The small corporations and end-users usually do not have enough IT competences to write a client or user interface to interact with web services. In order to solve these problems, the author proposes a presentation-preserved compositional approach for service-oriented architecture PCSOA, which extends the existing data-oriented compositional approaches for web services to provide a more flexible methodology to orchestrate both data level and presentation level services during the workflow integration. A prototype is also built to validate the feasibility of the approach.",data oriented architecture,299
f3b58a7c7cd9356cdbb55b4fc42f22b44b9e2849,filtered,semantic_scholar,CIKM 2014,41640,semantic_scholar,proceedings of the first international workshop on privacy and secuirty of big data,https://www.semanticscholar.org/paper/f3b58a7c7cd9356cdbb55b4fc42f22b44b9e2849,"The 1st International Workshop on Privacy and Security of Big Data (PSBD 2014) focuses the attention on privacy and security research issues in the context of Big Data, a vibrant and challenging research context which is playing a leading role in the Database research community. Indeed, while Big Data is gaining the attention from the research community, also driven by some relevant technological innovations (like Clouds) as well as novel paradigms (like social networks), the issues of privacy and security of Big Data represent a fundamental problem in this research context, due to the fact Big Data are typically published online for supporting knowledge management and fruition processes and, in addition to this, such data are usually handled by multiple owners, with possible secure multi-part computation issues. Some of the hot topics in the context privacy and security of Big Data include: (i) privacy and security of Big Data integration and exchange; (ii) privacy and security of Big Data in data-intensive Cloud computing; (iii) system architectures in support of privacy and security of Big Data, e.g., GPUs: (iv) privacy and security issues of Big Data querying and analysis. These topics are first-class aspects to be addressed and investigated by PSBD 2014. 
 
These proceedings contain the papers selected for presentation at the workshop. We received 12 submissions from countries in North America, Europe and Asia. After careful review, the program committee selected 5 papers for presentation at the workshop. The accepted papers were presented in 2 sessions: scalable privacy-preserving and security-control methods for Big Data processing, user-oriented and data-oriented privacy methods for Big Data processing. A panel discussed advanced aspects of privacy and security of Big Data. We hope that these proceedings will serve as a valuable reference for researchers and practitioners focusing on privacy and security of Big Data.",data oriented architecture,300
350f27ef714c25235870a50015837790cafb1147,filtered,semantic_scholar,2010 International Conference On Computer Design and Applications,40179,semantic_scholar,data-oriented architecture for double and single bits error correction using cycle redundancy code,https://www.semanticscholar.org/paper/350f27ef714c25235870a50015837790cafb1147,"Error occurs during transferring, storing and retrieving data. Thus error detection and correction is a necessary technique in information technology. Cycle Redundancy Code, CRC, is a common method in error detection. A new method based on data-oriented theory for single and double bit errors correction by using CRC is presented. The conceptual model of presented method as data-oriented architecture is designed to implement it with hardware. This method is able to determine the exact place of one and two bits in error and correct them. In a way, nonzero calculated remainder on receiver is compared with remainder field of the content of Problem Solution Data Structure, PSDS, to find the error location, as a solution.",data oriented architecture,301
57a6b0c5114b217606c2f710a6746e1a05db18a9,filtered,semantic_scholar,ADBIS,42736,semantic_scholar,asynchronous graph pattern matching on multiprocessor systems,https://www.semanticscholar.org/paper/57a6b0c5114b217606c2f710a6746e1a05db18a9,"Pattern matching on large graphs is the foundation for a variety of application domains. Strict latency requirements and continuously increasing graph sizes demand the usage of highly parallel in-memory graph processing engines that need to consider non-uniform memory access (NUMA) and concurrency issues to scale up on modern multiprocessor systems. To tackle these aspects, graph partitioning becomes increasingly important. Hence, we present a technique to process graph pattern matching on NUMA systems in this paper. As a scalable pattern matching processing infrastructure, we leverage a data-oriented architecture that preserves data locality and minimizes concurrency-related bottlenecks on NUMA systems. We show in detail, how graph pattern matching can be asynchronously processed on a multiprocessor system.",data oriented architecture,302
fbe0457533ac791b6d3ed90c337bb74b79dbcb2e,filtered,semantic_scholar,,43101,semantic_scholar,a research on the security of wisdom campus based on geospatial big data,https://www.semanticscholar.org/paper/fbe0457533ac791b6d3ed90c337bb74b79dbcb2e,"Wang Haiying School of Land and Resource China West Normal University Nanchong, China e-mail: wanghaiying8228@163.com Abstract— There are some difficulties in wisdom campus, such as geospatial big data sharing, function expansion, data management, analysis and mining geospatial big data for a characteristic, especially the problem of data security can't guarantee cause prominent attention increasingly. In this article we put forward a data-oriented software architecture which is designed by the ideology of orienting data and data as kernel, solve the problem of traditional software architecture broaden the campus space data research, develop the application of wisdom campus.",data oriented architecture,303
442567e7d47373f6d305a249b7ae05b81d15782e,filtered,semantic_scholar,"2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)",43466,semantic_scholar,consideration and research on data architecture for the future cyber society,https://www.semanticscholar.org/paper/442567e7d47373f6d305a249b7ae05b81d15782e,"The future cyber society is a virtual world made of data, contrasted with the real world made of material. Human beings are already living in these two interacted and fusional worlds. Various of data are not only the kind of valuable resources, but also the new cognitions of methodology from the viewpoint of data. There are too many characteristics and attributions of data we even didn't really know, such as data philosophy, data thinking, data theory, data rules, data assets, data ownership, data protection, data sharing, data application, data method, data architecture, etc. We need to build an open, safety, sharable, ecological data platform to manage all kinds of data and support various applications for the future cyber society. A simple architecture of data-oriented and data ownership-based, constructed of one-body with two-wings for building complex information systems was proposed and it may be suitable for the future ordered cyber data society.",data oriented architecture,304
daa1b2301e42c75fb98ef23f2a69f2bfec8fd780,filtered,semantic_scholar,ArXiv,44197,semantic_scholar,workflows community summit: advancing the state-of-the-art of scientific workflows management systems research and development,https://www.semanticscholar.org/paper/daa1b2301e42c75fb98ef23f2a69f2bfec8fd780,"Scientific workflows are a cornerstone of modern scientific computing, and they have underpinned some of the most significant discoveries of the last decade. Many of these workflows have high computational, storage, and/or communication demands, and thus must execute on a wide range of large-scale platforms, from large clouds to upcoming exascale HPC platforms. Workflows will play a crucial role in the data-oriented and post-Moore's computing landscape as they democratize the application of cutting-edge research techniques, computationally intensive methods, and use of new computing platforms. As workflows continue to be adopted by scientific projects and user communities, they are becoming more complex. Workflows are increasingly composed of tasks that perform computations such as short machine learning inference, multi-node simulations, long-running machine learning model training, amongst others, and thus increasingly rely on heterogeneous architectures that include CPUs but also GPUs and accelerators. The workflow management system (WMS) technology landscape is currently segmented and presents significant barriers to entry due to the hundreds of seemingly comparable, yet incompatible, systems that exist. Another fundamental problem is that there are conflicting theoretical bases and abstractions for a WMS. Systems that use the same underlying abstractions can likely be translated between, which is not the case for systems that use different abstractions. More information: https://workflowsri.org/summits/technical",data oriented architecture,305
21e1af9f96fa81391e3accec650e1e4de0851916,filtered,semantic_scholar,International Symposium on Multispectral Image Processing and Pattern Recognition,42005,semantic_scholar,an on-demand provision model for geospatial multisource information with active self-adaption services,https://www.semanticscholar.org/paper/21e1af9f96fa81391e3accec650e1e4de0851916,"Location-related data are playing an increasingly irreplaceable role in business, government and scientific research. At the same time, the amount and types of data are rapidly increasing. It is a challenge how to quickly find required information from this rapidly growing volume of data, as well as how to efficiently provide different levels of geospatial data to users. This paper puts forward a data-oriented access model for geographic information science data. First, we analyze the features of GIS data including traditional types such as vector and raster data and new types such as Volunteered Geographic Information (VGI). Taking into account these analyses, a classification scheme for geographic data is proposed and TRAFIE is introduced to describe the establishment of a multi-level model for geographic data. Based on this model, a multi-level, scalable access system for geospatial information is put forward. Users can select different levels of data according to their concrete application needs. Pull-based and push-based data access mechanisms based on this model are presented. A Service Oriented Architecture (SOA) was chosen for the data processing. The model of this study has been described by providing decision-making process of government departments with a simulation of fire disaster data collection. The use case shows this data model and the data provision system is flexible and has good adaptability.",data oriented architecture,306
d907ba410e13d3d5c31bbbcb4f192275dce295ec,filtered,semantic_scholar,2019 2nd International Conference on Hot Information-Centric Networking (HotICN),43466,semantic_scholar,cdac: a collaborative data access control scheme in named data networking,https://www.semanticscholar.org/paper/d907ba410e13d3d5c31bbbcb4f192275dce295ec,"Named Data Networking (NDN) shifts networking paradigm from host-oriented to data-oriented and supports in-network caching. However, in-network caching brings about some new security issues (e.g., the separation of ownership and management of data). In native NDN architecture, consumers' requests are usually authenticated by a content producer, which results in highly computation overhead and unnecessary network delay. Moreover, in such a scenario where the connection between content producer and network is intermittent, encrypted contents cached in routers fail to be accessed by consumers due to lacking of content producer's permission. In this paper, we propose a collaborative data access control scheme for NDN, called CDAC, in which data access control is performed at cached-enabled routers rather than single content producer. In addition, enhanced secret sharing method is applied to achieve data access control in the situation where the connection between content producer and network is intermittent. We also use two-variable one-way function to reduce the computation overhead caused by consumer's revocation. Through reasonable security analysis and the comparison with preliminary works, the CDAC scheme achieves the expected design goals. The experimental results demonstrate that our scheme is efficient for N DN architecture, and introduces slight delay for contents securely retrieval.",data oriented architecture,307
92eca9bc0df78e4e3d4daef20c7219e4b01e0c74,filtered,semantic_scholar,,34335,semantic_scholar,"database issues for data visualization: ieee visualization '93 workshop, san jose, california, usa, october 26, 1993 : proceedings",https://www.semanticscholar.org/paper/92eca9bc0df78e4e3d4daef20c7219e4b01e0c74,"Workshop description.- Workshop participants.- Database issues for data visualization: Developing a data model.- Database issues for data visualization: System integration issues.- Database issues for data visualization: Interaction, user interfaces, and presentation.- The VIS-AD data model: Integrating metadata and polymorphic display with a scientific programming language.- An extended schema model for scientific data.- Data integration for visualization systems.- Inherent logical structure of computational data: Its role in storage and retrieval strategies to support user queries.- Database management for data visualization.- Data exploration interactions and the ExBase system.- Database requirements for supporting end-user visualizations.- A system architecture for data-oriented visualization.- A Hyperspectral Image Data Exploration Workbench for environmental science applications.- Design of a 3D user interface to a database.- Visualizing reference databases.- A 3D based user interface for information retrieval systems.- Using visualization to support data mining of large existing databases.",data oriented architecture,308
01f3201db7bf10339ea6c2e62f34d7ccf18e3ca5,filtered,semantic_scholar,,43101,semantic_scholar,research on digital power grid information integration solution,https://www.semanticscholar.org/paper/01f3201db7bf10339ea6c2e62f34d7ccf18e3ca5,"Information integration is an important part of the digital grid architecture. The purpose is to solve the information interaction obstacles between heterogeneous systems on the basis of making full use of the old system. This paper analyzes the development stage of digital power grid information integration from the perspective of information integration, and points out that the information integration of current digital power grid is mainly data-oriented integration. Based on the characteristics of digital power grid information integration, this paper puts forward a digital power grid information Integration solution combining horizontal information integration and vertical information integration, designs the overall architecture of digital power grid information integration, and elaborates the horizontal integration and vertical integration respectively.",data oriented architecture,309
5420d66a752c1eb434633e1e96f9f2c9743a5c69,filtered,semantic_scholar,Proceedings of NOMS '94 - IEEE Network Operations and Management Symposium,34335,semantic_scholar,information engineering architecture for strategic network operations and management platforms,https://www.semanticscholar.org/paper/5420d66a752c1eb434633e1e96f9f2c9743a5c69,"Today's telecommunications industry in Japan is not merely a business for an equipment infrastructure. Service providers are fiercely competing to improve customer satisfaction: providing services more quickly, notifying customers of exact recovery times, and supplying advanced new services. To improve customer satisfaction, all network operations and management (O&M) activities from customer services to administration have to flow smoothly and in cooperation with each other. A major factor in achieving this is an efficient information flow. An important aspect in this flow is that information must be readily available at any time and any place. To achieve global availability, the meaning, representation, and structure of the information must be systematized and standardized at an enterprise level and represented specifically at the local processing level. It is therefore necessary to construct O&M systems by using methodologies based on an information(data-) oriented perspective. An O&M system so constructed can be characterized as a strategic information system (SIS). Traditionally, O&M systems have been based on a process-oriented perspective and have been isolated from the flow of information. This paper describes the information engineering architecture we have developed for constructing a strategic network operation platform as an SIS. We have designed part of an information model based on this architecture and are studying the operation platform construction. 268 0-7803-181 1-0/94$04.00019941EEE Operation Systems: Present and Future Basic Structure of Process1 Qriented Operation Systems-df I .~.~..""-.,"""".~~.~.. .. .. ~ ......~... (Information L ,-.-.. ... .. ...-.. .. .""........"".. . .......-... . .."".....-,. Basic Structure of Data-oriente>j Platforms Application Platforms Presentation I [Data Communication Network) In&ormutton Resources Encupsuluted wtdh Merhods 1 Information Resource Platforms Traditional O&M systems focus on operating and managing the equipment and the network; they are developed by using methodologies based on a process-oriented perspective. Their data modeling and standardization are therefore done independently, so their data naming and data coding are not consistent. Information flows among these systems by means of paper and floppy disks, leading to duplicate data input, data transformation, and data inconsistency. The O&Ms are becoming strategic, advanced, and commercialized. For example, customers will be able to control their own networks, or they can let the service provider do it for them. To achieve strategic and advanced O&M, several O&M systems are needed and information must flow among them. In traditional vertically-structured systems, it is difficult to simplify data flow management, maintain data quality, and reduce data transformation costs. It is necessary to construct an information infrastructure which does not limit processing and managing data flows. The information needed by any O&M system must be immediately available, so information must be able to easily and quickly flow to all related O&M systems. From the view that ""Information is a final product which is gained by processing data"", it is necessary to construct O&M systems by using methodologies based on an information(data-) oriented perspective. We have developed a horizontally-structured O&M systems environment based on a data-oriented perspective. We call it an operation platform.",data oriented architecture,310
41869028b49ed2aac17ae9aede4f482ce7c6372c,filtered,semantic_scholar,,35796,semantic_scholar,evaluation results nlp components ovis2,https://www.semanticscholar.org/paper/41869028b49ed2aac17ae9aede4f482ce7c6372c,"The NWO Priority Programme Language and Speech Technology is a research programme aiming at the development of spoken language information systems. Its immediate goal is to develop a demonstrator of a public transport information system, which operates over ordinary telephone lines. This demonstrator is called OVIS, Openbaar Vervoer Informatie Systeem (Public Transport Information System). The language of the system is Dutch. In this Programme, two alternative natural language processing modules are developed in parallel: a ‘grammar-based’ (conventional, rule-based) module and a ‘data-oriented’ (statistical, probabilistic, DOP) module. Both of these modules fit into the system architecture of OVIS. For detailed descriptions of these modules, the reader is refered to (van Noord et al., 1996), (van Noord et al., 1996) and (van Noord et al., 1997) for the grammar-based NLP module. The DOP approach is documented in (Scha et al., 1996), (Sima’an, 1997b), (Bod and Scha, 1997). In order to compare both NLP modules, a formal evaluation has been carried out. This evaluation was planned originally for the beginning of 1997. Because the design of the update language (the interface between NLP and the pragmatic component and dialog manager) took more time than foreseen, and because the (semantic) annotation of corpus material has been available only since May 1997, this formal evaluation could only start in february 1998. The evaluation procedure is described in (van Noord, 1997), and summarized here in section 2. The methods implemented in Groningen and Amsterdam are described in somewhat more detail in section 3. Some characteristics of the test set are provided in section 4. The results of the evaluation are presented in section 5.",data oriented architecture,311
fd4cbfabe49082a784e60ea60359c9483af8c216,filtered,semantic_scholar,22017 IEEE International Conference on Computational Science and Engineering (CSE) and IEEE International Conference on Embedded and Ubiquitous Computing (EUC),42736,semantic_scholar,identity-based proxy signature multiple-file pdp for mobile cloud computing,https://www.semanticscholar.org/paper/fd4cbfabe49082a784e60ea60359c9483af8c216,"Provable Data Possession (PDP) schemes which are vital to data-oriented mobile cloud computing security architecture enable users to check the integrity of their data in the cloud efficiently. Due to the limitation of storage space and computing power of the mobile terminals, a new identity-based proxy signature multiple-file data integrity verification scheme called Identity-Based Proxy Signature Multiple-File PDP(IBPS-MPDP) for mobile cloud computing is proposed. In this paper, by using identity-based proxy signature, the system does not need to take the additional overhead to manage the public key certifications and the mobile users do not need to take additional cost to authenticate others' certificates yet. Allotting the heavy proxy signature tasks to the proxy sign party to implement to reduce the mobile terminal users' computing pressures. Adopting the aggregate signature to diminish the communication overhead of cloud and mobile users. The security of the scheme is proved in the random oracle model.",data oriented architecture,312
cddb42247b854abce14ee1e059f332f42be54c5d,filtered,semantic_scholar,2015 IEEE Global Conference on Signal and Information Processing (GlobalSIP),42005,semantic_scholar,rapid customization of image processors using halide,https://www.semanticscholar.org/paper/cddb42247b854abce14ee1e059f332f42be54c5d,"Image processing applications typically involve data-oriented kernels with limited control divergence. In order to efficiently exploit the data level parallelism, image processors include SIMD instructions and other parallel computation resources. Generic processors that can be purchased off-the-shelf are adequate for most of the use scenarios of image processing. However, especially with embedded mobile devices, they might not be optimal for the algorithm, the environment, or the energy budget at hand. Such cases call for programmable customized architectures with just enough hardware resources to ensure the high priority applications reach their real time goals with minimal overheads. In order to maintain high engineer productivity, implementing image algorithms for customized processors should be as easy as with standard processors. This is emphasized at the processor co-design time; because the program is used to drive the processor design space exploration towards an optimized architecture, assembly programming is not feasible due to the required porting effort whenever the architecture is modified. In this paper we propose an image processor customization flow that exploits the domain-specific Halide language as an input to a processor co-design environment. In addition to efficiently exploiting standard resources in the customized processors, the flow provides an easy way to invoke special instructions from Halide programs. We validate the performance benefits of custom operations using example filters described with the Halide language.",data oriented architecture,313
de0c291d6c16ee7e3b2774f30ba3ee488cea0d82,filtered,semantic_scholar,2017 International Carnahan Conference on Security Technology (ICCST),42736,semantic_scholar,"encrypted computing: speed, security and provable obfuscation against insiders",https://www.semanticscholar.org/paper/de0c291d6c16ee7e3b2774f30ba3ee488cea0d82,"Over the past few years we have articulated theory that describes ‘encrypted computing’, in which data remains in encrypted form while being worked on inside a processor, by virtue of a modified arithmetic. The last two years have seen research and development on a standards-compliant processor that shows that near-conventional speeds are attainable via this approach. Benchmark performance with the US AES-128 flagship encryption and a 1GHz clock is now equivalent to a 433MHz classic Pentium, and most block encryptions fit in AES's place. This summary article details how user data is protected by a system based on the processor from being read or interfered with by the computer operator, for those computing paradigms that entail trust in data-oriented computation in remote locations where it may be accessible to powerful and dishonest insiders. We combine: (i) the processor that runs encrypted; (ii) a slightly modified conventional machine code instruction set architecture with which security is achievable; (iii) an ‘obfuscating’ compiler that takes advantage of its possibilities, forming a three-point system that provably provides cryptographic ‘semantic security’ for user data against the operator and system insiders.",data oriented architecture,314
